 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, rowcost
C locrian (0), 3, 0, 2, 0, 1, 2, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 3, 0, 2, 0, 1, 2, 1, 1, 1, 0, 31
F major (1b), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
G major (1#), 1, 1, 2, 1, 2, 3, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 3, 3, 2, 1, 1, 53
D minor (1b), 3, 0, 0, 1, 2, 2, 1, 2, 3, 2, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 2, 0, 3, 0, 0, 1, 2, 2, 1, 1, 2, 0, 38
E minor (1#), 1, 1, 2, 1, 2, 3, 3, 4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 2, 2, 1, 3, 0, 1, 1, 2, 1, 2, 3, 3, 1, 1, 1, 51
D minor mel (1b), 2, 0, 0, 2, 3, 2, 2, 3, 2, 2, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 2, 0, 0, 2, 3, 2, 2, 1, 2, 0, 45
E minor mel (1#), 2, 1, 1, 2, 3, 2, 3, 4, 2, 2, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 1, 3, 0, 2, 1, 1, 2, 3, 2, 3, 0, 2, 1, 55
F major blues (1b), 3, 0, 3, 1, 2, 2, 2, 2, 3, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 1, 0, 3, 0, 3, 1, 2, 2, 2, 2, 1, 0, 47
G major blues (1#), 3, 1, 2, 2, 3, 3, 3, 3, 3, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 0, 3, 1, 2, 2, 3, 3, 3, 2, 2, 1, 67
D minor blues (1b), 3, 0, 3, 1, 2, 3, 2, 3, 3, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 2, 0, 3, 0, 3, 1, 2, 3, 2, 2, 1, 0, 51
E minor blues (1#), 3, 1, 2, 2, 3, 3, 3, 4, 3, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 3, 0, 3, 1, 2, 2, 3, 3, 3, 2, 2, 1, 69
F dorian (1b), 1, 0, 1, 1, 2, 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 2, 2, 2, 2, 1, 0, 37
G dorian (1#), 2, 1, 1, 2, 3, 2, 3, 3, 2, 2, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 2, 2, 1, 2, 0, 2, 1, 1, 2, 3, 2, 3, 1, 2, 1, 57
F phrygian (1b), 3, 0, 2, 0, 1, 2, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 3, 0, 2, 0, 1, 2, 1, 1, 1, 0, 31
G phrygian (1#), 1, 0, 1, 1, 2, 3, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 2, 3, 2, 2, 1, 0, 39
F lydian (1b), 1, 0, 1, 1, 2, 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 2, 2, 2, 2, 1, 0, 37
G lydian (1#), 2, 1, 1, 2, 3, 2, 3, 3, 2, 2, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 2, 2, 1, 2, 0, 2, 1, 1, 2, 3, 2, 3, 1, 2, 1, 57
F mixolydian (1b), 3, 0, 2, 0, 1, 2, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 3, 0, 2, 0, 1, 2, 1, 1, 1, 0, 31
G mixolydian (1#), 1, 0, 1, 1, 2, 3, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 2, 3, 2, 2, 1, 0, 39
F aeolian (1b), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
G aeolian (1#), 1, 1, 2, 1, 2, 3, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 3, 3, 2, 1, 1, 53
F locrian (1b), 2, 0, 3, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 1, 1, 0, 1, 0, 0, 19
G locrian (1#), 2, 0, 1, 0, 1, 3, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 3, 1, 2, 1, 0, 32
Bb major (2b), 4, 0, 2, 0, 1, 2, 1, 1, 4, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 4, 0, 2, 0, 1, 2, 1, 1, 1, 0, 34
D major (2#), 2, 1, 1, 2, 3, 2, 3, 4, 2, 2, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 2, 2, 1, 3, 0, 2, 1, 1, 2, 3, 2, 3, 1, 2, 1, 59
G minor (2b), 3, 1, 3, 0, 1, 3, 2, 2, 3, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 2, 1, 2, 0, 3, 1, 3, 0, 1, 3, 2, 1, 1, 1, 47
B minor (2#), 2, 1, 2, 1, 2, 2, 2, 3, 2, 2, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 1, 2, 1, 3, 0, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 51
G minor mel (2b), 2, 1, 2, 0, 1, 3, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 0, 0, 1, 2, 1, 2, 0, 2, 1, 2, 0, 1, 3, 2, 2, 1, 1, 46
B minor mel (2#), 1, 2, 2, 1, 2, 3, 3, 2, 3, 3, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 2, 1, 3, 2, 2, 1, 2, 3, 3, 1, 3, 1, 56
Bb major blues (2b), 4, 0, 3, 0, 1, 2, 1, 1, 4, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 4, 0, 3, 0, 1, 2, 1, 2, 1, 0, 40
D major blues (2#), 2, 2, 2, 2, 3, 4, 4, 4, 3, 3, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 3, 1, 3, 2, 2, 2, 3, 4, 4, 2, 3, 1, 77
G minor blues (2b), 3, 0, 3, 0, 1, 3, 1, 1, 3, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 3, 0, 3, 0, 1, 3, 1, 2, 1, 0, 39
B minor blues (2#), 2, 2, 2, 2, 3, 4, 4, 4, 3, 3, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 3, 1, 3, 2, 2, 2, 3, 4, 4, 2, 3, 1, 77
Bb dorian (2b), 3, 0, 1, 0, 1, 2, 1, 1, 3, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 3, 0, 1, 0, 1, 2, 1, 2, 1, 0, 33
D dorian (2#), 1, 2, 1, 2, 3, 3, 4, 3, 3, 3, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 3, 2, 1, 2, 3, 3, 4, 1, 3, 1, 64
Bb phrygian (2b), 0, 1, 1, 1, 2, 4, 3, 2, 2, 2, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 1, 1, 1, 2, 4, 3, 2, 2, 0, 46
D phrygian (2#), 0, 2, 2, 1, 2, 4, 4, 3, 2, 2, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 2, 1, 2, 2, 2, 1, 2, 4, 4, 2, 2, 1, 60
Bb lydian (2b), 3, 1, 3, 1, 2, 2, 3, 3, 3, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 3, 1, 3, 1, 2, 2, 3, 2, 1, 1, 59
D lydian (2#), 3, 1, 3, 1, 2, 3, 3, 4, 3, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 3, 0, 3, 1, 3, 1, 2, 3, 3, 2, 1, 1, 63
Bb mixolydian (2b), 1, 1, 2, 1, 2, 2, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 2, 3, 2, 1, 1, 51
D mixolydian (2#), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
Bb aeolian (2b), 1, 1, 2, 1, 2, 2, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 2, 3, 2, 1, 1, 51
D aeolian (2#), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
Bb locrian (2b), 1, 0, 1, 1, 2, 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 2, 2, 2, 2, 1, 0, 37
D locrian (2#), 3, 0, 2, 0, 1, 2, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 3, 0, 2, 0, 1, 2, 1, 1, 1, 0, 31
Eb major (3b), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
A major (3#), 1, 1, 2, 1, 2, 3, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 3, 3, 2, 1, 1, 53
C minor (3b), 3, 0, 0, 1, 2, 2, 1, 2, 3, 2, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 2, 0, 3, 0, 0, 1, 2, 2, 1, 1, 2, 0, 38
F# minor (3#), 1, 1, 2, 1, 2, 3, 3, 4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 2, 2, 1, 3, 0, 1, 1, 2, 1, 2, 3, 3, 1, 1, 1, 51
C minor mel (3b), 2, 0, 2, 1, 2, 2, 2, 2, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 2, 1, 1, 1, 0, 2, 0, 2, 1, 2, 2, 2, 1, 1, 0, 38
F# minor mel (3#), 2, 1, 2, 2, 2, 3, 3, 2, 4, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 4, 1, 2, 2, 2, 3, 3, 0, 3, 0, 51
Eb major blues (3b), 1, 0, 1, 1, 2, 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 2, 2, 2, 2, 1, 0, 37
A major blues (3#), 0, 1, 1, 1, 2, 4, 3, 2, 2, 2, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 1, 1, 1, 2, 4, 3, 2, 2, 0, 46
C minor blues (3b), 0, 2, 2, 1, 2, 4, 4, 3, 2, 2, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 2, 1, 2, 2, 2, 1, 2, 4, 4, 2, 2, 1, 60
F# minor blues (3#), 3, 1, 3, 1, 2, 2, 3, 3, 3, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 3, 1, 3, 1, 2, 2, 3, 2, 1, 1, 59
Eb dorian (3b), 3, 1, 3, 1, 2, 3, 3, 4, 3, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 3, 0, 3, 1, 3, 1, 2, 3, 3, 2, 1, 1, 63
A dorian (3#), 1, 1, 2, 1, 2, 2, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 2, 3, 2, 1, 1, 51
Eb phrygian (3b), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
A phrygian (3#), 1, 1, 2, 1, 2, 2, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 2, 3, 2, 1, 1, 51
Eb lydian (3b), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
A lydian (3#), 1, 0, 1, 1, 2, 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 2, 2, 2, 2, 1, 0, 37
Eb mixolydian (3b), 3, 0, 2, 0, 1, 2, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 3, 0, 2, 0, 1, 2, 1, 1, 1, 0, 31
A mixolydian (3#), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
Eb aeolian (3b), 1, 1, 2, 1, 2, 3, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 3, 3, 2, 1, 1, 53
A aeolian (3#), 3, 0, 0, 1, 2, 2, 1, 2, 3, 2, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 2, 0, 3, 0, 0, 1, 2, 2, 1, 1, 2, 0, 38
Eb locrian (3b), 0, 1, 1, 1, 2, 4, 3, 2, 2, 2, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 1, 1, 1, 2, 4, 3, 2, 2, 0, 46
A locrian (3#), 0, 2, 2, 1, 2, 4, 4, 3, 2, 2, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 2, 1, 2, 2, 2, 1, 2, 4, 4, 2, 2, 1, 60
Ab major (4b), 3, 1, 3, 1, 2, 2, 3, 3, 3, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 3, 1, 3, 1, 2, 2, 3, 2, 1, 1, 59
E major (4#), 3, 1, 3, 1, 2, 3, 3, 4, 3, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 3, 0, 3, 1, 3, 1, 2, 3, 3, 2, 1, 1, 63
F minor (4b), 1, 1, 2, 1, 2, 2, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 2, 3, 2, 1, 1, 51
C# minor (4#), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
F minor mel (4b), 1, 1, 2, 1, 2, 2, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 2, 3, 2, 1, 1, 51
C# minor mel (4#), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
Ab major blues (4b), 1, 0, 1, 1, 2, 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 2, 2, 2, 2, 1, 0, 37
E major blues (4#), 3, 0, 2, 0, 1, 2, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 3, 0, 2, 0, 1, 2, 1, 1, 1, 0, 31
F minor blues (4b), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
C# minor blues (4#), 1, 1, 2, 1, 2, 3, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 3, 3, 2, 1, 1, 53
Ab dorian (4b), 3, 0, 0, 1, 2, 2, 1, 2, 3, 2, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 2, 0, 3, 0, 0, 1, 2, 2, 1, 1, 2, 0, 38
E dorian (4#), 1, 1, 2, 1, 2, 3, 3, 4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 2, 2, 1, 3, 0, 1, 1, 2, 1, 2, 3, 3, 1, 1, 1, 51
Ab phrygian (4b), 2, 0, 2, 1, 2, 2, 2, 2, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 2, 1, 1, 1, 0, 2, 0, 2, 1, 2, 2, 2, 1, 1, 0, 38
E phrygian (4#), 2, 1, 2, 2, 2, 3, 3, 2, 4, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 4, 1, 2, 2, 2, 3, 3, 0, 3, 0, 51
Ab lydian (4b), 1, 0, 1, 1, 2, 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 2, 2, 2, 2, 1, 0, 37
E lydian (4#), 0, 1, 1, 1, 2, 4, 3, 2, 2, 2, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 1, 1, 1, 2, 4, 3, 2, 2, 0, 46
Ab mixolydian (4b), 0, 2, 2, 1, 2, 4, 4, 3, 2, 2, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 2, 1, 2, 2, 2, 1, 2, 4, 4, 2, 2, 1, 60
E mixolydian (4#), 3, 1, 3, 1, 2, 2, 3, 3, 3, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 3, 1, 3, 1, 2, 2, 3, 2, 1, 1, 59
Ab aeolian (4b), 3, 1, 3, 1, 2, 3, 3, 4, 3, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 3, 0, 3, 1, 3, 1, 2, 3, 3, 2, 1, 1, 63
E aeolian (4#), 1, 1, 2, 1, 2, 2, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 2, 3, 2, 1, 1, 51
Ab locrian (4b), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
E locrian (4#), 1, 1, 2, 1, 2, 2, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 2, 3, 2, 1, 1, 51
Db major (5b), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
B major (5#), 1, 0, 1, 1, 2, 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 2, 2, 2, 2, 1, 0, 37
Bb minor (5b), 3, 0, 2, 0, 1, 2, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 3, 0, 2, 0, 1, 2, 1, 1, 1, 0, 31
G# minor (5#), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
Bb minor mel (5b), 1, 1, 2, 1, 2, 3, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 3, 3, 2, 1, 1, 53
G# minor mel (5#), 3, 0, 0, 1, 2, 2, 1, 2, 3, 2, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 2, 0, 3, 0, 0, 1, 2, 2, 1, 1, 2, 0, 38
Db major blues (5b), 1, 0, 1, 1, 2, 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 2, 2, 2, 2, 1, 0, 37
B major blues (5#), 0, 1, 1, 1, 2, 4, 3, 2, 2, 2, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 1, 1, 1, 2, 4, 3, 2, 2, 0, 46
Bb minor blues (5b), 0, 2, 2, 1, 2, 4, 4, 3, 2, 2, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 2, 1, 2, 2, 2, 1, 2, 4, 4, 2, 2, 1, 60
G# minor blues (5#), 3, 1, 3, 1, 2, 2, 3, 3, 3, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 3, 1, 3, 1, 2, 2, 3, 2, 1, 1, 59
Db dorian (5b), 3, 1, 3, 1, 2, 3, 3, 4, 3, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 3, 0, 3, 1, 3, 1, 2, 3, 3, 2, 1, 1, 63
B dorian (5#), 1, 1, 2, 1, 2, 2, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 2, 3, 2, 1, 1, 51
Db phrygian (5b), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
B phrygian (5#), 1, 1, 2, 1, 2, 2, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 2, 1, 2, 2, 3, 2, 1, 1, 51
Db lydian (5b), 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 30
B lydian (5#), 1, 0, 1, 1, 2, 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 2, 2, 2, 2, 1, 0, 37
