 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, rowcost
G major (1#), 3, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 5, 4, 3, 4, 3, 1, 6, 4, 4, 4, 0, 2, 4, 7, 5, 6, 3, 5,  , 4, 7, 5, 1, 3, 3, 4, 6, 4, 1, 6, 2, 5, 4, 3, 1, 2, 3, 4, 6, 6, 0, 4, 1, 9, 3, 4, 4, 2, 2, 3, 6, 4, 9, 6, 2, 4, 2, 5, 2, 2, 2, 4, 3, 8, 0, 2, 3, 5, 5, 5, 5, 3, 338
D minor (1b), 2, 3, 1, 5, 2, 0, 2, 2, 2, 1, 2, 3, 4, 3, 1, 5, 2, 0, 2, 2, 2, 1, 2, 3, 2, 5, 2, 4, 6, 2, 2, 3, 4, 3, 3, 3, 1, 3, 4, 6, 3, 7, 4, 4,  , 3, 6, 3, 1, 3, 3, 6, 5, 2, 0, 4, 5, 2, 2, 5, 3, 2, 6, 4, 5, 5, 1, 4, 2, 5, 3, 3, 6, 2, 1, 5, 5, 3, 7, 6, 1, 1, 4, 3, 2, 3, 1, 4, 4, 5, 0, 2, 5, 6, 4, 3, 4, 4, 307
E minor (1#), 2, 2, 3, 6, 1, 1, 3, 1, 1, 3, 3, 2, 4, 2, 3, 6, 1, 1, 3, 1, 1, 3, 3, 2, 3, 2, 7, 3, 5, 3, 2, 1, 6, 5, 5, 3, 0, 1, 3, 5, 5, 4, 3, 4,  , 4, 7, 4, 1, 2, 2, 3, 4, 3, 2, 6, 2, 5, 3, 4, 0, 3, 3, 3, 4, 4, 0, 4, 0, 8, 4, 2, 3, 1, 1, 4, 4, 4, 8, 7, 4, 4, 2, 4, 2, 1, 3, 3, 4, 6, 0, 1, 2, 3, 4, 4, 4, 4, 302
D minor mel (1b), 2, 3, 2, 6, 1, 1, 3, 3, 2, 1, 3, 3, 5, 3, 2, 6, 1, 1, 3, 3, 2, 1, 3, 3, 3, 4, 3, 5, 6, 3, 3, 2, 5, 4, 4, 3, 0, 3, 5, 7, 4, 8, 3, 3,  , 4, 7, 4, 1, 3, 2, 5, 6, 3, 0, 5, 4, 3, 3, 6, 2, 1, 5, 3, 6, 6, 0, 5, 2, 6, 4, 2, 5, 2, 2, 4, 6, 4, 7, 7, 2, 2, 4, 4, 2, 3, 1, 3, 5, 6, 0, 2, 5, 7, 3, 4, 5, 5, 339
E minor mel (1#), 1, 3, 2, 6, 1, 1, 3, 2, 2, 2, 3, 2, 5, 3, 2, 6, 1, 1, 3, 2, 2, 2, 3, 2, 4, 3, 6, 4, 5, 2, 2, 2, 5, 6, 4, 2, 0, 2, 4, 4, 6, 5, 3, 3,  , 5, 8, 3, 1, 3, 2, 4, 3, 3, 1, 5, 3, 4, 2, 5, 1, 2, 4, 2, 3, 5, 0, 5, 1, 7, 3, 1, 4, 1, 1, 5, 3, 5, 7, 8, 3, 3, 3, 3, 3, 2, 2, 2, 5, 5, 0, 2, 3, 4, 3, 3, 5, 4, 307
F major blues (1b), 3, 2, 3, 6, 2, 1, 3, 2, 1, 2, 3, 3, 4, 2, 3, 6, 2, 1, 3, 2, 1, 2, 3, 3, 2, 3, 4, 4, 4, 4, 3, 2, 4, 4, 4, 3, 1, 2, 3, 6, 5, 6, 4, 4,  , 3, 3, 4, 1, 2, 3, 4, 6, 3, 1, 3, 5, 3, 4, 3, 2, 3, 4, 5, 5, 5, 1, 4, 1, 5, 7, 8, 4, 2, 2, 4, 6, 3, 3, 5, 6, 3, 3, 4, 2, 2, 2, 4, 5, 5, 1, 1, 3, 5, 6, 4, 3, 3, 324
G major blues (1#), 3, 4, 3, 7, 2, 1, 2, 3, 2, 3, 2, 4, 6, 4, 3, 7, 2, 1, 2, 3, 2, 3, 2, 4, 4, 4, 5, 5, 4, 4, 3, 3, 6, 5, 4, 4, 1, 3, 5, 8, 6, 8, 4, 6,  , 5, 8, 5, 1, 4, 4, 6, 7, 4, 1, 6, 5, 5, 4, 4, 3, 3, 6, 5, 7, 7, 1, 5, 2, 9, 4, 6, 6, 2, 2, 5, 7, 5, 9, 7, 3, 4, 4, 5, 3, 3, 2, 5, 5, 8, 0, 3, 5, 7, 6, 5, 6, 3, 414
D minor blues (1b), 3, 2, 4, 7, 2, 1, 4, 2, 1, 2, 4, 3, 4, 2, 4, 7, 2, 1, 4, 2, 1, 2, 4, 3, 2, 4, 5, 5, 7, 4, 3, 2, 6, 4, 6, 4, 1, 2, 4, 8, 5, 7, 5, 5,  , 3, 6, 6, 1, 2, 3, 5, 7, 3, 1, 6, 5, 4, 5, 5, 2, 3, 5, 6, 7, 5, 1, 5, 1, 8, 6, 6, 5, 2, 2, 5, 7, 3, 8, 6, 4, 3, 4, 5, 2, 2, 2, 5, 5, 7, 1, 1, 4, 6, 6, 5, 4, 5, 386
E minor blues (1#), 3, 4, 3, 7, 2, 1, 3, 3, 2, 3, 3, 3, 6, 4, 3, 7, 2, 1, 3, 3, 2, 3, 3, 3, 4, 5, 7, 5, 7, 4, 3, 3, 7, 7, 5, 4, 1, 3, 5, 8, 6, 8, 4, 6,  , 6, 8, 5, 1, 4, 4, 6, 7, 4, 1, 6, 6, 5, 4, 6, 3, 3, 6, 5, 7, 7, 1, 5, 2, 9, 5, 4, 6, 2, 2, 6, 7, 5, 9, 7, 5, 4, 4, 5, 3, 3, 2, 5, 7, 7, 0, 3, 5, 6, 5, 5, 6, 5, 433
F dorian (1b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 3, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 6, 4, 6, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 3, 3, 5, 5, 0, 4, 1, 5, 6, 5, 3, 2, 2, 2, 6, 3, 3, 5, 5, 3, 2, 4, 1, 2, 2, 3, 4, 5, 0, 1, 3, 5, 4, 4, 3, 3, 278
G dorian (1#), 2, 4, 2, 7, 1, 1, 2, 3, 1, 2, 2, 4, 6, 4, 2, 7, 1, 1, 2, 3, 1, 2, 2, 4, 4, 3, 4, 5, 3, 3, 3, 2, 5, 5, 3, 3, 0, 3, 5, 6, 6, 7, 3, 4,  , 5, 8, 4, 1, 4, 3, 5, 5, 4, 0, 5, 3, 4, 3, 4, 2, 1, 4, 3, 5, 7, 0, 5, 2, 8, 2, 3, 5, 2, 2, 4, 5, 5, 8, 7, 1, 3, 3, 4, 3, 3, 1, 3, 4, 7, 0, 3, 4, 6, 4, 4, 6, 3, 343
F phrygian (1b), 2, 1, 2, 4, 2, 0, 2, 0, 1, 2, 2, 2, 2, 1, 2, 4, 2, 0, 2, 0, 1, 2, 2, 2, 1, 2, 2, 3, 4, 3, 2, 2, 2, 1, 3, 2, 1, 1, 1, 4, 4, 4, 4, 3,  , 1, 2, 3, 1, 1, 2, 3, 4, 2, 1, 2, 3, 2, 3, 1, 1, 3, 4, 5, 3, 3, 1, 3, 0, 3, 6, 7, 3, 1, 0, 3, 4, 2, 2, 3, 4, 2, 3, 2, 2, 1, 2, 3, 2, 3, 1, 0, 2, 3, 6, 2, 1, 1, 217
G phrygian (1#), 3, 2, 3, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 3, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 4, 4, 4, 4, 3, 1, 5, 3, 4, 4, 0, 2, 4, 8, 4, 7, 3, 4,  , 3, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 3, 1, 2, 4, 4, 7, 5, 0, 4, 1, 8, 4, 5, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 7, 0, 1, 4, 6, 4, 5, 4, 3, 324
F lydian (1b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 3, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 6, 4, 6, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 3, 3, 5, 5, 0, 4, 1, 5, 6, 5, 3, 2, 2, 2, 6, 3, 3, 5, 5, 3, 2, 4, 1, 2, 2, 3, 4, 5, 0, 1, 3, 5, 4, 4, 3, 3, 278
G lydian (1#), 2, 4, 2, 7, 1, 1, 2, 3, 1, 2, 2, 4, 6, 4, 2, 7, 1, 1, 2, 3, 1, 2, 2, 4, 4, 3, 4, 5, 3, 3, 3, 2, 5, 5, 3, 3, 0, 3, 5, 6, 6, 7, 3, 4,  , 5, 8, 4, 1, 4, 3, 5, 5, 4, 0, 5, 3, 4, 3, 4, 2, 1, 4, 3, 5, 7, 0, 5, 2, 8, 2, 3, 5, 2, 2, 4, 5, 5, 8, 7, 1, 3, 3, 4, 3, 3, 1, 3, 4, 7, 0, 3, 4, 6, 4, 4, 6, 3, 343
F mixolydian (1b), 2, 1, 2, 4, 2, 0, 2, 0, 1, 2, 2, 2, 2, 1, 2, 4, 2, 0, 2, 0, 1, 2, 2, 2, 1, 2, 2, 3, 4, 3, 2, 2, 2, 1, 3, 2, 1, 1, 1, 4, 4, 4, 4, 3,  , 1, 2, 3, 1, 1, 2, 3, 4, 2, 1, 2, 3, 2, 3, 1, 1, 3, 4, 5, 3, 3, 1, 3, 0, 3, 6, 7, 3, 1, 0, 3, 4, 2, 2, 3, 4, 2, 3, 2, 2, 1, 2, 3, 2, 3, 1, 0, 2, 3, 6, 2, 1, 1, 217
G mixolydian (1#), 3, 2, 3, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 3, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 4, 4, 4, 4, 3, 1, 5, 3, 4, 4, 0, 2, 4, 8, 4, 7, 3, 4,  , 3, 6, 5, 1, 2, 2, 4, 7, 3, 1, 6, 3, 4, 4, 3, 1, 2, 4, 4, 7, 5, 0, 4, 1, 8, 4, 5, 4, 2, 2, 3, 7, 3, 8, 6, 3, 3, 3, 5, 1, 2, 2, 4, 4, 7, 0, 1, 4, 6, 4, 5, 4, 3, 324
F aeolian (1b), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 5, 3, 5, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 4, 4, 4, 4, 1, 3, 1, 4, 5, 6, 4, 2, 1, 3, 5, 2, 3, 4, 4, 2, 2, 3, 1, 2, 2, 4, 3, 4, 0, 1, 3, 4, 5, 3, 2, 2, 246
G aeolian (1#), 3, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 5, 4, 3, 4, 3, 1, 6, 4, 4, 4, 0, 2, 4, 7, 5, 6, 3, 5,  , 4, 7, 5, 1, 3, 3, 4, 6, 4, 1, 6, 2, 5, 4, 3, 1, 2, 3, 4, 6, 6, 0, 4, 1, 9, 3, 4, 4, 2, 2, 3, 6, 4, 9, 6, 2, 4, 2, 5, 2, 2, 2, 4, 3, 8, 0, 2, 3, 5, 5, 5, 5, 3, 338
F locrian (1b), 1, 0, 2, 3, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 2, 3, 1, 0, 1, 0, 1, 1, 1, 2, 0, 1, 3, 3, 3, 2, 1, 1, 1, 2, 2, 1, 1, 0, 1, 3, 3, 3, 3, 2,  , 0, 1, 3, 0, 0, 1, 3, 3, 1, 1, 1, 4, 1, 3, 0, 1, 2, 3, 4, 3, 2, 1, 2, 0, 2, 5, 8, 2, 0, 0, 4, 3, 1, 1, 3, 5, 1, 2, 1, 1, 1, 1, 2, 3, 2, 1, 0, 1, 3, 5, 1, 1, 0, 162
G locrian (1#), 3, 2, 2, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 2, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 3, 3, 4, 3, 2, 2, 4, 2, 3, 4, 1, 2, 3, 7, 3, 6, 4, 5,  , 2, 5, 4, 1, 2, 3, 5, 6, 2, 1, 5, 4, 3, 3, 2, 2, 3, 5, 5, 6, 4, 1, 3, 1, 7, 3, 6, 5, 2, 1, 4, 6, 2, 8, 5, 2, 2, 3, 4, 1, 2, 2, 5, 3, 6, 0, 1, 4, 5, 5, 4, 3, 2, 292
Bb major (2b), 2, 1, 2, 4, 2, 0, 2, 0, 1, 2, 2, 2, 2, 1, 2, 4, 2, 0, 2, 0, 1, 2, 2, 2, 1, 3, 2, 3, 4, 3, 2, 3, 2, 1, 3, 2, 1, 1, 1, 5, 4, 4, 3, 4,  , 1, 2, 3, 1, 1, 2, 3, 5, 2, 1, 2, 3, 2, 3, 1, 2, 3, 5, 6, 4, 3, 1, 3, 0, 3, 6, 7, 4, 1, 0, 2, 5, 2, 2, 3, 4, 2, 3, 2, 2, 1, 2, 4, 2, 3, 1, 0, 2, 3, 4, 2, 1, 1, 225
D major (2#), 2, 4, 2, 7, 1, 1, 3, 3, 1, 2, 3, 4, 6, 4, 2, 7, 1, 1, 3, 3, 1, 2, 3, 4, 4, 4, 4, 5, 5, 3, 3, 2, 6, 5, 4, 3, 0, 3, 5, 6, 5, 7, 3, 4,  , 5, 8, 4, 1, 4, 3, 5, 5, 4, 0, 5, 3, 4, 3, 6, 2, 1, 4, 3, 5, 7, 0, 5, 2, 7, 3, 1, 5, 2, 2, 4, 5, 5, 8, 7, 1, 3, 3, 4, 3, 3, 1, 3, 4, 7, 0, 3, 4, 6, 4, 4, 6, 5, 353
G minor (2b), 2, 2, 3, 5, 2, 0, 2, 0, 0, 3, 2, 3, 3, 2, 3, 5, 2, 0, 2, 0, 0, 3, 2, 3, 2, 2, 4, 4, 4, 3, 2, 2, 4, 2, 4, 3, 1, 1, 2, 5, 5, 4, 4, 5,  , 2, 6, 5, 1, 2, 3, 4, 4, 3, 1, 5, 2, 4, 4, 1, 1, 3, 4, 6, 4, 4, 1, 3, 0, 7, 3, 6, 4, 1, 0, 4, 4, 3, 8, 4, 1, 3, 3, 3, 3, 1, 2, 4, 1, 6, 1, 1, 2, 3, 7, 3, 3, 1, 277
B minor (2#), 2, 4, 1, 7, 1, 0, 2, 2, 1, 2, 2, 3, 5, 4, 1, 7, 1, 0, 2, 2, 1, 2, 2, 3, 3, 4, 5, 4, 7, 1, 1, 2, 5, 8, 3, 3, 0, 3, 4, 4, 5, 5, 4, 4,  , 5, 7, 3, 1, 4, 3, 4, 3, 2, 0, 4, 3, 3, 2, 5, 2, 1, 3, 3, 3, 5, 0, 6, 2, 7, 2, 2, 5, 2, 1, 4, 3, 4, 8, 6, 2, 2, 4, 3, 3, 3, 1, 3, 5, 6, 0, 3, 4, 4, 3, 3, 5, 4, 308
G minor mel (2b), 3, 3, 2, 6, 2, 0, 1, 1, 0, 3, 1, 4, 4, 3, 2, 6, 2, 0, 1, 1, 0, 3, 1, 4, 2, 3, 4, 3, 3, 3, 2, 2, 5, 3, 3, 4, 1, 2, 3, 6, 4, 5, 4, 6,  , 3, 6, 4, 1, 3, 4, 5, 5, 3, 1, 5, 3, 4, 3, 2, 2, 3, 4, 5, 5, 5, 1, 3, 1, 8, 2, 5, 5, 2, 1, 4, 5, 3, 9, 5, 1, 3, 2, 4, 2, 2, 2, 5, 2, 7, 0, 2, 3, 4, 6, 4, 4, 2, 306
B minor mel (2#), 1, 3, 1, 8, 0, 0, 1, 3, 1, 1, 1, 4, 4, 3, 1, 8, 0, 0, 1, 3, 1, 1, 1, 4, 2, 3, 4, 5, 6, 0, 0, 1, 6, 7, 2, 4, 0, 4, 4, 3, 4, 4, 5, 3,  , 4, 6, 4, 0, 3, 2, 4, 2, 1, 0, 3, 4, 2, 3, 4, 3, 0, 2, 2, 3, 4, 0, 7, 2, 6, 1, 1, 4, 1, 1, 4, 2, 3, 7, 6, 3, 1, 3, 2, 2, 3, 0, 2, 4, 5, 0, 4, 5, 4, 2, 4, 6, 5, 274
Bb major blues (2b), 3, 2, 2, 5, 2, 0, 2, 1, 2, 2, 2, 3, 3, 2, 2, 5, 2, 0, 2, 1, 2, 2, 2, 3, 1, 4, 3, 3, 5, 3, 2, 3, 3, 3, 3, 3, 1, 2, 2, 6, 4, 5, 3, 5,  , 3, 2, 3, 1, 2, 3, 4, 6, 2, 2, 2, 5, 2, 3, 2, 3, 4, 5, 6, 5, 4, 1, 3, 1, 4, 6, 8, 5, 2, 1, 3, 6, 2, 3, 4, 5, 2, 3, 3, 2, 2, 3, 5, 4, 4, 1, 1, 3, 4, 4, 3, 2, 2, 287
D major blues (2#), 3, 4, 3, 8, 1, 1, 3, 4, 2, 3, 3, 5, 6, 4, 3, 8, 1, 1, 3, 4, 2, 3, 3, 5, 4, 4, 5, 6, 6, 4, 3, 2, 8, 5, 5, 5, 0, 4, 5, 8, 5, 8, 4, 5,  , 5, 8, 6, 1, 4, 3, 5, 7, 4, 1, 6, 5, 5, 5, 6, 3, 2, 5, 4, 7, 7, 0, 6, 2, 8, 5, 3, 5, 2, 2, 4, 7, 5, 9, 7, 4, 4, 4, 5, 3, 3, 2, 4, 5, 8, 0, 4, 6, 7, 5, 6, 7, 6, 426
G minor blues (2b), 3, 2, 3, 5, 2, 0, 2, 1, 2, 2, 2, 3, 3, 2, 3, 5, 2, 0, 2, 1, 2, 2, 2, 3, 1, 3, 4, 4, 6, 3, 2, 2, 4, 3, 4, 4, 1, 2, 3, 7, 4, 6, 4, 5,  , 3, 5, 5, 1, 2, 3, 5, 6, 2, 2, 5, 5, 3, 4, 2, 2, 4, 5, 6, 6, 4, 1, 3, 1, 7, 4, 8, 5, 2, 1, 5, 6, 2, 8, 6, 3, 2, 4, 4, 2, 2, 3, 5, 4, 6, 1, 1, 4, 5, 6, 4, 3, 2, 326
B minor blues (2#), 3, 4, 3, 8, 1, 1, 3, 4, 2, 3, 3, 5, 6, 4, 3, 8, 1, 1, 3, 4, 2, 3, 3, 5, 4, 4, 7, 6, 8, 3, 2, 2, 8, 7, 5, 5, 0, 4, 5, 7, 7, 7, 4, 5,  , 6, 8, 6, 1, 4, 3, 5, 6, 3, 1, 6, 6, 5, 5, 6, 3, 2, 5, 4, 6, 6, 0, 6, 2, 9, 5, 3, 5, 2, 2, 5, 6, 5, 9, 7, 6, 4, 5, 5, 3, 3, 2, 4, 7, 8, 0, 4, 6, 6, 5, 6, 7, 6, 433
Bb dorian (2b), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 4, 2, 2, 3, 3, 2, 3, 3, 2, 2, 3, 1, 2, 2, 6, 3, 5, 3, 5,  , 2, 2, 2, 1, 2, 3, 4, 6, 2, 1, 2, 4, 2, 2, 2, 3, 3, 5, 5, 5, 4, 1, 3, 1, 4, 5, 6, 5, 2, 1, 2, 6, 2, 3, 4, 4, 2, 2, 3, 1, 2, 2, 5, 3, 4, 0, 1, 3, 4, 3, 3, 2, 2, 254
