 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C major (0), 1, 2, 1, 1, 2, 3, 0, 0, 0, 1, 1, 3, 1, 5, 1, 1, 0, 1, 0, 2, 1, 1, 2, 3, 0, 0, 0, 33
A minor (0), 1, 2, 2, 2, 2, 4, 0, 1, 1, 2, 1, 3, 1, 5, 1, 1, 0, 1, 1, 2, 2, 2, 2, 4, 0, 1, 0, 44
A minor mel (0), 1, 2, 2, 3, 2, 5, 0, 2, 2, 2, 1, 3, 1, 4, 1, 1, 0, 1, 1, 2, 2, 3, 2, 5, 0, 2, 1, 51
C major blues (0), 1, 2, 1, 2, 2, 4, 0, 1, 1, 1, 1, 3, 1, 5, 1, 1, 0, 1, 0, 2, 1, 2, 2, 4, 0, 1, 1, 41
A minor blues (0), 1, 2, 1, 2, 3, 4, 0, 1, 1, 1, 1, 3, 1, 5, 1, 1, 0, 1, 0, 2, 1, 2, 3, 4, 0, 1, 1, 43
C dorian (0), 1, 2, 1, 2, 2, 4, 0, 1, 1, 1, 1, 3, 1, 4, 1, 1, 0, 1, 0, 2, 1, 2, 2, 4, 0, 1, 1, 40
C phrygian (0), 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 14
C lydian (0), 1, 2, 1, 2, 2, 4, 0, 1, 1, 1, 1, 3, 1, 4, 1, 1, 0, 1, 0, 2, 1, 2, 2, 4, 0, 1, 1, 40
C mixolydian (0), 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 14
C aeolian (0), 1, 2, 1, 1, 2, 3, 0, 0, 0, 1, 1, 3, 1, 5, 1, 1, 0, 1, 0, 2, 1, 1, 2, 3, 0, 0, 0, 33
C locrian (0), 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 9
F major (1b), 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 13
G major (1#), 1, 2, 1, 2, 2, 4, 0, 1, 1, 1, 1, 3, 1, 4, 1, 1, 0, 1, 0, 2, 1, 2, 2, 4, 0, 1, 1, 40
D minor (1b), 0, 2, 1, 1, 2, 2, 1, 0, 0, 0, 0, 1, 0, 4, 0, 1, 0, 0, 1, 2, 1, 1, 2, 2, 1, 0, 0, 25
E minor (1#), 1, 4, 2, 3, 4, 3, 0, 1, 1, 1, 1, 2, 1, 2, 1, 1, 0, 3, 0, 4, 2, 3, 4, 3, 0, 1, 1, 49
D minor mel (1b), 1, 3, 2, 2, 3, 3, 1, 0, 0, 1, 1, 2, 1, 5, 1, 2, 0, 1, 1, 3, 2, 2, 3, 3, 1, 0, 0, 44
E minor mel (1#), 1, 5, 3, 4, 4, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 0, 3, 1, 5, 3, 4, 4, 3, 1, 1, 1, 58
F major blues (1b), 1, 3, 1, 2, 2, 4, 1, 1, 0, 2, 1, 3, 1, 4, 1, 2, 1, 2, 0, 3, 1, 2, 2, 4, 1, 1, 0, 46
G major blues (1#), 1, 3, 2, 3, 2, 4, 1, 1, 1, 1, 1, 3, 1, 5, 1, 2, 0, 1, 1, 3, 2, 3, 2, 4, 1, 1, 1, 51
D minor blues (1b), 1, 3, 1, 2, 3, 4, 1, 1, 0, 2, 1, 3, 1, 5, 1, 2, 1, 2, 0, 3, 1, 2, 3, 4, 1, 1, 0, 49
E minor blues (1#), 1, 4, 2, 4, 3, 4, 1, 1, 1, 1, 1, 3, 1, 5, 1, 2, 0, 3, 1, 4, 2, 4, 3, 4, 1, 1, 1, 59
F dorian (1b), 1, 2, 1, 1, 2, 3, 0, 0, 0, 1, 1, 3, 1, 4, 1, 1, 0, 1, 0, 2, 1, 1, 2, 3, 0, 0, 0, 32
G dorian (1#), 1, 3, 2, 3, 2, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 2, 0, 1, 1, 3, 2, 3, 2, 4, 1, 1, 1, 49
F phrygian (1b), 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 8
G phrygian (1#), 1, 2, 1, 1, 2, 3, 0, 0, 0, 1, 1, 3, 1, 5, 1, 1, 0, 1, 0, 2, 1, 1, 2, 3, 0, 0, 0, 33
F lydian (1b), 1, 2, 1, 1, 2, 3, 0, 0, 0, 1, 1, 3, 1, 4, 1, 1, 0, 1, 0, 2, 1, 1, 2, 3, 0, 0, 0, 32
G lydian (1#), 1, 3, 2, 3, 2, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 2, 0, 1, 1, 3, 2, 3, 2, 4, 1, 1, 1, 49
F mixolydian (1b), 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 8
G mixolydian (1#), 1, 2, 1, 1, 2, 3, 0, 0, 0, 1, 1, 3, 1, 5, 1, 1, 0, 1, 0, 2, 1, 1, 2, 3, 0, 0, 0, 33
F aeolian (1b), 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 13
G aeolian (1#), 1, 2, 1, 2, 2, 4, 0, 1, 1, 1, 1, 3, 1, 4, 1, 1, 0, 1, 0, 2, 1, 2, 2, 4, 0, 1, 1, 40
F locrian (1b), 0, 1, 0, 1, 0, 2, 1, 1, 0, 1, 0, 2, 0, 2, 0, 1, 1, 1, 0, 1, 0, 1, 0, 2, 1, 1, 0, 20
G locrian (1#), 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 14
Bb major (2b), 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 8
D major (2#), 1, 3, 2, 3, 3, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 2, 0, 1, 1, 3, 2, 3, 3, 4, 1, 1, 1, 51
G minor (2b), 0, 0, 0, 1, 1, 2, 0, 1, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 1, 16
B minor (2#), 0, 3, 1, 3, 2, 4, 2, 2, 1, 2, 0, 0, 0, 2, 0, 3, 1, 2, 1, 3, 1, 3, 2, 4, 2, 2, 1, 47
G minor mel (2b), 0, 1, 0, 1, 1, 3, 0, 1, 1, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 1, 0, 1, 1, 3, 0, 1, 1, 21
B minor mel (2#), 0, 3, 2, 4, 1, 5, 2, 3, 2, 3, 0, 0, 0, 2, 0, 3, 1, 2, 2, 3, 2, 4, 1, 5, 2, 3, 1, 56
Bb major blues (2b), 0, 3, 1, 1, 2, 3, 1, 1, 0, 1, 0, 2, 0, 3, 0, 1, 1, 1, 0, 3, 1, 1, 2, 3, 1, 1, 0, 33
D major blues (2#), 1, 3, 3, 4, 3, 5, 1, 2, 2, 2, 1, 3, 1, 5, 1, 2, 0, 1, 2, 3, 3, 4, 3, 5, 1, 2, 1, 64
G minor blues (2b), 0, 3, 1, 1, 2, 3, 1, 1, 0, 1, 0, 2, 0, 4, 0, 1, 1, 1, 0, 3, 1, 1, 2, 3, 1, 1, 0, 34
B minor blues (2#), 1, 4, 3, 5, 3, 5, 1, 2, 2, 2, 1, 2, 1, 4, 1, 2, 0, 3, 2, 4, 3, 5, 3, 5, 1, 2, 1, 68
Bb dorian (2b), 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 13
D dorian (2#), 1, 3, 3, 4, 2, 5, 1, 2, 2, 2, 1, 2, 1, 4, 1, 2, 0, 1, 2, 3, 3, 4, 2, 5, 1, 2, 1, 60
Bb phrygian (2b), 1, 2, 2, 2, 2, 4, 0, 1, 1, 2, 1, 3, 1, 5, 1, 1, 0, 1, 1, 2, 2, 2, 2, 4, 0, 1, 0, 44
D phrygian (2#), 1, 2, 2, 3, 2, 5, 0, 2, 2, 2, 1, 3, 1, 4, 1, 1, 0, 1, 1, 2, 2, 3, 2, 5, 0, 2, 1, 51
Bb lydian (2b), 1, 2, 1, 2, 2, 4, 0, 1, 1, 1, 1, 3, 1, 5, 1, 1, 0, 1, 0, 2, 1, 2, 2, 4, 0, 1, 1, 41
D lydian (2#), 1, 2, 1, 2, 3, 4, 0, 1, 1, 1, 1, 3, 1, 5, 1, 1, 0, 1, 0, 2, 1, 2, 3, 4, 0, 1, 1, 43
Bb mixolydian (2b), 1, 2, 1, 2, 2, 4, 0, 1, 1, 1, 1, 3, 1, 4, 1, 1, 0, 1, 0, 2, 1, 2, 2, 4, 0, 1, 1, 40
D mixolydian (2#), 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 14
Bb aeolian (2b), 1, 2, 1, 2, 2, 4, 0, 1, 1, 1, 1, 3, 1, 4, 1, 1, 0, 1, 0, 2, 1, 2, 2, 4, 0, 1, 1, 40
D aeolian (2#), 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 14
Bb locrian (2b), 1, 2, 1, 1, 2, 3, 0, 0, 0, 1, 1, 3, 1, 5, 1, 1, 0, 1, 0, 2, 1, 1, 2, 3, 0, 0, 0, 33
D locrian (2#), 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 9
Eb major (3b), 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 13
A major (3#), 1, 2, 1, 2, 2, 4, 0, 1, 1, 1, 1, 3, 1, 4, 1, 1, 0, 1, 0, 2, 1, 2, 2, 4, 0, 1, 1, 40
C minor (3b), 0, 2, 1, 1, 2, 2, 1, 0, 0, 0, 0, 1, 0, 4, 0, 1, 0, 0, 1, 2, 1, 1, 2, 2, 1, 0, 0, 25
F# minor (3#), 1, 4, 2, 3, 4, 3, 0, 1, 1, 1, 1, 2, 1, 2, 1, 1, 0, 3, 0, 4, 2, 3, 4, 3, 0, 1, 1, 49
C minor mel (3b), 1, 1, 1, 1, 2, 2, 0, 0, 0, 1, 1, 3, 1, 4, 1, 1, 0, 1, 0, 1, 1, 1, 2, 2, 0, 0, 0, 28
F# minor mel (3#), 1, 5, 4, 4, 3, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 0, 3, 2, 5, 4, 4, 3, 2, 1, 1, 0, 56
Eb major blues (3b), 1, 2, 1, 1, 2, 3, 0, 0, 0, 1, 1, 3, 1, 5, 1, 1, 0, 1, 0, 2, 1, 1, 2, 3, 0, 0, 0, 33
A major blues (3#), 1, 2, 2, 2, 2, 4, 0, 1, 1, 2, 1, 3, 1, 5, 1, 1, 0, 1, 1, 2, 2, 2, 2, 4, 0, 1, 0, 44
C minor blues (3b), 1, 2, 2, 3, 2, 5, 0, 2, 2, 2, 1, 3, 1, 4, 1, 1, 0, 1, 1, 2, 2, 3, 2, 5, 0, 2, 1, 51
F# minor blues (3#), 1, 2, 1, 2, 2, 4, 0, 1, 1, 1, 1, 3, 1, 5, 1, 1, 0, 1, 0, 2, 1, 2, 2, 4, 0, 1, 1, 41
Eb dorian (3b), 1, 2, 1, 2, 3, 4, 0, 1, 1, 1, 1, 3, 1, 5, 1, 1, 0, 1, 0, 2, 1, 2, 3, 4, 0, 1, 1, 43
A dorian (3#), 1, 2, 1, 2, 2, 4, 0, 1, 1, 1, 1, 3, 1, 4, 1, 1, 0, 1, 0, 2, 1, 2, 2, 4, 0, 1, 1, 40
Eb phrygian (3b), 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 14
A phrygian (3#), 1, 2, 1, 2, 2, 4, 0, 1, 1, 1, 1, 3, 1, 4, 1, 1, 0, 1, 0, 2, 1, 2, 2, 4, 0, 1, 1, 40
Eb lydian (3b), 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 14
A lydian (3#), 1, 2, 1, 1, 2, 3, 0, 0, 0, 1, 1, 3, 1, 5, 1, 1, 0, 1, 0, 2, 1, 1, 2, 3, 0, 0, 0, 33
