id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.138
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,6,0.085
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,2,2.881
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,3,0.804
8480,BWV848_Prelude,Bach,rh,,a# minor (7),397,14,0.184
8480,BWV848_Prelude,Bach,lh,,a# minor (7),425,25,0.158
8481,BWV848_Fugue,Bach,rh,,a# minor (7),866,47,5.452
8481,BWV848_Fugue,Bach,lh,,a# minor (7),623,49,2.490
8540,BWV854_Prelude,Bach,rh,,c# minor (4),287,2,0.914
8540,BWV854_Prelude,Bach,lh,,c# minor (4),221,1,0.777
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,3.771
8541,BWV854_Fugue,Bach,lh,,c# minor (4),287,1,1.106
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,0,1.546
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,1,0.242
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,2.524
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,1,1.198
8580,BWV858_Prelude,Bach,rh,,d# minor (6),293,10,0.845
8580,BWV858_Prelude,Bach,lh,,d# minor (6),169,3,0.164
8581,BWV858_Fugue,Bach,rh,,d# minor (6),583,1,3.027
8581,BWV858_Fugue,Bach,lh,,d# minor (6),370,2,0.777
8600,BWV860_Prelude,Bach,rh,,e minor (1),335,0,2.139
8600,BWV860_Prelude,Bach,lh,,e minor (1),275,0,0.654
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,5.558
8601,BWV860_Fugue,Bach,lh,,e minor (1),705,3,3.552
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,1.056
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.663
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,2.565
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,2.954
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,3,1.118
8630,BWV863_Prelude,Bach,lh,,g# minor (5),267,5,0.573
8631,BWV863_Fugue,Bach,rh,,g# minor (5),473,30,2.612
8631,BWV863_Fugue,Bach,lh,,g# minor (5),374,21,0.980
8640,BWV864_Prelude,Bach,rh,,f# minor (3),361,1,3.335
8640,BWV864_Prelude,Bach,lh,,f# minor (3),280,0,1.433
8641,BWV864_Fugue,Bach,rh,,f# minor (3),813,0,6.584
8641,BWV864_Fugue,Bach,lh,,f# minor (3),487,0,1.915
8650,BWV865_Prelude,Bach,rh,,a minor (0),402,0,4.376
8650,BWV865_Prelude,Bach,lh,,a minor (0),246,0,0.616
8651,BWV865_Fugue,Bach,rh,,a minor (0),1408,6,15.944
8651,BWV865_Fugue,Bach,lh,,a minor (0),1140,1,8.602
8660,BWV866_Prelude,Bach,rh,,g minor (-2),317,1,7.913
8660,BWV866_Prelude,Bach,lh,,g minor (-2),321,2,30.635
8661,BWV866_Fugue,Bach,rh,,g minor (-2),573,0,1.638
8661,BWV866_Fugue,Bach,lh,,g minor (-2),395,0,0.933
8670,BWV867_Prelude,Bach,rh,,b- minor (-5),528,1,7.524
8670,BWV867_Prelude,Bach,lh,,b- minor (-5),279,0,1.106
8671,BWV867_Fugue,Bach,rh,,b- minor (-5),536,2,1.161
8671,BWV867_Fugue,Bach,lh,,b- minor (-5),291,3,0.344
8680,BWV868_Prelude,Bach,rh,,g# minor (5),260,0,1.039
8680,BWV868_Prelude,Bach,lh,,g# minor (5),180,0,0.271
8681,BWV868_Fugue,Bach,rh,,g# minor (5),466,3,2.816
8681,BWV868_Fugue,Bach,lh,,B major (5),442,0,1.295
8700,BWV870_Prelude,Bach,rh,(0),d minor (-1),584,7,11.293
8700,BWV870_Prelude,Bach,lh,,a minor (0),410,4,2.684
8701,BWV870_Fugue,Bach,rh,,a minor (0),682,3,1.786
8701,BWV870_Fugue,Bach,lh,,a minor (0),415,0,0.828
8731,BWV873_Fugue,Bach,rh,,c# minor (4),862,21,5.060
8731,BWV873_Fugue,Bach,lh,,c# minor (4),603,12,1.911
8740,BWV874_Prelude,Bach,rh,,b minor (2),930,0,8.118
8740,BWV874_Prelude,Bach,lh,,b minor (2),620,1,3.550
8741,BWV874_Fugue,Bach,rh,,b minor (2),495,1,2.573
8741,BWV874_Fugue,Bach,lh,,b minor (2),471,0,1.386
8750,BWV875_Prelude,Bach,rh,,d minor (-1),581,0,1.323
8750,BWV875_Prelude,Bach,lh,,d minor (-1),510,0,0.601
8751,BWV875_Fugue,Bach,rh,,d minor (-1),487,7,9.484
8751,BWV875_Fugue,Bach,lh,,d minor (-1),344,1,3.026
8760,BWV876_Prelude,Bach,rh,,c minor (-3),561,4,1.435
8760,BWV876_Prelude,Bach,lh,,c minor (-3),384,1,0.443
8761,BWV876_Fugue,Bach,rh,,c minor (-3),377,0,0.703
8761,BWV876_Fugue,Bach,lh,,E- major (-3),373,0,0.431
8800,BWV880_Prelude,Bach,rh,,d minor (-1),799,0,3.219
8800,BWV880_Prelude,Bach,lh,,d minor (-1),677,2,2.139
8801,BWV880_Fugue,Bach,rh,,d minor (-1),688,9,1.140
8801,BWV880_Fugue,Bach,lh,,d minor (-1),416,6,0.393
8830,BWV883_Prelude,Bach,rh,,f# minor (3),524,3,1.302
8830,BWV883_Prelude,Bach,lh,,f# minor (3),414,2,0.878
8831,BWV883_Fugue,Bach,rh,,f# minor (3),809,3,4.938
8831,BWV883_Fugue,Bach,lh,,f# minor (3),688,1,2.139
8840,BWV884_Prelude,Bach,rh,,e minor (1),484,2,1.169
8840,BWV884_Prelude,Bach,lh,,e minor (1),422,0,0.631
8841,BWV884_Fugue,Bach,rh,,e minor (1),421,0,0.548
8841,BWV884_Fugue,Bach,lh,,e minor (1),321,5,0.360
8850,BWV885_Prelude,Bach,rh,,g minor (-2),355,3,3.022
8850,BWV885_Prelude,Bach,lh,,g minor (-2),237,0,1.962
8851,BWV885_Fugue,Bach,rh,,g minor (-2),884,3,3.329
8851,BWV885_Fugue,Bach,lh,,g minor (-2),851,6,2.975
8870,BWV887_Prelude,Bach,rh,,g# minor (5),672,37,3.847
8870,BWV887_Prelude,Bach,lh,,g# minor (5),646,55,2.613
8871,BWV887_Fugue,Bach,rh,,g# minor (5),1045,52,2.337
8871,BWV887_Fugue,Bach,lh,,g# minor (5),647,39,0.770
8880,BWV888_Prelude,Bach,rh,,f# minor (3),502,1,3.881
8880,BWV888_Prelude,Bach,lh,,f# minor (3),276,0,0.447
8881,BWV888_Fugue,Bach,rh,,f# minor (3),467,0,5.282
8881,BWV888_Fugue,Bach,lh,,f# minor (3),337,0,1.288
8890,BWV889_Prelude,Bach,rh,,a minor (0),441,11,8.037
8890,BWV889_Prelude,Bach,lh,,a minor (0),407,10,7.418
8891,BWV889_Fugue,Bach,rh,,a minor (0),396,2,5.962
8891,BWV889_Fugue,Bach,lh,,a minor (0),366,1,2.075
8910,BWV891_Prelude,Bach,rh,,b- minor (-5),730,1,2.226
8910,BWV891_Prelude,Bach,lh,,b- minor (-5),498,3,1.125
8911,BWV891_Fugue,Bach,rh,,b- minor (-5),950,8,4.437
8911,BWV891_Fugue,Bach,lh,,b- minor (-5),879,8,2.231
8920,BWV892_Prelude,Bach,rh,,g# minor (5),589,12,1.072
8920,BWV892_Prelude,Bach,lh,,g# minor (5),476,9,0.709
8921,BWV892_Fugue,Bach,rh,,g# minor (5),764,14,0.887
8921,BWV892_Fugue,Bach,lh,,g# minor (5),702,7,0.869
8930,BWV893_Prelude,Bach,rh,,b minor (2),553,0,0.669
8930,BWV893_Prelude,Bach,lh,,b minor (2),364,0,0.292
8931,BWV893_Fugue,Bach,rh,,b minor (2),575,3,0.827
8931,BWV893_Fugue,Bach,lh,,b minor (2),466,0,0.372
