 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, rowcost
Eb major (3b),  ,  ,  , 1/0, 1/0, 1/0, 0/0, 0/0, 0/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 0/0, 0/0, 1/1, 0/0, 2/1, 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 0/0, 1/0, 0/0, 1/0, 1/0, 0/0, 0/0, 0/0, 18/2
A major (3#),  ,  ,  , 2/1, 0/0, 2/1, 0/0, 2/1, 1/0, 2/1, 0/0, 3/1, 0/0, 3/1, 0/0, 3/1, 4/2, 2/1, 1/0, 2/1, 0/0, 3/1, 1/0, 4/3, 2/1, 3/1, 1/0, 2/1, 4/3, 3/1, 3/1, 1/0, 1/0, 1/0, 56/23
C minor (3b),  ,  ,  , 1/0, 1/0, 1/0, 0/0, 0/1, 0/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 0/1, 0/1, 2/1, 0/0, 2/1, 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 0/0, 1/1, 0/0, 1/2, 1/2, 0/0, 0/0, 0/0, 19/10
F# minor (3#),  ,  ,  , 2/1, 0/0, 2/1, 0/0, 2/1, 1/1, 2/2, 0/0, 3/3, 0/0, 3/3, 0/0, 3/4, 4/4, 2/1, 1/0, 2/1, 0/0, 3/2, 1/0, 4/1, 2/1, 3/3, 1/0, 2/1, 4/1, 3/3, 3/2, 1/0, 1/0, 1/0, 56/36
Ab major (4b),  ,  ,  , 2/4, 2/2, 2/2, 1/0, 1/0, 0/0, 3/6, 2/2, 2/2, 2/2, 2/2, 1/0, 1/0, 1/0, 2/1, 0/0, 3/3, 2/2, 2/4, 0/0, 0/0, 3/6, 2/4, 0/0, 2/2, 0/0, 3/4, 2/4, 0/0, 0/0, 0/0, 43/52
E major (4#),  ,  ,  , 2/1, 0/0, 2/3, 1/0, 3/1, 1/0, 2/1, 0/0, 3/2, 0/0, 3/2, 1/0, 4/1, 3/2, 3/1, 1/0, 2/2, 0/0, 3/2, 1/0, 3/3, 2/1, 3/2, 1/0, 2/2, 3/3, 3/1, 3/2, 1/0, 1/0, 1/0, 58/32
F minor (4b),  ,  ,  , 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/1, 2/1, 0/0, 2/1, 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 0/0, 1/0, 0/0, 1/0, 1/0, 0/0, 0/0, 0/0, 24/3
C# minor (4#),  ,  ,  , 3/2, 0/0, 3/2, 1/0, 3/1, 1/0, 2/1, 0/0, 4/5, 0/0, 4/5, 1/0, 4/3, 3/1, 3/2, 1/0, 3/2, 0/0, 4/5, 1/0, 3/0, 2/3, 4/5, 1/0, 3/2, 3/0, 3/2, 4/5, 1/0, 1/0, 1/0, 67/46
Db major (5b),  ,  ,  , 3/5, 2/2, 3/2, 2/2, 2/6, 0/0, 3/6, 2/2, 3/3, 2/2, 3/3, 2/2, 2/2, 2/2, 2/4, 0/0, 4/3, 2/2, 3/5, 0/0, 0/0, 3/6, 3/5, 0/0, 3/2, 0/0, 3/4, 3/5, 0/0, 0/0, 0/0, 57/75
B major (5#),  ,  ,  , 3/1, 1/0, 3/3, 1/0, 2/1, 1/0, 3/1, 1/0, 4/2, 1/0, 4/2, 1/0, 3/3, 2/3, 3/1, 1/0, 3/1, 1/0, 4/2, 1/0, 2/1, 3/3, 4/2, 1/0, 3/1, 2/1, 4/3, 4/2, 1/0, 1/0, 1/0, 69/33
Bb minor (5b),  ,  ,  , 2/0, 1/0, 2/0, 1/0, 1/0, 0/0, 1/0, 1/0, 2/0, 1/0, 2/0, 1/0, 1/0, 1/0, 1/1, 0/0, 3/1, 1/0, 2/0, 0/0, 0/0, 1/0, 2/0, 0/0, 2/0, 0/0, 1/0, 2/0, 0/0, 0/0, 0/0, 32/2
G# minor (5#),  ,  ,  , 4/2, 1/0, 4/2, 2/2, 3/7, 1/0, 3/1, 1/0, 5/3, 1/0, 5/3, 2/2, 4/2, 3/2, 4/1, 1/0, 4/2, 1/0, 5/3, 1/0, 2/0, 3/3, 5/4, 1/0, 4/2, 2/0, 4/2, 5/4, 1/0, 1/0, 1/0, 84/47
Gb major (6b),  ,  ,  , 4/6, 2/2, 4/4, 2/2, 3/6, 1/0, 4/6, 2/2, 5/4, 2/2, 5/4, 2/2, 3/4, 3/4, 3/5, 0/0, 4/4, 2/2, 5/6, 0/0, 1/0, 4/6, 5/6, 0/0, 4/4, 1/0, 4/4, 5/6, 0/0, 0/0, 0/0, 80/91
F# major (6#),  ,  ,  , 2/1, 1/0, 2/1, 1/0, 2/1, 1/0, 3/3, 1/1, 3/2, 1/1, 3/2, 1/1, 2/3, 2/3, 2/3, 0/0, 2/1, 1/0, 3/2, 0/0, 1/0, 3/3, 3/3, 0/0, 2/1, 1/0, 3/2, 3/3, 0/0, 0/0, 0/0, 49/37
Eb minor (6b),  ,  ,  , 2/2, 1/0, 2/0, 1/0, 2/0, 1/0, 2/0, 1/0, 3/1, 1/0, 3/1, 1/0, 2/0, 2/0, 2/1, 0/0, 2/1, 1/0, 3/1, 0/0, 1/0, 2/0, 3/1, 0/0, 2/1, 1/0, 2/0, 3/1, 0/0, 0/0, 0/0, 46/10
D# minor (6#),  ,  ,  , 4/6, 2/2, 4/4, 2/2, 3/1, 1/0, 3/0, 2/0, 5/2, 2/0, 5/2, 2/0, 3/2, 3/2, 3/1, 0/0, 4/4, 2/2, 5/7, 0/0, 1/0, 3/0, 5/2, 0/0, 4/4, 1/0, 3/0, 5/2, 0/0, 0/0, 0/0, 77/45
Cb major (7b),  ,  ,  , 5/6, 2/2, 5/4, 2/2, 4/8, 2/2, 5/8, 2/2, 7/6, 2/2, 7/6, 2/2, 5/6, 4/6, 5/6, 1/0, 5/4, 2/2, 7/8, 1/0, 3/2, 5/10, 7/8, 1/0, 5/4, 3/2, 6/8, 7/8, 1/0, 1/0, 1/0, 115/124
C# major (7#),  ,  ,  , 3/2, 1/0, 3/2, 1/0, 1/3, 0/0, 2/3, 1/1, 3/3, 1/1, 3/3, 1/1, 1/3, 1/3, 1/3, 0/0, 4/2, 1/0, 3/5, 0/0, 0/0, 2/3, 3/4, 0/0, 3/2, 0/0, 2/2, 3/4, 0/0, 0/0, 0/0, 44/50
Ab minor (7b),  ,  ,  , 4/4, 2/2, 4/3, 1/0, 2/0, 1/0, 4/6, 2/2, 5/3, 2/2, 5/3, 1/0, 3/2, 2/2, 3/1, 1/0, 4/3, 2/2, 5/5, 1/0, 2/0, 4/6, 5/5, 1/0, 4/2, 2/0, 5/4, 5/5, 1/0, 1/0, 1/0, 85/62
A# minor (7#),  ,  ,  , 4/2, 2/0, 4/2, 2/0, 2/1, 0/0, 2/0, 2/0, 4/2, 2/0, 4/2, 2/0, 2/2, 2/2, 2/1, 0/0, 5/4, 2/2, 4/9, 0/0, 0/0, 2/0, 4/2, 0/0, 4/2, 0/0, 2/0, 4/2, 0/0, 0/0, 0/0, 63/35
