 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
F minor (4b), 2/2, 1/0, 2/2, 0/0, 0/0, 1/1, 0/0, 0/0, 1/0, 1/1, 2/2, 0/0, 1/1, 1/0, 2/1, 2/2, 2/2, 2/2, 1/0, 2/2, 1/0, 2/1, 2/2, 2/2, 2/1, 0/0, 0/0, 32/24
C# minor (4#), 3/4, 1/0, 4/5, 1/0, 3/4, 2/0, 4/5, 1/0, 2/0, 5/3, 3/4, 4/3, 4/4, 1/0, 6/5, 2/1, 3/4, 7/6, 1/0, 7/6, 1/0, 6/5, 2/1, 3/4, 1/0, 1/0, 1/0, 79/64
Db major (5b), 1/2, 2/2, 1/2, 0/0, 1/0, 2/2, 1/2, 0/0, 2/4, 3/3, 1/2, 1/0, 2/1, 0/0, 3/3, 2/3, 1/2, 4/3, 0/0, 4/3, 0/0, 3/3, 2/3, 1/2, 1/1, 0/0, 0/0, 38/43
B major (5#), 1/0, 1/0, 2/1, 0/0, 1/0, 2/3, 2/1, 1/0, 2/0, 3/3, 1/0, 2/1, 1/0, 1/0, 5/2, 1/1, 1/0, 4/2, 1/0, 4/2, 1/0, 5/2, 1/1, 1/0, 0/0, 1/0, 0/0, 45/19
Bb minor (5b), 1/2, 1/0, 1/2, 0/0, 1/0, 1/1, 1/0, 0/0, 1/0, 2/1, 1/2, 1/0, 2/1, 0/0, 3/1, 2/2, 1/2, 3/1, 0/0, 3/1, 0/0, 3/1, 2/2, 1/2, 2/1, 0/0, 0/0, 33/22
G# minor (5#), 2/4, 2/2, 3/5, 0/0, 2/0, 3/2, 3/5, 1/0, 3/4, 5/7, 2/4, 3/3, 3/4, 1/0, 7/7, 1/1, 2/4, 7/8, 1/0, 7/8, 1/0, 7/7, 1/1, 2/4, 0/0, 1/0, 0/0, 70/80
Gb major (6b), 2/4, 2/2, 2/4, 0/0, 2/4, 2/2, 3/4, 1/0, 2/4, 4/5, 2/4, 3/2, 2/5, 0/0, 5/5, 2/1, 2/4, 5/7, 0/0, 5/7, 0/0, 5/5, 2/1, 2/4, 1/0, 0/0, 0/0, 56/74
F# major (6#), 1/2, 1/0, 1/2, 0/0, 1/0, 1/0, 2/1, 1/0, 1/0, 2/2, 1/2, 2/1, 1/2, 0/0, 3/3, 2/1, 1/2, 3/2, 0/0, 3/2, 0/0, 3/4, 2/1, 1/2, 1/0, 0/0, 0/0, 34/29
Eb minor (6b), 1/2, 1/0, 1/2, 0/0, 1/0, 1/1, 2/1, 1/0, 1/0, 2/1, 1/2, 2/0, 2/1, 0/0, 4/1, 2/1, 1/2, 4/1, 0/0, 4/1, 0/0, 4/1, 2/1, 1/2, 1/0, 0/0, 0/0, 39/20
D# minor (6#), 2/4, 2/0, 2/4, 0/0, 2/0, 2/2, 3/1, 1/0, 2/4, 4/4, 2/4, 3/1, 3/1, 0/0, 6/5, 2/1, 2/4, 6/7, 0/0, 6/7, 0/0, 6/5, 2/1, 2/4, 1/0, 0/0, 0/0, 61/59
Cb major (7b), 2/4, 2/2, 3/4, 0/0, 2/4, 3/2, 4/6, 2/2, 3/4, 5/4, 2/4, 4/4, 2/5, 1/0, 8/7, 1/1, 2/4, 7/9, 1/0, 7/9, 1/0, 8/7, 1/1, 2/4, 0/0, 1/0, 0/0, 74/87
C# major (7#), 2/4, 1/0, 2/4, 0/0, 2/0, 1/1, 2/1, 0/0, 1/0, 3/3, 2/4, 2/1, 3/1, 0/0, 3/3, 2/1, 2/4, 4/6, 0/0, 4/6, 0/0, 3/4, 2/1, 2/4, 1/0, 0/0, 0/0, 44/48
Ab minor (7b), 1/2, 1/0, 2/2, 0/0, 1/0, 2/1, 2/0, 1/0, 2/0, 3/1, 1/2, 2/0, 2/1, 1/0, 5/1, 1/1, 1/2, 5/1, 1/0, 5/1, 1/0, 5/1, 1/1, 1/2, 0/0, 1/0, 0/0, 48/19
A# minor (7#), 2/4, 2/0, 2/4, 0/0, 2/0, 2/2, 2/1, 0/0, 2/0, 4/4, 2/4, 2/1, 3/1, 0/0, 5/5, 3/3, 2/4, 5/7, 0/0, 5/7, 0/0, 5/5, 3/3, 2/4, 3/2, 0/0, 0/0, 58/61
