 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C major (0), 2, 0, 2, 1, 1, 2, 2, 0, 0, 3, 2, 1, 2, 1, 2, 4, 2, 2, 1, 2, 1, 2, 4, 2, 3, 3, 1, 48
A minor (0), 3, 0, 3, 1, 2, 1, 4, 0, 0, 3, 3, 2, 3, 1, 3, 3, 3, 3, 1, 3, 1, 3, 3, 3, 3, 2, 1, 58
F major (1b), 2, 0, 2, 0, 0, 2, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 3, 2, 2, 3, 0, 34
G major (1#), 1, 0, 3, 1, 1, 2, 3, 0, 1, 3, 1, 1, 1, 2, 3, 5, 1, 3, 2, 3, 2, 3, 5, 1, 3, 4, 1, 56
D minor (1b), 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 0, 27
E minor (1#), 1, 1, 3, 1, 1, 3, 3, 0, 2, 4, 1, 1, 1, 2, 4, 4, 1, 4, 2, 4, 2, 4, 4, 1, 2, 3, 1, 60
Bb major (2b), 2, 0, 2, 0, 0, 2, 1, 0, 0, 2, 2, 0, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 4, 2, 3, 2, 0, 36
D major (2#), 1, 0, 3, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 4, 4, 1, 4, 2, 4, 2, 4, 4, 1, 2, 3, 1, 55
G minor (2b), 0, 0, 2, 0, 0, 2, 2, 0, 1, 2, 0, 0, 0, 2, 2, 5, 0, 2, 2, 2, 2, 2, 5, 0, 3, 3, 0, 39
B minor (2#), 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 3, 3, 0, 2, 1, 2, 1, 3, 3, 0, 1, 3, 0, 30
Eb major (3b), 2, 0, 2, 0, 0, 2, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 3, 2, 2, 1, 0, 32
A major (3#), 2, 0, 4, 1, 2, 1, 3, 1, 1, 3, 2, 3, 2, 2, 5, 3, 2, 5, 2, 5, 2, 5, 3, 2, 2, 2, 1, 66
C minor (3b), 2, 0, 2, 1, 1, 2, 2, 0, 0, 3, 2, 1, 2, 1, 2, 4, 2, 2, 1, 2, 1, 2, 4, 2, 4, 1, 1, 47
F# minor (3#), 2, 0, 2, 1, 2, 0, 3, 1, 0, 2, 2, 3, 2, 0, 3, 4, 2, 3, 0, 3, 0, 3, 4, 2, 3, 1, 1, 49
