id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.117
8460,BWV846_Prelude,Bach,lh,,C major (0),211,2,0.086
8461,BWV846_Fugue,Bach,rh,,C major (0),487,3,3.032
8461,BWV846_Fugue,Bach,lh,,C major (0),315,3,0.942
8480,BWV848_Prelude,Bach,rh,,C# major (7),397,2,0.116
8480,BWV848_Prelude,Bach,lh,,C# major (7),425,8,0.122
8481,BWV848_Fugue,Bach,rh,,C# major (7),866,41,4.284
8481,BWV848_Fugue,Bach,lh,,C# major (7),623,28,1.571
8540,BWV854_Prelude,Bach,rh,,E major (4),287,4,0.676
8540,BWV854_Prelude,Bach,lh,,E major (4),221,2,0.429
8541,BWV854_Fugue,Bach,rh,,E major (4),475,2,2.741
8541,BWV854_Fugue,Bach,lh,,E major (4),287,2,0.566
8561,BWV856_Fugue,Bach,rh,,F major (-1),481,3,1.269
8561,BWV856_Fugue,Bach,lh,,F major (-1),313,5,0.155
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,1.922
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,0,0.722
8580,BWV858_Prelude,Bach,rh,,F# major (6),293,5,0.512
8580,BWV858_Prelude,Bach,lh,,F# major (6),169,3,0.098
8581,BWV858_Fugue,Bach,rh,,F# major (6),583,1,3.779
8581,BWV858_Fugue,Bach,lh,,F# major (6),370,2,0.845
8600,BWV860_Prelude,Bach,rh,,G major (1),335,0,2.634
8600,BWV860_Prelude,Bach,lh,G major (1),D major (2),275,0,0.893
8601,BWV860_Fugue,Bach,rh,,G major (1),1124,2,4.408
8601,BWV860_Fugue,Bach,lh,,G major (1),705,3,2.194
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.446
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.268
8621,BWV862_Fugue,Bach,rh,,A- major (-4),477,0,1.892
8621,BWV862_Fugue,Bach,lh,,A- major (-4),455,0,1.410
8630,BWV863_Prelude,Bach,rh,(5),C- major (-7),344,315,0.674
8630,BWV863_Prelude,Bach,lh,(5),C- major (-7),267,250,0.370
8631,BWV863_Fugue,Bach,rh,,g# minor (5),473,8,1.474
8631,BWV863_Fugue,Bach,lh,(5),C- major (-7),374,357,0.680
8640,BWV864_Prelude,Bach,rh,,A major (3),361,3,1.960
8640,BWV864_Prelude,Bach,lh,,A major (3),280,1,0.779
8641,BWV864_Fugue,Bach,rh,,A major (3),813,6,4.050
8641,BWV864_Fugue,Bach,lh,,A major (3),487,3,1.072
8650,BWV865_Prelude,Bach,rh,,C major (0),402,2,3.744
8650,BWV865_Prelude,Bach,lh,,C major (0),246,0,0.350
8651,BWV865_Fugue,Bach,rh,,C major (0),1408,10,11.931
8651,BWV865_Fugue,Bach,lh,,C major (0),1140,4,5.995
8660,BWV866_Prelude,Bach,rh,,B- major (-2),317,0,8.955
8660,BWV866_Prelude,Bach,lh,,B- major (-2),321,2,20.907
8661,BWV866_Fugue,Bach,rh,,B- major (-2),573,4,0.942
8661,BWV866_Fugue,Bach,lh,,B- major (-2),395,2,0.520
8670,BWV867_Prelude,Bach,rh,,b- minor (-5),528,1,6.381
8670,BWV867_Prelude,Bach,lh,,b- minor (-5),279,0,0.981
8671,BWV867_Fugue,Bach,rh,,b- minor (-5),536,4,0.757
8671,BWV867_Fugue,Bach,lh,,D- major (-5),291,0,0.212
8680,BWV868_Prelude,Bach,rh,,B major (5),260,0,0.726
8680,BWV868_Prelude,Bach,lh,,B major (5),180,0,0.229
8681,BWV868_Fugue,Bach,rh,,B major (5),466,6,1.555
8681,BWV868_Fugue,Bach,lh,,B major (5),442,1,0.887
8700,BWV870_Prelude,Bach,rh,,C major (0),584,15,7.574
8700,BWV870_Prelude,Bach,lh,,C major (0),410,6,1.929
8701,BWV870_Fugue,Bach,rh,,C major (0),682,3,1.220
8701,BWV870_Fugue,Bach,lh,,C major (0),415,1,0.481
8731,BWV873_Fugue,Bach,rh,,E major (4),862,23,3.513
8731,BWV873_Fugue,Bach,lh,,E major (4),603,10,1.089
8740,BWV874_Prelude,Bach,rh,,D major (2),930,2,4.965
8740,BWV874_Prelude,Bach,lh,,D major (2),620,0,2.410
8741,BWV874_Fugue,Bach,rh,,D major (2),495,2,1.550
8741,BWV874_Fugue,Bach,lh,,D major (2),471,0,1.050
8750,BWV875_Prelude,Bach,rh,,d minor (-1),581,4,0.816
8750,BWV875_Prelude,Bach,lh,,F major (-1),510,5,0.544
8751,BWV875_Fugue,Bach,rh,,d minor (-1),487,6,9.820
8751,BWV875_Fugue,Bach,lh,,d minor (-1),344,1,3.272
8760,BWV876_Prelude,Bach,rh,,E- major (-3),561,3,0.800
8760,BWV876_Prelude,Bach,lh,,E- major (-3),384,3,0.239
8761,BWV876_Fugue,Bach,rh,,E- major (-3),377,0,0.328
8761,BWV876_Fugue,Bach,lh,,E- major (-3),373,0,0.301
8800,BWV880_Prelude,Bach,rh,,F major (-1),799,7,2.233
8800,BWV880_Prelude,Bach,lh,,F major (-1),677,12,1.635
8801,BWV880_Fugue,Bach,rh,,F major (-1),688,11,0.871
8801,BWV880_Fugue,Bach,lh,,F major (-1),416,3,0.237
8830,BWV883_Prelude,Bach,rh,,f# minor (3),524,4,1.069
8830,BWV883_Prelude,Bach,lh,,A major (3),414,6,0.618
8831,BWV883_Fugue,Bach,rh,,A major (3),809,13,3.878
8831,BWV883_Fugue,Bach,lh,,A major (3),688,10,1.695
8840,BWV884_Prelude,Bach,rh,,G major (1),484,1,0.772
8840,BWV884_Prelude,Bach,lh,,G major (1),422,1,0.449
8841,BWV884_Fugue,Bach,rh,,G major (1),421,0,0.315
8841,BWV884_Fugue,Bach,lh,,G major (1),321,5,0.236
8850,BWV885_Prelude,Bach,rh,,B- major (-2),355,12,2.658
8850,BWV885_Prelude,Bach,lh,,B- major (-2),237,4,1.427
8851,BWV885_Fugue,Bach,rh,,B- major (-2),884,12,2.548
8851,BWV885_Fugue,Bach,lh,,B- major (-2),851,12,2.457
8870,BWV887_Prelude,Bach,rh,(5),G- major (-6),672,623,2.479
8870,BWV887_Prelude,Bach,lh,(5),G- major (-6),646,625,1.741
8871,BWV887_Fugue,Bach,rh,,g# minor (5),1045,10,1.182
8871,BWV887_Fugue,Bach,lh,,g# minor (5),647,8,0.404
8880,BWV888_Prelude,Bach,rh,,A major (3),502,1,1.947
8880,BWV888_Prelude,Bach,lh,,A major (3),276,0,0.302
8881,BWV888_Fugue,Bach,rh,,A major (3),467,4,3.222
8881,BWV888_Fugue,Bach,lh,,A major (3),337,1,0.694
8890,BWV889_Prelude,Bach,rh,,a minor (0),441,12,5.113
8890,BWV889_Prelude,Bach,lh,,a minor (0),407,10,5.092
8891,BWV889_Fugue,Bach,rh,,C major (0),396,2,6.028
8891,BWV889_Fugue,Bach,lh,,C major (0),366,1,2.321
8910,BWV891_Prelude,Bach,rh,,D- major (-5),730,1,1.187
8910,BWV891_Prelude,Bach,lh,,D- major (-5),498,1,0.363
8911,BWV891_Fugue,Bach,rh,,b- minor (-5),950,6,2.090
8911,BWV891_Fugue,Bach,lh,,D- major (-5),879,4,1.841
8920,BWV892_Prelude,Bach,rh,(5),C- major (-7),589,555,1.089
8920,BWV892_Prelude,Bach,lh,,B major (5),476,11,0.770
8921,BWV892_Fugue,Bach,rh,,B major (5),764,13,0.840
8921,BWV892_Fugue,Bach,lh,,B major (5),702,3,0.669
8930,BWV893_Prelude,Bach,rh,,D major (2),553,3,0.564
