 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, rowcost
F dorian (1b), 0, 0, 2, 0, 1, 1, 1, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0, 1, 0, 17
G dorian (1#), 0, 0, 1, 0, 0, 0, 1, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 14
F phrygian (1b), 1, 1, 2, 0, 2, 2, 2, 2, 1, 2, 0, 3, 0, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 2, 2, 1, 1, 1, 0, 38
G phrygian (1#), 0, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 1, 0, 0, 1, 0, 18
F lydian (1b), 0, 0, 2, 0, 1, 1, 1, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0, 1, 0, 17
G lydian (1#), 0, 0, 1, 0, 0, 0, 1, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 14
F mixolydian (1b), 1, 1, 2, 0, 2, 2, 2, 2, 1, 2, 0, 3, 0, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 2, 2, 1, 1, 1, 0, 38
G mixolydian (1#), 0, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 1, 0, 0, 1, 0, 18
F aeolian (1b), 0, 1, 3, 0, 1, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 1, 1, 0, 27
G aeolian (1#), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
F locrian (1b), 1, 2, 3, 1, 2, 2, 2, 2, 1, 2, 0, 3, 1, 2, 1, 2, 1, 1, 1, 2, 3, 1, 2, 2, 2, 2, 1, 2, 1, 0, 48
G locrian (1#), 0, 1, 3, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 2, 1, 1, 1, 1, 0, 28
Bb major (2b), 1, 1, 2, 0, 2, 2, 2, 2, 1, 2, 0, 3, 0, 1, 1, 1, 3, 1, 1, 1, 2, 0, 2, 2, 2, 2, 1, 1, 1, 0, 40
D major (2#), 0, 0, 1, 0, 0, 0, 1, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 14
G minor (2b), 1, 1, 1, 0, 2, 1, 2, 2, 1, 2, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 2, 2, 1, 1, 0, 0, 31
B minor (2#), 0, 1, 2, 1, 0, 0, 2, 3, 0, 3, 0, 0, 3, 1, 0, 1, 1, 1, 0, 1, 2, 1, 0, 0, 2, 3, 0, 1, 1, 0, 30
G minor mel (2b), 0, 1, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 0, 1, 0, 1, 1, 1, 1, 0, 0, 20
B minor mel (2#), 0, 1, 2, 2, 0, 1, 2, 3, 0, 3, 0, 1, 4, 2, 0, 2, 1, 1, 0, 1, 2, 2, 0, 1, 2, 3, 0, 1, 1, 1, 39
Bb major blues (2b), 1, 2, 4, 1, 2, 2, 3, 3, 2, 3, 1, 3, 1, 2, 1, 2, 4, 2, 2, 2, 4, 1, 2, 2, 3, 3, 2, 2, 1, 0, 63
D major blues (2#), 0, 0, 2, 1, 1, 2, 2, 2, 0, 2, 0, 2, 2, 1, 0, 1, 1, 1, 0, 0, 2, 1, 1, 2, 2, 2, 0, 0, 2, 1, 33
G minor blues (2b), 1, 2, 4, 1, 2, 2, 4, 3, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 4, 1, 2, 2, 4, 3, 2, 2, 1, 0, 62
B minor blues (2#), 0, 0, 2, 1, 1, 2, 3, 3, 0, 3, 0, 2, 5, 1, 0, 1, 1, 1, 0, 0, 2, 1, 1, 2, 3, 3, 0, 0, 2, 1, 41
Bb dorian (2b), 0, 1, 3, 0, 1, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 3, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 1, 1, 0, 29
D dorian (2#), 0, 0, 1, 1, 0, 1, 1, 2, 0, 2, 0, 1, 2, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 0, 0, 1, 1, 23
Bb phrygian (2b), 0, 0, 2, 1, 1, 2, 2, 2, 0, 2, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2, 0, 0, 1, 1, 30
D phrygian (2#), 0, 0, 1, 1, 1, 1, 1, 2, 0, 2, 0, 1, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 0, 0, 0, 1, 22
Bb lydian (2b), 1, 1, 3, 0, 2, 2, 3, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 2, 3, 2, 1, 1, 1, 0, 42
D lydian (2#), 1, 1, 3, 0, 2, 2, 3, 3, 1, 3, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 2, 3, 3, 1, 1, 1, 0, 45
Bb mixolydian (2b), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
D mixolydian (2#), 0, 1, 3, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 2, 1, 1, 1, 1, 0, 28
Bb aeolian (2b), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
D aeolian (2#), 0, 1, 3, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 2, 1, 1, 1, 1, 0, 28
Bb locrian (2b), 0, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 1, 0, 0, 1, 0, 18
D locrian (2#), 1, 1, 2, 0, 2, 2, 3, 2, 1, 2, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 3, 2, 1, 1, 1, 0, 39
Eb major (3b), 0, 1, 3, 0, 1, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 1, 1, 0, 27
A major (3#), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
C minor (3b), 0, 1, 3, 0, 0, 1, 2, 2, 0, 2, 0, 1, 0, 1, 1, 1, 2, 2, 0, 1, 3, 0, 0, 1, 2, 2, 1, 1, 2, 0, 32
F# minor (3#), 0, 0, 0, 0, 1, 0, 2, 3, 1, 3, 1, 0, 4, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 2, 3, 1, 0, 0, 0, 25
C minor mel (3b), 1, 0, 1, 0, 2, 2, 3, 2, 1, 2, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 2, 3, 2, 0, 0, 1, 0, 29
F# minor mel (3#), 1, 0, 0, 1, 1, 2, 4, 5, 2, 5, 1, 2, 5, 1, 0, 1, 5, 3, 2, 0, 0, 1, 1, 2, 4, 5, 1, 0, 1, 1, 57
Eb major blues (3b), 0, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 1, 0, 0, 1, 0, 18
A major blues (3#), 0, 0, 2, 1, 1, 2, 2, 2, 0, 2, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2, 0, 0, 1, 1, 30
C minor blues (3b), 0, 0, 1, 1, 1, 1, 1, 2, 0, 2, 0, 1, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 0, 0, 0, 1, 22
F# minor blues (3#), 1, 1, 3, 0, 2, 2, 3, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 2, 3, 2, 1, 1, 1, 0, 42
Eb dorian (3b), 1, 1, 3, 0, 2, 2, 3, 3, 1, 3, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 2, 3, 3, 1, 1, 1, 0, 45
A dorian (3#), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
Eb phrygian (3b), 0, 1, 3, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 2, 1, 1, 1, 1, 0, 28
A phrygian (3#), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
Eb lydian (3b), 0, 1, 3, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 2, 1, 1, 1, 1, 0, 28
A lydian (3#), 0, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 1, 0, 0, 1, 0, 18
Eb mixolydian (3b), 1, 1, 2, 0, 2, 2, 3, 2, 1, 2, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 3, 2, 1, 1, 1, 0, 39
A mixolydian (3#), 0, 1, 3, 0, 1, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 1, 1, 0, 27
Eb aeolian (3b), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
A aeolian (3#), 0, 1, 3, 0, 0, 1, 2, 2, 0, 2, 0, 1, 0, 1, 1, 1, 2, 2, 0, 1, 3, 0, 0, 1, 2, 2, 1, 1, 2, 0, 32
Eb locrian (3b), 0, 0, 2, 1, 1, 2, 2, 2, 0, 2, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2, 0, 0, 1, 1, 30
A locrian (3#), 0, 0, 1, 1, 1, 1, 1, 2, 0, 2, 0, 1, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 0, 0, 0, 1, 22
Ab major (4b), 1, 1, 3, 0, 2, 2, 3, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 2, 3, 2, 1, 1, 1, 0, 42
E major (4#), 1, 1, 3, 0, 2, 2, 3, 3, 1, 3, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 2, 3, 3, 1, 1, 1, 0, 45
F minor (4b), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
C# minor (4#), 0, 1, 3, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 2, 1, 1, 1, 1, 0, 28
F minor mel (4b), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
C# minor mel (4#), 0, 1, 3, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 2, 1, 1, 1, 1, 0, 28
Ab major blues (4b), 0, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 1, 0, 0, 1, 0, 18
E major blues (4#), 1, 1, 2, 0, 2, 2, 3, 2, 1, 2, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 3, 2, 1, 1, 1, 0, 39
F minor blues (4b), 0, 1, 3, 0, 1, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 1, 1, 0, 27
C# minor blues (4#), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
Ab dorian (4b), 0, 1, 3, 0, 0, 1, 2, 2, 0, 2, 0, 1, 0, 1, 1, 1, 2, 2, 0, 1, 3, 0, 0, 1, 2, 2, 1, 1, 2, 0, 32
E dorian (4#), 0, 0, 0, 0, 1, 0, 2, 3, 1, 3, 1, 0, 4, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 2, 3, 1, 0, 0, 0, 25
Ab phrygian (4b), 1, 0, 1, 0, 2, 2, 3, 2, 1, 2, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 2, 3, 2, 0, 0, 1, 0, 29
E phrygian (4#), 1, 0, 0, 1, 1, 2, 4, 5, 2, 5, 1, 2, 5, 1, 0, 1, 5, 3, 2, 0, 0, 1, 1, 2, 4, 5, 1, 0, 1, 1, 57
Ab lydian (4b), 0, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 1, 0, 0, 1, 0, 18
E lydian (4#), 0, 0, 2, 1, 1, 2, 2, 2, 0, 2, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2, 0, 0, 1, 1, 30
Ab mixolydian (4b), 0, 0, 1, 1, 1, 1, 1, 2, 0, 2, 0, 1, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 0, 0, 0, 1, 22
E mixolydian (4#), 1, 1, 3, 0, 2, 2, 3, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 2, 3, 2, 1, 1, 1, 0, 42
Ab aeolian (4b), 1, 1, 3, 0, 2, 2, 3, 3, 1, 3, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 2, 3, 3, 1, 1, 1, 0, 45
E aeolian (4#), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
Ab locrian (4b), 0, 1, 3, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 2, 1, 1, 1, 1, 0, 28
E locrian (4#), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
Db major (5b), 0, 1, 3, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 2, 1, 1, 1, 1, 0, 28
B major (5#), 0, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 1, 0, 0, 1, 0, 18
Bb minor (5b), 1, 1, 2, 0, 2, 2, 3, 2, 1, 2, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 3, 2, 1, 1, 1, 0, 39
G# minor (5#), 0, 1, 3, 0, 1, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 1, 1, 0, 27
Bb minor mel (5b), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
G# minor mel (5#), 0, 1, 3, 0, 0, 1, 2, 2, 0, 2, 0, 1, 0, 1, 1, 1, 2, 2, 0, 1, 3, 0, 0, 1, 2, 2, 1, 1, 2, 0, 32
Db major blues (5b), 0, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 1, 0, 0, 1, 0, 18
B major blues (5#), 0, 0, 2, 1, 1, 2, 2, 2, 0, 2, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2, 0, 0, 1, 1, 30
Bb minor blues (5b), 0, 0, 1, 1, 1, 1, 1, 2, 0, 2, 0, 1, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 0, 0, 0, 1, 22
G# minor blues (5#), 1, 1, 3, 0, 2, 2, 3, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 2, 3, 2, 1, 1, 1, 0, 42
Db dorian (5b), 1, 1, 3, 0, 2, 2, 3, 3, 1, 3, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 2, 3, 3, 1, 1, 1, 0, 45
B dorian (5#), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
Db phrygian (5b), 0, 1, 3, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 2, 1, 1, 1, 1, 0, 28
B phrygian (5#), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
Db lydian (5b), 0, 1, 3, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 2, 1, 1, 1, 1, 0, 28
B lydian (5#), 0, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 1, 0, 0, 1, 0, 18
Db mixolydian (5b), 1, 1, 2, 0, 2, 2, 3, 2, 1, 2, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 3, 2, 1, 1, 1, 0, 39
B mixolydian (5#), 0, 1, 3, 0, 1, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 1, 1, 0, 27
Db aeolian (5b), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
B aeolian (5#), 0, 1, 3, 0, 0, 1, 2, 2, 0, 2, 0, 1, 0, 1, 1, 1, 2, 2, 0, 1, 3, 0, 0, 1, 2, 2, 1, 1, 2, 0, 32
Db locrian (5b), 0, 0, 0, 0, 1, 0, 2, 3, 1, 3, 1, 0, 4, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 2, 3, 1, 0, 0, 0, 25
B locrian (5#), 0, 0, 1, 1, 0, 1, 2, 3, 0, 3, 0, 1, 5, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 2, 3, 0, 0, 1, 1, 31
Gb major (6b), 1, 0, 0, 1, 1, 2, 4, 5, 2, 5, 1, 2, 5, 1, 0, 1, 5, 3, 2, 0, 0, 1, 1, 2, 4, 5, 1, 0, 1, 1, 57
F# major (6#), 0, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 1, 0, 0, 1, 0, 18
Eb minor (6b), 0, 0, 2, 1, 1, 2, 2, 2, 0, 2, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 2, 1, 1, 2, 2, 2, 0, 0, 1, 1, 30
D# minor (6#), 0, 0, 1, 1, 1, 1, 1, 2, 0, 2, 0, 1, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 0, 0, 0, 1, 22
Eb minor mel (6b), 1, 1, 3, 0, 2, 2, 3, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 2, 3, 2, 1, 1, 1, 0, 42
D# minor mel (6#), 1, 1, 3, 0, 2, 2, 3, 3, 1, 3, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 2, 3, 3, 1, 1, 1, 0, 45
Gb major blues (6b), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
F# major blues (6#), 0, 1, 3, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 2, 1, 1, 1, 1, 0, 28
Eb minor blues (6b), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
D# minor blues (6#), 0, 1, 3, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 2, 1, 1, 1, 1, 0, 28
Gb dorian (6b), 0, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 1, 0, 0, 1, 0, 18
F# dorian (6#), 1, 1, 2, 0, 2, 2, 3, 2, 1, 2, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 3, 2, 1, 1, 1, 0, 39
Gb phrygian (6b), 0, 1, 3, 0, 1, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 1, 3, 0, 1, 1, 1, 1, 1, 1, 1, 0, 27
F# phrygian (6#), 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10
