 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
F# minor (3#), 2/1, 2/2, 1/0, 2/2, 2/1, 2/2, 3/3, 0/0, 2/1, 1/1, 2/1, 0/0, 2/1, 0/0, 2/1, 0/0, 2/1, 0/0, 2/1, 2/2, 1/0, 2/2, 2/1, 2/1, 1/1, 1/1, 1/1, 39/27
Ab major (4b), 1/1, 6/4, 2/0, 4/3, 3/2, 6/4, 1/1, 1/1, 1/2, 0/0, 1/1, 2/2, 2/6, 2/2, 2/6, 2/2, 2/6, 3/3, 4/2, 6/4, 2/2, 4/3, 3/2, 4/5, 6/4, 0/0, 0/0, 70/68
E major (4#), 2/0, 2/1, 1/0, 3/1, 2/0, 2/1, 4/2, 0/0, 2/0, 1/0, 2/0, 0/0, 1/1, 0/0, 1/1, 0/0, 1/1, 0/0, 3/2, 2/1, 1/0, 3/1, 2/0, 3/2, 2/0, 1/0, 1/0, 42/14
F minor (4b), 1/0, 3/1, 2/0, 3/0, 2/1, 3/1, 1/2, 1/0, 1/0, 0/0, 1/0, 1/0, 2/5, 1/0, 3/1, 1/0, 3/1, 2/0, 3/1, 3/1, 2/0, 3/0, 2/1, 2/2, 4/1, 0/0, 0/0, 50/18
C# minor (4#), 3/1, 2/2, 2/6, 4/4, 3/3, 2/2, 4/8, 0/0, 3/3, 1/1, 3/3, 0/0, 2/1, 0/0, 1/1, 0/0, 1/1, 0/0, 4/7, 2/2, 2/6, 4/4, 3/3, 2/1, 2/1, 1/0, 1/0, 52/60
Db major (5b), 2/1, 6/4, 3/0, 6/5, 4/2, 6/4, 3/2, 1/1, 2/2, 0/0, 2/1, 2/2, 1/1, 2/2, 3/7, 2/2, 3/7, 3/3, 6/6, 6/4, 3/0, 6/5, 4/2, 4/5, 7/8, 0/0, 0/0, 87/76
B major (5#), 2/1, 3/1, 1/0, 4/1, 2/0, 3/1, 4/3, 0/0, 2/0, 1/0, 2/0, 1/0, 2/1, 1/0, 1/1, 1/0, 1/1, 1/0, 3/2, 3/1, 1/0, 4/1, 2/0, 4/2, 3/2, 1/0, 1/0, 54/18
Bb minor (5b), 2/0, 4/2, 3/1, 4/0, 4/1, 4/2, 2/1, 1/0, 2/0, 0/0, 2/0, 1/0, 1/1, 1/0, 3/5, 1/0, 3/5, 2/1, 5/2, 4/2, 3/1, 4/0, 4/1, 3/3, 4/1, 0/0, 0/0, 67/29
G# minor (5#), 3/1, 3/3, 2/0, 6/4, 3/1, 3/3, 5/3, 0/0, 3/1, 1/0, 3/1, 1/0, 2/1, 1/0, 2/2, 1/0, 2/2, 1/0, 5/9, 3/2, 2/6, 6/6, 3/3, 3/1, 4/5, 1/0, 1/0, 70/54
Gb major (6b), 4/3, 5/4, 3/8, 8/7, 4/4, 5/4, 6/6, 1/1, 4/4, 1/0, 4/3, 2/2, 1/1, 2/2, 3/7, 2/2, 3/7, 2/2, 6/9, 5/4, 3/6, 8/7, 4/4, 3/6, 6/8, 1/0, 1/0, 97/111
F# major (6#), 3/1, 4/2, 2/0, 5/2, 3/1, 4/2, 4/3, 1/0, 3/1, 1/0, 3/2, 1/0, 1/1, 1/0, 2/1, 1/0, 2/1, 1/0, 4/1, 4/2, 2/0, 5/2, 3/1, 2/1, 4/1, 1/0, 1/0, 68/25
Eb minor (6b), 3/1, 4/3, 2/2, 5/1, 3/2, 4/3, 3/0, 1/0, 3/1, 1/0, 3/1, 1/0, 1/1, 1/0, 2/5, 1/0, 2/5, 1/1, 4/3, 4/3, 2/0, 5/2, 3/2, 2/4, 4/2, 1/0, 1/0, 67/42
D# minor (6#), 4/1, 5/4, 3/0, 8/6, 4/1, 5/4, 5/3, 1/0, 4/1, 1/0, 4/1, 2/2, 1/1, 2/2, 3/2, 2/2, 3/2, 2/2, 6/9, 5/4, 3/6, 8/7, 4/3, 3/5, 6/7, 1/0, 1/0, 96/75
Cb major (7b), 4/4, 5/6, 2/6, 8/9, 4/6, 5/6, 7/8, 0/0, 4/4, 2/2, 4/5, 2/2, 2/1, 2/2, 2/7, 2/2, 2/7, 2/2, 6/10, 5/6, 2/6, 8/9, 4/6, 6/7, 5/8, 2/2, 2/2, 99/135
C# major (7#), 3/1, 5/2, 4/0, 5/3, 5/1, 5/2, 3/5, 1/0, 3/1, 0/0, 3/1, 1/0, 1/1, 1/0, 2/1, 1/0, 2/1, 2/0, 6/5, 5/2, 4/6, 5/4, 5/3, 3/1, 5/1, 0/0, 0/0, 80/41
Ab minor (7b), 2/1, 4/4, 1/0, 5/3, 2/1, 4/4, 3/1, 0/0, 2/1, 1/0, 2/1, 2/2, 2/1, 2/2, 1/5, 2/2, 1/5, 2/2, 3/3, 4/4, 1/0, 5/3, 2/1, 4/5, 4/4, 1/0, 1/0, 63/55
A# minor (7#), 4/3, 6/6, 5/2, 8/8, 6/3, 6/6, 4/5, 2/2, 4/5, 0/0, 4/3, 2/2, 2/2, 2/0, 5/10, 2/0, 5/10, 3/1, 8/7, 6/6, 5/2, 8/8, 6/3, 4/1, 7/8, 0/0, 0/0, 114/103
