 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C major (0), 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6
A minor (0), 1, 0, 1, 1, 1, 0, 2, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 19
F major (1b), 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 2, 1, 0, 0, 16
G major (1#), 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 10
D minor (1b), 1, 2, 1, 1, 2, 2, 2, 0, 1, 1, 1, 0, 2, 0, 1, 0, 1, 1, 2, 2, 1, 1, 2, 3, 1, 1, 1, 33
E minor (1#), 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 2, 2, 0, 0, 15
Bb major (2b), 1, 3, 2, 1, 3, 3, 1, 1, 1, 0, 1, 0, 2, 0, 2, 0, 2, 1, 3, 3, 2, 1, 3, 3, 2, 0, 0, 41
D major (2#), 1, 2, 0, 1, 1, 2, 2, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 2, 0, 1, 1, 3, 1, 1, 1, 26
G minor (2b), 1, 3, 2, 1, 2, 3, 1, 1, 1, 0, 1, 0, 2, 0, 2, 0, 2, 1, 2, 3, 2, 1, 2, 3, 3, 0, 0, 39
B minor (2#), 1, 3, 0, 2, 1, 3, 2, 0, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 3, 0, 2, 1, 4, 2, 1, 1, 40
Eb major (3b), 1, 5, 2, 2, 3, 5, 0, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 2, 3, 5, 2, 2, 3, 4, 4, 0, 0, 53
A major (3#), 2, 2, 1, 2, 2, 2, 3, 0, 2, 1, 2, 0, 1, 0, 2, 0, 2, 0, 2, 2, 1, 2, 2, 3, 1, 1, 1, 39
C minor (3b), 1, 2, 1, 2, 1, 2, 0, 1, 1, 0, 1, 1, 3, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 0, 0, 34
F# minor (3#), 3, 3, 2, 3, 3, 3, 3, 1, 3, 1, 3, 0, 1, 0, 3, 0, 3, 0, 3, 3, 2, 3, 3, 1, 2, 1, 1, 54
Ab major (4b), 1, 6, 2, 4, 3, 6, 1, 1, 1, 0, 1, 2, 2, 2, 2, 2, 2, 3, 4, 6, 2, 4, 3, 4, 6, 0, 0, 70
E major (4#), 2, 2, 1, 3, 2, 2, 4, 0, 2, 1, 2, 0, 1, 0, 1, 0, 1, 0, 3, 2, 1, 3, 2, 3, 2, 1, 1, 42
F minor (4b), 0, 2, 1, 2, 1, 2, 1, 0, 0, 0, 0, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 3, 0, 0, 32
C# minor (4#), 2, 3, 3, 3, 4, 3, 3, 0, 2, 0, 2, 0, 2, 0, 1, 0, 1, 1, 5, 3, 3, 3, 4, 3, 3, 0, 0, 54
Db major (5b), 2, 6, 3, 6, 4, 6, 3, 1, 2, 0, 2, 2, 1, 2, 3, 2, 3, 3, 6, 6, 3, 6, 4, 4, 7, 0, 0, 87
B major (5#), 2, 3, 1, 4, 2, 3, 4, 0, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 3, 3, 1, 4, 2, 4, 3, 1, 1, 54
Bb minor (5b), 2, 3, 3, 3, 4, 3, 3, 1, 2, 0, 2, 0, 1, 0, 3, 0, 3, 1, 5, 3, 3, 3, 4, 2, 3, 0, 0, 57
G# minor (5#), 1, 3, 0, 4, 1, 3, 3, 0, 1, 1, 1, 1, 3, 1, 2, 1, 2, 1, 3, 3, 0, 4, 1, 3, 4, 1, 1, 49
Gb major (6b), 4, 5, 3, 8, 4, 5, 6, 1, 4, 1, 4, 2, 1, 2, 3, 2, 3, 2, 6, 5, 3, 8, 4, 3, 6, 1, 1, 97
F# major (6#), 3, 4, 2, 5, 3, 4, 4, 1, 3, 1, 3, 1, 1, 1, 2, 1, 2, 1, 4, 4, 2, 5, 3, 2, 4, 1, 1, 68
