 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
Eb major blues (3b), 0, 1, 1, 1, 0, 2, 2, 1, 1, 4, 2, 4, 1, 2, 2, 0, 0, 24
A major blues (3#), 1, 3, 1, 1, 0, 3, 1, 2, 1, 4, 1, 3, 0, 2, 3, 1, 1, 28
C minor blues (3b), 1, 4, 1, 2, 1, 4, 1, 3, 1, 4, 0, 2, 0, 2, 3, 1, 1, 31
F# minor blues (3#), 0, 2, 1, 2, 1, 3, 2, 2, 1, 4, 2, 4, 1, 2, 2, 0, 0, 29
Eb dorian (3b), 0, 3, 1, 3, 1, 4, 2, 2, 1, 5, 2, 4, 1, 3, 4, 0, 0, 36
A dorian (3#), 0, 2, 1, 2, 1, 3, 2, 2, 1, 4, 1, 3, 1, 2, 2, 0, 0, 27
Eb phrygian (3b), 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 0, 0, 17
A phrygian (3#), 0, 2, 1, 2, 1, 3, 2, 2, 1, 4, 1, 3, 1, 2, 2, 0, 0, 27
Eb lydian (3b), 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 0, 0, 17
A lydian (3#), 0, 1, 1, 1, 0, 2, 2, 1, 1, 4, 2, 4, 1, 2, 2, 0, 0, 24
Eb mixolydian (3b), 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 2, 3, 1, 1, 1, 0, 0, 12
A mixolydian (3#), 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 0, 0, 16
Eb aeolian (3b), 0, 2, 1, 2, 1, 3, 2, 2, 1, 5, 1, 3, 1, 2, 2, 0, 0, 28
A aeolian (3#), 0, 2, 1, 2, 0, 2, 1, 1, 1, 3, 2, 3, 1, 2, 3, 0, 0, 24
Eb locrian (3b), 1, 3, 1, 1, 0, 3, 1, 2, 1, 4, 1, 3, 0, 2, 3, 1, 1, 28
A locrian (3#), 1, 4, 1, 2, 1, 4, 1, 3, 1, 4, 0, 2, 0, 2, 3, 1, 1, 31
Ab major (4b), 0, 2, 1, 2, 1, 3, 2, 2, 1, 4, 2, 4, 1, 2, 2, 0, 0, 29
E major (4#), 0, 3, 1, 3, 1, 4, 2, 2, 1, 5, 2, 4, 1, 3, 4, 0, 0, 36
F minor (4b), 0, 2, 1, 2, 1, 3, 2, 2, 1, 4, 1, 3, 1, 2, 2, 0, 0, 27
C# minor (4#), 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 0, 0, 17
F minor mel (4b), 0, 2, 1, 2, 1, 3, 2, 2, 1, 4, 1, 3, 1, 2, 2, 0, 0, 27
C# minor mel (4#), 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 0, 0, 17
Ab major blues (4b), 0, 1, 1, 1, 0, 2, 2, 1, 1, 4, 2, 4, 1, 2, 2, 0, 0, 24
E major blues (4#), 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 2, 3, 1, 1, 1, 0, 0, 12
F minor blues (4b), 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 0, 0, 16
C# minor blues (4#), 0, 2, 1, 2, 1, 3, 2, 2, 1, 5, 1, 3, 1, 2, 2, 0, 0, 28
Ab dorian (4b), 0, 2, 1, 2, 0, 2, 1, 1, 1, 3, 2, 3, 1, 2, 3, 0, 0, 24
E dorian (4#), 0, 2, 1, 3, 1, 3, 2, 1, 0, 4, 1, 3, 1, 3, 4, 0, 0, 29
Ab phrygian (4b), 0, 0, 1, 1, 0, 1, 2, 0, 0, 3, 2, 4, 1, 2, 2, 0, 0, 19
E phrygian (4#), 1, 3, 2, 1, 0, 3, 1, 1, 0, 2, 0, 1, 0, 2, 3, 1, 1, 22
Ab lydian (4b), 0, 1, 1, 1, 0, 2, 2, 1, 1, 4, 2, 4, 1, 2, 2, 0, 0, 24
E lydian (4#), 1, 3, 1, 1, 0, 3, 1, 2, 1, 4, 1, 3, 0, 2, 3, 1, 1, 28
Ab mixolydian (4b), 1, 4, 1, 2, 1, 4, 1, 3, 1, 4, 0, 2, 0, 2, 3, 1, 1, 31
E mixolydian (4#), 0, 2, 1, 2, 1, 3, 2, 2, 1, 4, 2, 4, 1, 2, 2, 0, 0, 29
Ab aeolian (4b), 0, 3, 1, 3, 1, 4, 2, 2, 1, 5, 2, 4, 1, 3, 4, 0, 0, 36
E aeolian (4#), 0, 2, 1, 2, 1, 3, 2, 2, 1, 4, 1, 3, 1, 2, 2, 0, 0, 27
Ab locrian (4b), 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 0, 0, 17
E locrian (4#), 0, 2, 1, 2, 1, 3, 2, 2, 1, 4, 1, 3, 1, 2, 2, 0, 0, 27
Db major (5b), 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 0, 0, 17
B major (5#), 0, 1, 1, 1, 0, 2, 2, 1, 1, 4, 2, 4, 1, 2, 2, 0, 0, 24
Bb minor (5b), 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 2, 3, 1, 1, 1, 0, 0, 12
G# minor (5#), 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 0, 0, 16
Bb minor mel (5b), 0, 2, 1, 2, 1, 3, 2, 2, 1, 5, 1, 3, 1, 2, 2, 0, 0, 28
G# minor mel (5#), 0, 2, 1, 2, 0, 2, 1, 1, 1, 3, 2, 3, 1, 2, 3, 0, 0, 24
Db major blues (5b), 0, 1, 1, 1, 0, 2, 2, 1, 1, 4, 2, 4, 1, 2, 2, 0, 0, 24
B major blues (5#), 1, 3, 1, 1, 0, 3, 1, 2, 1, 4, 1, 3, 0, 2, 3, 1, 1, 28
Bb minor blues (5b), 1, 4, 1, 2, 1, 4, 1, 3, 1, 4, 0, 2, 0, 2, 3, 1, 1, 31
G# minor blues (5#), 0, 2, 1, 2, 1, 3, 2, 2, 1, 4, 2, 4, 1, 2, 2, 0, 0, 29
Db dorian (5b), 0, 3, 1, 3, 1, 4, 2, 2, 1, 5, 2, 4, 1, 3, 4, 0, 0, 36
B dorian (5#), 0, 2, 1, 2, 1, 3, 2, 2, 1, 4, 1, 3, 1, 2, 2, 0, 0, 27
Db phrygian (5b), 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 0, 0, 17
B phrygian (5#), 0, 2, 1, 2, 1, 3, 2, 2, 1, 4, 1, 3, 1, 2, 2, 0, 0, 27
Db lydian (5b), 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 0, 0, 17
B lydian (5#), 0, 1, 1, 1, 0, 2, 2, 1, 1, 4, 2, 4, 1, 2, 2, 0, 0, 24
Db mixolydian (5b), 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 2, 3, 1, 1, 1, 0, 0, 12
B mixolydian (5#), 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 0, 0, 16
Db aeolian (5b), 0, 2, 1, 2, 1, 3, 2, 2, 1, 5, 1, 3, 1, 2, 2, 0, 0, 28
B aeolian (5#), 0, 2, 1, 2, 0, 2, 1, 1, 1, 3, 2, 3, 1, 2, 3, 0, 0, 24
Db locrian (5b), 0, 2, 1, 3, 1, 3, 2, 1, 0, 4, 1, 3, 1, 3, 4, 0, 0, 29
B locrian (5#), 1, 5, 2, 2, 1, 5, 1, 3, 1, 3, 0, 2, 0, 2, 3, 1, 1, 33
Gb major (6b), 1, 3, 2, 1, 0, 3, 1, 1, 0, 2, 0, 1, 0, 2, 3, 1, 1, 22
F# major (6#), 0, 1, 1, 1, 0, 2, 2, 1, 1, 4, 2, 4, 1, 2, 2, 0, 0, 24
Eb minor (6b), 1, 3, 1, 1, 0, 3, 1, 2, 1, 4, 1, 3, 0, 2, 3, 1, 1, 28
D# minor (6#), 1, 4, 1, 2, 1, 4, 1, 3, 1, 4, 0, 2, 0, 2, 3, 1, 1, 31
Eb minor mel (6b), 0, 2, 1, 2, 1, 3, 2, 2, 1, 4, 2, 4, 1, 2, 2, 0, 0, 29
D# minor mel (6#), 0, 3, 1, 3, 1, 4, 2, 2, 1, 5, 2, 4, 1, 3, 4, 0, 0, 36
Gb major blues (6b), 0, 2, 1, 2, 1, 3, 2, 2, 1, 4, 1, 3, 1, 2, 2, 0, 0, 27
F# major blues (6#), 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 0, 0, 17
Eb minor blues (6b), 0, 2, 1, 2, 1, 3, 2, 2, 1, 4, 1, 3, 1, 2, 2, 0, 0, 27
D# minor blues (6#), 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 0, 0, 17
Gb dorian (6b), 0, 1, 1, 1, 0, 2, 2, 1, 1, 4, 2, 4, 1, 2, 2, 0, 0, 24
F# dorian (6#), 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 2, 3, 1, 1, 1, 0, 0, 12
Gb phrygian (6b), 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 0, 0, 16
F# phrygian (6#), 0, 2, 1, 2, 1, 3, 2, 2, 1, 5, 1, 3, 1, 2, 2, 0, 0, 28
Gb lydian (6b), 2, 4, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 2, 3, 2, 2, 21
F# lydian (6#), 1, 2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1, 1, 11
Gb mixolydian (6b), 2, 6, 1, 3, 1, 4, 0, 3, 0, 1, 0, 1, 0, 2, 3, 2, 2, 31
F# mixolydian (6#), 1, 4, 1, 2, 1, 3, 0, 2, 0, 1, 0, 1, 0, 1, 2, 1, 1, 21
Gb aeolian (6b), 2, 5, 1, 2, 0, 3, 0, 2, 0, 1, 0, 0, 0, 2, 3, 2, 2, 25
F# aeolian (6#), 1, 3, 1, 1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 2, 1, 1, 15
Gb locrian (6b), 2, 6, 2, 3, 1, 5, 1, 3, 0, 2, 0, 2, 0, 3, 4, 2, 2, 38
F# locrian (6#), 1, 4, 2, 2, 1, 4, 1, 2, 0, 2, 0, 2, 0, 2, 3, 1, 1, 28
Cb major (7b), 2, 7, 2, 3, 1, 5, 0, 3, 0, 2, 0, 1, 0, 2, 3, 2, 2, 35
C# major (7#), 2, 3, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 2, 2, 2, 2, 18
Ab minor (7b), 0, 3, 1, 1, 1, 3, 0, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 14
A# minor (7#), 2, 4, 0, 3, 0, 2, 1, 2, 0, 1, 1, 1, 1, 3, 3, 2, 2, 28
Ab minor mel (7b), 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 8
A# minor mel (7#), 0, 2, 0, 1, 0, 2, 1, 0, 0, 1, 2, 2, 1, 1, 1, 0, 0, 14
Cb major blues (7b), 2, 8, 3, 3, 1, 7, 1, 4, 1, 4, 0, 2, 0, 3, 4, 2, 2, 47
C# major blues (7#), 2, 4, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 2, 3, 2, 2, 21
Ab minor blues (7b), 1, 2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1, 1, 11
A# minor blues (7#), 2, 6, 1, 3, 1, 4, 0, 3, 0, 1, 0, 1, 0, 2, 3, 2, 2, 31
Cb dorian (7b), 1, 4, 1, 2, 1, 3, 0, 2, 0, 1, 0, 1, 0, 1, 2, 1, 1, 21
C# dorian (7#), 2, 5, 1, 2, 0, 3, 0, 2, 0, 1, 0, 0, 0, 2, 3, 2, 2, 25
Cb phrygian (7b), 1, 3, 1, 1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 2, 1, 1, 15
C# phrygian (7#), 2, 6, 2, 3, 1, 5, 1, 3, 0, 2, 0, 2, 0, 3, 4, 2, 2, 38
Cb lydian (7b), 1, 4, 2, 2, 1, 4, 1, 2, 0, 2, 0, 2, 0, 2, 3, 1, 1, 28
C# lydian (7#), 2, 7, 2, 3, 1, 5, 0, 3, 0, 2, 0, 1, 0, 2, 3, 2, 2, 35
Cb mixolydian (7b), 2, 3, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 2, 2, 2, 2, 18
C# mixolydian (7#), 0, 3, 1, 1, 1, 3, 0, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 14
Cb aeolian (7b), 2, 4, 0, 3, 0, 2, 1, 2, 0, 1, 1, 1, 1, 3, 3, 2, 2, 28
C# aeolian (7#), 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 8
Cb locrian (7b), 2, 8, 3, 3, 1, 7, 1, 4, 1, 4, 0, 2, 0, 3, 4, 2, 2, 47
C# locrian (7#), 2, 8, 3, 3, 1, 7, 1, 4, 1, 4, 0, 2, 0, 3, 4, 2, 2, 47
