 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, rowcost
Db major (5b), 2/2, 3/3, 2/1, 3/3, 3/1, 3/4, 2/5, 1/0, 1/0, 3/3, 1/3, 1/1, 1/0, 3/4, 1/0, 1/0, 3/3, 3/2, 0/0, 3/2, 3/4, 3/3, 3/3, 0/0, 0/0, 49/47
B major (5#), 1/0, 1/0, 3/2, 1/0, 1/0, 2/1, 1/0, 1/0, 1/0, 1/0, 0/0, 0/0, 1/0, 1/2, 0/0, 0/0, 1/0, 2/0, 2/1, 1/0, 2/1, 1/0, 1/1, 1/0, 1/0, 27/8
Bb minor (5b), 1/0, 2/0, 1/0, 2/1, 3/1, 3/2, 3/1, 1/0, 1/0, 2/1, 1/0, 1/0, 1/0, 2/3, 1/3, 1/1, 2/0, 2/0, 0/0, 3/1, 3/2, 2/0, 3/1, 0/0, 0/0, 41/17
G# minor (5#), 1/0, 2/2, 3/2, 1/0, 5/4, 5/3, 1/0, 2/2, 2/2, 1/0, 0/0, 0/0, 2/0, 1/2, 0/0, 0/0, 1/0, 4/4, 2/0, 1/1, 5/3, 1/0, 2/2, 1/0, 1/0, 44/27
Gb major (6b), 2/2, 3/3, 2/1, 2/2, 2/4, 4/4, 2/4, 2/2, 2/2, 2/2, 1/0, 1/0, 2/6, 2/4, 0/0, 0/0, 3/3, 4/4, 1/0, 2/2, 4/4, 3/3, 3/3, 1/0, 1/0, 51/55
F# major (6#), 1/0, 2/0, 2/2, 1/0, 1/0, 3/1, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 0/0, 2/0, 2/0, 1/0, 2/1, 3/1, 2/0, 2/1, 1/0, 1/0, 34/6
Eb minor (6b), 1/0, 2/1, 2/1, 1/1, 3/1, 4/2, 3/1, 1/0, 1/0, 1/1, 1/0, 1/0, 1/0, 1/2, 0/0, 0/0, 2/1, 2/0, 1/0, 2/2, 4/2, 2/1, 2/1, 1/0, 1/0, 40/17
D# minor (6#), 2/0, 3/1, 2/1, 2/2, 5/4, 5/3, 5/4, 2/0, 2/0, 2/2, 1/0, 1/0, 2/0, 2/4, 0/0, 0/0, 3/2, 4/4, 1/2, 2/1, 5/3, 3/2, 3/2, 1/0, 1/0, 59/37
Cb major (7b), 2/2, 2/3, 3/1, 2/3, 2/5, 4/6, 2/5, 2/2, 2/2, 2/3, 0/3, 0/1, 2/6, 2/4, 0/0, 0/0, 2/2, 4/4, 3/2, 2/2, 4/6, 2/3, 2/4, 2/2, 2/2, 50/73
C# major (7#), 1/0, 2/1, 2/2, 2/0, 5/4, 2/2, 1/0, 2/0, 2/0, 2/0, 1/0, 1/0, 2/0, 2/1, 1/0, 1/0, 2/0, 3/2, 0/0, 3/1, 2/2, 2/0, 2/1, 0/0, 0/0, 43/16
Ab minor (7b), 2/2, 1/1, 3/1, 2/3, 3/1, 4/2, 2/4, 1/0, 1/0, 2/2, 0/0, 0/0, 1/0, 2/4, 0/0, 0/0, 2/3, 2/0, 2/0, 1/1, 4/2, 2/3, 1/2, 1/0, 1/0, 40/31
A# minor (7#), 2/0, 4/2, 2/2, 3/1, 5/4, 4/3, 5/4, 2/0, 2/0, 3/2, 2/6, 2/2, 2/0, 3/4, 1/0, 1/0, 4/4, 4/4, 0/0, 4/3, 4/3, 4/4, 5/4, 0/0, 0/0, 68/52
