 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
C major (0), 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 1, 1, 2, 0, 13
A minor (0), 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 0, 1, 1, 3, 0, 0, 0, 1, 1, 1, 3, 0, 21
A minor mel (0), 1, 2, 0, 0, 1, 1, 1, 1, 2, 0, 1, 0, 0, 0, 0, 1, 2, 3, 0, 1, 0, 1, 1, 2, 3, 0, 24
C major blues (0), 1, 1, 0, 0, 1, 1, 0, 0, 2, 1, 2, 1, 2, 1, 0, 1, 2, 2, 0, 2, 0, 0, 1, 2, 2, 0, 25
A minor blues (0), 1, 2, 0, 0, 1, 1, 0, 0, 2, 1, 2, 1, 2, 1, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 0, 27
C dorian (0), 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 0, 0, 1, 2, 2, 0, 16
C phrygian (0), 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 11
C lydian (0), 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 0, 0, 1, 2, 2, 0, 16
C mixolydian (0), 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 11
C aeolian (0), 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 1, 1, 2, 0, 13
C locrian (0), 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 10
F major (1b), 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 11
G major (1#), 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 0, 0, 1, 2, 2, 0, 16
D minor (1b), 1, 2, 1, 1, 1, 1, 1, 1, 0, 2, 2, 1, 1, 2, 0, 1, 1, 2, 0, 0, 0, 1, 1, 1, 1, 1, 26
E minor (1#), 0, 1, 1, 1, 2, 2, 1, 0, 2, 0, 0, 0, 1, 0, 1, 2, 2, 2, 0, 1, 0, 1, 1, 3, 2, 0, 26
D minor mel (1b), 1, 2, 1, 1, 2, 2, 1, 1, 0, 1, 1, 0, 0, 1, 0, 2, 2, 3, 0, 0, 0, 1, 2, 1, 2, 1, 28
E minor mel (1#), 0, 2, 2, 2, 3, 3, 2, 1, 2, 1, 0, 0, 1, 1, 1, 3, 3, 3, 0, 1, 0, 2, 2, 3, 2, 1, 41
F major blues (1b), 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1, 3, 1, 0, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 0, 29
G major blues (1#), 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 0, 2, 3, 3, 0, 1, 0, 1, 2, 2, 2, 1, 37
D minor blues (1b), 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 2, 1, 3, 1, 0, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 0, 29
E minor blues (1#), 1, 3, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 0, 3, 3, 4, 0, 1, 0, 1, 2, 2, 2, 1, 40
F dorian (1b), 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 1, 1, 2, 0, 13
G dorian (1#), 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 0, 0, 0, 1, 0, 2, 3, 3, 0, 1, 0, 1, 2, 2, 2, 1, 31
F phrygian (1b), 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 10
G phrygian (1#), 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 1, 1, 2, 0, 13
F lydian (1b), 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 1, 1, 2, 0, 13
G lydian (1#), 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 0, 0, 0, 1, 0, 2, 3, 3, 0, 1, 0, 1, 2, 2, 2, 1, 31
F mixolydian (1b), 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 10
G mixolydian (1#), 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 1, 1, 2, 0, 13
F aeolian (1b), 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 11
