 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, rowcost
Eb major (3b), 1/1, 1/0, 0/0, 0/0, 1/1, 1/0, 1/2, 1/0, 1/0, 0/0, 0/0, 0/0, 1/1, 2/2, 0/0, 0/0, 1/0, 0/0, 1/1, 1/1, 1/1, 1/1, 0/0, 0/0, 15/11
A major (3#), 1/0, 2/1, 1/0, 1/0, 1/0, 3/1, 1/0, 0/0, 2/0, 1/0, 2/0, 1/0, 1/0, 1/1, 1/1, 0/0, 2/0, 1/0, 0/0, 0/0, 1/0, 2/0, 1/0, 1/0, 27/4
C minor (3b), 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 0/0, 0/0, 1/0, 2/1, 0/0, 0/0, 1/0, 0/0, 1/0, 1/0, 1/0, 1/0, 0/0, 0/0, 15/1
F# minor (3#), 1/0, 2/1, 1/0, 1/0, 1/0, 3/2, 1/0, 0/0, 2/1, 1/1, 2/1, 1/0, 1/0, 2/1, 1/0, 0/0, 2/2, 1/0, 0/0, 0/0, 1/0, 3/1, 1/1, 1/1, 29/12
Ab major (4b), 2/1, 2/2, 1/0, 0/0, 2/1, 2/2, 1/2, 2/2, 2/2, 0/0, 0/0, 0/0, 2/1, 3/2, 0/0, 0/0, 2/2, 0/0, 2/1, 1/1, 2/1, 1/1, 0/0, 0/0, 27/21
E major (4#), 2/1, 2/1, 2/0, 1/0, 2/1, 3/1, 1/0, 0/0, 2/0, 1/0, 2/0, 1/0, 2/0, 2/1, 1/0, 0/0, 2/0, 1/0, 1/0, 0/0, 2/0, 2/1, 1/0, 1/0, 34/6
F minor (4b), 2/0, 1/0, 1/0, 0/0, 2/0, 1/0, 1/0, 1/0, 1/0, 0/0, 0/0, 0/0, 2/0, 3/1, 0/0, 0/0, 1/0, 0/0, 2/0, 1/0, 2/0, 1/0, 0/0, 0/0, 22/1
C# minor (4#), 3/2, 3/2, 3/4, 1/0, 3/2, 4/4, 2/2, 0/0, 3/3, 1/1, 3/3, 2/2, 3/2, 3/1, 1/0, 0/0, 3/3, 1/1, 1/0, 0/0, 3/2, 4/3, 1/1, 1/1, 49/39
Db major (5b), 4/3, 3/2, 3/2, 0/0, 4/3, 3/2, 2/2, 2/2, 3/2, 0/0, 1/0, 1/0, 4/3, 3/4, 0/0, 0/0, 3/2, 0/0, 3/2, 1/0, 4/3, 2/1, 0/0, 0/0, 46/33
B major (5#), 2/0, 3/1, 2/0, 1/0, 2/0, 4/1, 1/0, 1/0, 3/0, 1/0, 2/0, 1/0, 2/0, 2/1, 0/0, 0/0, 3/0, 1/0, 1/0, 0/0, 2/0, 3/1, 1/0, 1/0, 39/4
Bb minor (5b), 3/1, 2/0, 2/0, 0/0, 3/0, 2/0, 2/2, 1/0, 2/0, 0/0, 1/0, 1/0, 3/1, 3/2, 0/0, 0/0, 2/0, 0/0, 2/0, 1/0, 3/1, 2/0, 0/0, 0/0, 35/7
G# minor (5#), 4/4, 4/2, 4/6, 1/0, 4/4, 5/4, 2/2, 1/0, 4/3, 1/0, 3/1, 2/0, 4/4, 5/3, 0/0, 0/0, 4/2, 1/0, 2/2, 0/0, 4/4, 4/3, 1/0, 1/0, 61/44
Gb major (6b), 5/5, 4/4, 4/6, 0/0, 5/5, 5/4, 2/4, 2/2, 5/4, 1/0, 3/2, 2/2, 4/4, 4/4, 0/0, 0/0, 5/4, 1/0, 2/2, 0/0, 5/5, 3/3, 1/0, 1/0, 64/60
F# major (6#), 3/0, 2/1, 2/0, 0/0, 3/0, 3/2, 1/0, 1/0, 3/2, 1/0, 2/1, 1/0, 2/0, 3/1, 0/0, 0/0, 3/1, 1/0, 1/0, 0/0, 3/0, 2/2, 1/0, 1/0, 39/10
Eb minor (6b), 3/1, 2/1, 2/0, 0/0, 3/1, 3/1, 1/2, 1/0, 3/0, 1/0, 2/0, 1/0, 2/1, 4/2, 0/0, 0/0, 3/0, 1/0, 1/0, 0/0, 3/1, 2/1, 1/0, 1/0, 40/11
D# minor (6#), 5/4, 4/4, 4/6, 0/0, 5/4, 5/6, 2/2, 2/2, 5/5, 1/0, 3/1, 2/0, 4/4, 5/3, 0/0, 0/0, 5/3, 1/0, 2/2, 0/0, 5/4, 3/3, 1/0, 1/0, 65/53
Cb major (7b), 4/4, 5/4, 4/6, 1/0, 4/4, 7/6, 2/2, 2/2, 6/6, 2/2, 4/4, 2/2, 4/4, 4/6, 0/0, 0/0, 6/6, 2/2, 2/2, 0/0, 4/4, 4/3, 2/2, 2/2, 73/73
C# major (7#), 4/2, 3/2, 3/4, 0/0, 4/2, 3/4, 3/2, 1/0, 3/3, 0/0, 2/3, 2/2, 4/2, 2/1, 0/0, 0/0, 3/3, 0/0, 2/0, 1/0, 4/2, 3/3, 0/0, 0/0, 47/35
Ab minor (7b), 2/1, 4/2, 2/0, 1/0, 2/1, 5/2, 1/0, 2/2, 4/2, 1/0, 2/0, 1/0, 2/1, 4/2, 0/0, 0/0, 4/2, 1/0, 1/0, 0/0, 2/1, 3/1, 1/0, 1/0, 46/17
A# minor (7#), 6/6, 4/4, 4/6, 0/0, 6/6, 4/6, 3/2, 2/2, 4/5, 0/0, 2/3, 2/2, 5/4, 4/3, 0/0, 0/0, 4/3, 0/0, 3/0, 1/0, 6/6, 4/5, 0/0, 0/0, 64/63
