 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, rowcost
F minor mel (4b), 3, 2, 3, 2, 4, 3, 3, 2, 2, 3, 0, 0, 2, 2, 3, 2, 36
C# minor mel (4#), 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 20
Ab major blues (4b), 2, 1, 2, 1, 3, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 26
E major blues (4#), 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 17
F minor blues (4b), 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 20
C# minor blues (4#), 3, 2, 3, 2, 4, 3, 3, 2, 2, 3, 0, 0, 2, 2, 3, 2, 36
Ab dorian (4b), 2, 2, 2, 2, 3, 0, 2, 2, 3, 1, 2, 2, 3, 0, 2, 2, 30
E dorian (4#), 4, 2, 4, 2, 3, 3, 4, 3, 3, 3, 0, 0, 3, 2, 4, 2, 42
Ab phrygian (4b), 2, 1, 2, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 23
E phrygian (4#), 5, 1, 5, 1, 3, 1, 5, 2, 2, 1, 1, 1, 2, 1, 5, 1, 37
Ab lydian (4b), 2, 1, 2, 1, 3, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 26
E lydian (4#), 3, 0, 3, 0, 4, 2, 3, 0, 3, 3, 1, 1, 3, 2, 3, 0, 31
Ab mixolydian (4b), 4, 1, 4, 1, 5, 3, 4, 1, 3, 4, 0, 0, 3, 3, 4, 1, 41
E mixolydian (4#), 3, 2, 3, 2, 4, 3, 3, 2, 2, 3, 1, 1, 2, 2, 3, 2, 38
Ab aeolian (4b), 3, 2, 3, 2, 4, 3, 3, 2, 4, 3, 1, 1, 4, 2, 3, 2, 42
E aeolian (4#), 3, 2, 3, 2, 4, 3, 3, 2, 2, 3, 0, 0, 2, 2, 3, 2, 36
Ab locrian (4b), 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 20
E locrian (4#), 3, 2, 3, 2, 4, 3, 3, 2, 2, 3, 0, 0, 2, 2, 3, 2, 36
Db major (5b), 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 20
B major (5#), 2, 1, 2, 1, 3, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 26
Bb minor (5b), 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 17
G# minor (5#), 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 20
Bb minor mel (5b), 3, 2, 3, 2, 4, 3, 3, 2, 2, 3, 0, 0, 2, 2, 3, 2, 36
G# minor mel (5#), 2, 2, 2, 2, 3, 0, 2, 2, 3, 1, 2, 2, 3, 0, 2, 2, 30
Db major blues (5b), 2, 1, 2, 1, 3, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 26
B major blues (5#), 3, 0, 3, 0, 4, 2, 3, 0, 3, 3, 1, 1, 3, 2, 3, 0, 31
Bb minor blues (5b), 4, 1, 4, 1, 5, 3, 4, 1, 3, 4, 0, 0, 3, 3, 4, 1, 41
G# minor blues (5#), 3, 2, 3, 2, 4, 3, 3, 2, 2, 3, 1, 1, 2, 2, 3, 2, 38
Db dorian (5b), 3, 2, 3, 2, 4, 3, 3, 2, 4, 3, 1, 1, 4, 2, 3, 2, 42
B dorian (5#), 3, 2, 3, 2, 4, 3, 3, 2, 2, 3, 0, 0, 2, 2, 3, 2, 36
Db phrygian (5b), 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 20
B phrygian (5#), 3, 2, 3, 2, 4, 3, 3, 2, 2, 3, 0, 0, 2, 2, 3, 2, 36
Db lydian (5b), 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 20
B lydian (5#), 2, 1, 2, 1, 3, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 26
Db mixolydian (5b), 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 17
B mixolydian (5#), 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 20
Db aeolian (5b), 3, 2, 3, 2, 4, 3, 3, 2, 2, 3, 0, 0, 2, 2, 3, 2, 36
B aeolian (5#), 2, 2, 2, 2, 3, 0, 2, 2, 3, 1, 2, 2, 3, 0, 2, 2, 30
Db locrian (5b), 4, 2, 4, 2, 3, 3, 4, 3, 3, 3, 0, 0, 3, 2, 4, 2, 42
B locrian (5#), 5, 2, 5, 2, 6, 2, 5, 2, 3, 2, 1, 1, 3, 2, 5, 2, 48
Gb major (6b), 5, 1, 5, 1, 3, 1, 5, 2, 2, 1, 1, 1, 2, 1, 5, 1, 37
F# major (6#), 2, 1, 2, 1, 3, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 26
Eb minor (6b), 3, 0, 3, 0, 4, 2, 3, 0, 3, 3, 1, 1, 3, 2, 3, 0, 31
D# minor (6#), 4, 1, 4, 1, 5, 3, 4, 1, 3, 4, 0, 0, 3, 3, 4, 1, 41
Eb minor mel (6b), 3, 2, 3, 2, 4, 3, 3, 2, 2, 3, 1, 1, 2, 2, 3, 2, 38
D# minor mel (6#), 3, 2, 3, 2, 4, 3, 3, 2, 4, 3, 1, 1, 4, 2, 3, 2, 42
Gb major blues (6b), 3, 2, 3, 2, 4, 3, 3, 2, 2, 3, 0, 0, 2, 2, 3, 2, 36
F# major blues (6#), 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 20
Eb minor blues (6b), 3, 2, 3, 2, 4, 3, 3, 2, 2, 3, 0, 0, 2, 2, 3, 2, 36
D# minor blues (6#), 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 20
Gb dorian (6b), 2, 1, 2, 1, 3, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 26
F# dorian (6#), 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 17
Gb phrygian (6b), 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 20
F# phrygian (6#), 3, 2, 3, 2, 4, 3, 3, 2, 2, 3, 0, 0, 2, 2, 3, 2, 36
Gb lydian (6b), 5, 0, 5, 0, 2, 0, 5, 2, 6, 2, 0, 0, 6, 2, 5, 0, 40
F# lydian (6#), 3, 0, 3, 0, 1, 0, 3, 1, 3, 1, 0, 0, 3, 1, 3, 0, 22
Gb mixolydian (6b), 7, 2, 7, 2, 4, 1, 7, 4, 6, 3, 1, 1, 6, 3, 7, 2, 63
F# mixolydian (6#), 5, 2, 5, 2, 3, 1, 5, 3, 3, 2, 1, 1, 3, 2, 5, 2, 45
Gb aeolian (6b), 6, 1, 6, 1, 3, 0, 6, 3, 6, 2, 1, 1, 6, 2, 6, 1, 51
F# aeolian (6#), 4, 1, 4, 1, 2, 0, 4, 2, 3, 1, 1, 1, 3, 1, 4, 1, 33
Gb locrian (6b), 8, 2, 8, 2, 5, 2, 8, 4, 4, 3, 1, 1, 4, 3, 8, 2, 65
F# locrian (6#), 6, 2, 6, 2, 4, 2, 6, 3, 2, 2, 1, 1, 2, 2, 6, 2, 49
Cb major (7b), 8, 3, 8, 3, 6, 1, 8, 5, 6, 3, 2, 2, 6, 3, 8, 3, 75
C# major (7#), 3, 0, 3, 0, 2, 0, 3, 1, 4, 3, 0, 0, 4, 2, 3, 0, 28
Ab minor (7b), 3, 2, 3, 2, 2, 1, 3, 3, 3, 2, 2, 2, 3, 1, 3, 2, 37
A# minor (7#), 5, 1, 5, 1, 2, 0, 5, 3, 5, 3, 0, 0, 5, 2, 5, 1, 43
Ab minor mel (7b), 2, 1, 2, 1, 1, 0, 2, 2, 3, 1, 2, 2, 3, 0, 2, 1, 25
A# minor mel (7#), 3, 1, 3, 1, 0, 0, 3, 3, 3, 1, 1, 1, 3, 0, 3, 1, 27
Cb major blues (7b), 9, 3, 9, 3, 8, 2, 9, 5, 7, 3, 2, 2, 7, 3, 9, 3, 84
C# major blues (7#), 5, 0, 5, 0, 2, 0, 5, 2, 6, 2, 0, 0, 6, 2, 5, 0, 40
Ab minor blues (7b), 3, 0, 3, 0, 1, 0, 3, 1, 3, 1, 0, 0, 3, 1, 3, 0, 22
A# minor blues (7#), 7, 2, 7, 2, 4, 1, 7, 4, 6, 3, 1, 1, 6, 3, 7, 2, 63
Cb dorian (7b), 5, 2, 5, 2, 3, 1, 5, 3, 3, 2, 1, 1, 3, 2, 5, 2, 45
C# dorian (7#), 6, 1, 6, 1, 3, 0, 6, 3, 6, 2, 1, 1, 6, 2, 6, 1, 51
Cb phrygian (7b), 4, 1, 4, 1, 2, 0, 4, 2, 3, 1, 1, 1, 3, 1, 4, 1, 33
C# phrygian (7#), 8, 2, 8, 2, 5, 2, 8, 4, 4, 3, 1, 1, 4, 3, 8, 2, 65
Cb lydian (7b), 6, 2, 6, 2, 4, 2, 6, 3, 2, 2, 1, 1, 2, 2, 6, 2, 49
C# lydian (7#), 8, 3, 8, 3, 6, 1, 8, 5, 6, 3, 2, 2, 6, 3, 8, 3, 75
Cb mixolydian (7b), 3, 0, 3, 0, 2, 0, 3, 1, 4, 3, 0, 0, 4, 2, 3, 0, 28
C# mixolydian (7#), 3, 2, 3, 2, 2, 1, 3, 3, 3, 2, 2, 2, 3, 1, 3, 2, 37
Cb aeolian (7b), 5, 1, 5, 1, 2, 0, 5, 3, 5, 3, 0, 0, 5, 2, 5, 1, 43
C# aeolian (7#), 2, 1, 2, 1, 1, 0, 2, 2, 3, 1, 2, 2, 3, 0, 2, 1, 25
Cb locrian (7b), 7, 3, 7, 3, 8, 2, 7, 3, 5, 3, 2, 2, 5, 3, 7, 3, 70
C# locrian (7#), 9, 3, 9, 3, 8, 2, 9, 5, 7, 3, 2, 2, 7, 3, 9, 3, 84
