id,title,composer,KSgt,KSest,notes,err,time
207,207-Bach-aria,,,G major (1),134,0,0.104
209,209-Beethoven-rondoop13,,,c minor (-3),87,0,0.051
210,210-Schubert-benedictus,,,G major (1),78,3,0.051
211,211-Haydn,,,C major (0),132,0,0.154
213,213-Beethoven-sonate2op14,,,G major (1),85,0,0.039
214,214-Schumann-trio3,,,E- major (-3),128,1,0.348
215,215-Debussy-passepied,,A major (3),g# minor (5),51,0,0.017
216,216-Haendel,,(2),A major (3),147,0,0.053
217,217-Beethoven-octuorop103,,(-2),d minor (-1),84,0,0.058
218,218-Beethoven-sonateop28,,,d minor (-1),85,2,0.034
219,219-Schubert-scherzo,,B- major (-2),F major (-1),80,0,0.034
220,220-Mozart-sonateKV281,,(-3),B- major (-2),136,0,0.078
221,221-Monteverdi-orfeo,,,d minor (-1),31,0,0.010
222,222-Bartok-burlesque,,C major (0),c minor (-3),66,0,0.035
223,223-Monteverdi-Orfeo,,C major (0),b minor (2),43,1,0.013
224,224-Schumann-trio3op110,,,g minor (-2),61,0,0.029
225,225-Beethoven-variationsop24,,(-1),C major (0),97,0,0.046
226,226-Milhaud-Boeuf,,,C major (0),102,0,0.043
227,227-Mozart-quintetK407,,,B- major (-2),105,0,0.053
228,228-Schuman-myrthen7op25,,(-5),C# major (7),62,13,0.023
229,229-Liszt-melodie,,G major (1),c minor (-3),81,27,0.041
230,230-Schumann-trio2,,(-1),a minor (0),74,1,0.027
231,231-Duparc-elegie,,,d minor (-1),47,5,0.013
232,232-Beethoven-sonateop22,,,E- major (-3),70,0,0.060
233,233-Debussy-cloches,,,c# minor (4),64,0,0.024
234,234-Beethoven-symphonie2op36,,A major (3),c# minor (4),74,0,0.023
235,235-Schumann-quatuor1op41,,,a minor (0),142,0,0.096
236,236-Schubert-scherzo,,,e minor (1),82,0,0.061
237,237-Beethoven-symphonie6,,,B- major (-2),122,0,0.112
239,239-Beethoven-themavar,,(1),b minor (2),71,0,0.030
240,240-Haydn-sonate5,,,C major (0),124,0,0.051
241,241-Haendel-sicilianaconcertogrosso8,,,c minor (-3),116,0,0.089
243,243-Strauss-melodie1op56,,(-1),c minor (-3),87,3,0.037
244,244-Bach-concerto1violon,,C major (0),G major (1),129,0,0.518
245,245-Debussy-Arabesque2,,G major (1),D major (2),184,0,0.203
246,246-Mozart-marcheflute,,,F major (-1),97,1,0.044
247,247-Schubert-Benedictus,,G major (1),D major (2),41,0,0.019
248,248-Mozart-sonateKV280,,,A- major (-4),97,0,0.043
249,249-Mozart-andateKV9b,,B- major (-2),F major (-1),128,4,0.086
250,250-Cliquet-Pleyel,,C major (0),E major (4),99,1,0.040
251,251-Schumann-Myrthen10op25,,(-3),G major (1),67,0,0.017
252,252-Kuhlau-sonatine2op60,,A major (3),c# minor (4),68,0,0.027
253,253-Schubert-gloria,,(2),e minor (1),50,0,0.014
254,254-Haydn-quatuor5op76,,,D major (2),111,0,0.108
255,255-Mozart-sonateDomKV457,,(-3),B- major (-2),174,0,1.953
256,256-Mozart-sonataKV309,,,F major (-1),138,0,0.178
257,257-Mozart-quintetteDomKV309,,E- major (-3),B- major (-2),112,1,0.137
258,258-Schumann-quatuor2FaMop41,,F major (-1),C major (0),105,2,0.046
260,260-Monteverdi-Orfeo,,(0),A major (3),84,6,0.026
262,262-Schumann-Myrthen23op25,,,D major (2),82,1,0.047
263,263-Clergue-Tom,,,F major (-1),70,0,0.039
265,265-Mozart-Aria15,,E major (4),B major (5),119,0,0.074
266,266-Debussy-Berger,,A major (3),b minor (2),72,1,0.060
267,267-Lalo-RoidYs,,,F major (-1),52,0,0.021
268,268-Scarlatti-sonatepastorale,,(1),b minor (2),115,0,0.098
269,269-Beethoven-quatuor1op18,,,F major (-1),132,0,0.050
271,271-Duparc-elegie,,(-1),D major (2),64,0,0.019
272,272-Bach-cantate140duetto,,,c minor (-3),184,0,2.550
273,273-Haendel-concerto2,,(-1),C major (0),115,0,0.150
274,274-Wolf-melodieespagnole6,,,A major (3),123,6,0.059
275,275-Bartok-danceRoumaine1,,,a minor (0),120,0,0.042
276,276-Bach-AnnaMagdalena,,,E- major (-3),69,0,0.044
277,277-Debussy-quatuorSolmop10,,(-2),d minor (-1),77,1,0.036
278,278-SaintSaens-Cygne,,,e minor (1),122,2,0.084
302,302-Chopin-nocturne3op9,,,b minor (2),60,7,0.022
303,303-Bach-partita2sinfonia,,(-3),g minor (-2),59,0,0.059
304,304-Bach-polonaise,,,d minor (-1),136,0,0.089
306,306-Haendel-concertogrosso3-4mvt,,,e minor (1),102,2,0.060
307,307-Mozart-fantaisiekv475,,,B- major (-2),78,0,0.055
308,308-Beethoven-sonateop81,,E- major (-3),a minor (0),109,1,0.101
309,309-Poulenc-improvisation6,,(-2),a minor (0),129,7,0.051
311,311-Mozart-ariaCosifantutte,,,A major (3),91,0,0.037
312,312-Kuhlau-sonatineop20,,,F major (-1),105,0,0.166
313,313-Schumann-trio1,,C major (0),d minor (-1),72,2,0.137
314,314-Couperin-intime,,(1),E major (4),60,0,0.022
315,315-Ibert-symphonieconcertante,,C major (0),F major (-1),147,15,0.111
316,316-Bach-courantesuite3,,(2),f# minor (3),80,0,0.053
317,317-Mozart-sonateKV333,,,B- major (-2),191,0,0.213
319,319-Haydn-symphonie88,,(1),D major (2),101,2,0.067
320,320-Kuhlau-sonatine2op60,,(0),e minor (1),135,1,0.102
321,321-Debussy-Pelleas,,E major (4),a minor (0),62,0,0.021
323,323-Bartok-images,,,f# minor (3),55,0,0.054
325,325-Chopin-concertoop21,,,f minor (-4),238,2,0.126
326,326-Mozart-ariaflute,,(-3),B- major (-2),127,2,0.064
327,327-Mendelssohn-romancesp8op30,,(-5),f minor (-4),75,0,0.020
328,328-Bartok-sonatine,,,D major (2),80,0,0.051
329,329-Debussy-sonateviolon,,,g minor (-2),78,0,0.026
331,331-Beethoven-sonateop26,,,A- major (-4),89,0,0.032
332,332-Milhaud-boeuf,,C major (0),e- minor (-6),88,50,0.040
333,333-Mazas-romance1op36,,,E major (4),150,0,0.177
334,334-Haydn-concertosol,,C major (0),G major (1),166,0,0.162
335,335-Berlioz-BenvenutoCelliniop23,,(1),D major (2),104,2,0.056
337,337-Beethoven-sonate2op10,,(-1),C major (0),93,0,0.036
338,338-Haendel-sonateV,,,A major (3),155,0,0.257
339,339-Mozart-air17flute,,,g minor (-2),105,0,0.279
340,340-Kuhlau-sonatine4op88,,(3),E major (4),119,0,0.063
341,341-Mozart-concertolaKV219,,,E major (4),179,0,0.279
343,343-Bach-allemandePartita6,,G major (1),b minor (2),134,0,1.254
344,344-Mozart-quintettemibK614,,(-2),d minor (-1),79,0,0.039
345,345-Debussy-PelleasII4,,E major (4),b minor (2),48,1,0.020
346,346-Chopin-fantaisie,,A major (3),E major (4),60,0,0.026
347,347-Haendel-concertogrosso7,,(-2),F major (-1),111,0,0.121
348,348-Mozart-flutemarche,,,C major (0),102,0,0.243
349,349-Haydn-quatuor5op76,,,F# major (6),98,0,0.042
351,351-Jones,,,a minor (0),145,0,0.127
352,352-Scarlatti-sonateutK502,,(0),G major (1),86,0,0.041
353,353-Mendelssohn-romancesspop67,,,f# minor (3),31,0,0.014
354,354-Mozart-sonatefaKV332,,(-2),F major (-1),147,2,0.343
355,355-Mozart-sonatereKV311,,G major (1),D major (2),144,0,0.089
356,356-Chopin-nocturne1op27,,,c# minor (4),68,0,0.027
357,357-Bach-ariaGoldbergBWV988,,G major (1),D major (2),137,0,0.095
359,359-Mozart-romance,,,C major (0),157,0,0.194
360,360-Soulage,,(2),f# minor (3),115,0,0.041
361,361-Beethoven-sonate2op14,,(1),D major (2),144,4,0.165
363,363-Debussy-clairdelune,,(-5),C# major (7),149,0,0.067
366,366-Bach-andante,,,d minor (-1),137,3,0.141
367,367-Bach-suite5,,,G major (1),99,0,0.066
369,369-Bach-solocembalo,,(-3),B- major (-2),299,3,0.209
370,370-Beethoven-quatuor3op59,,,C major (0),148,0,0.114
371,371-Haydn-concertoreop21,,A major (3),E major (4),120,3,0.241
374,374-Bizet-seguedille,,,D major (2),170,3,0.058
375,375-Beethoven-sonate21op53,,(-1),a minor (0),70,2,0.042
376,376-Clementi-sonate2op26,,D major (2),B major (5),65,0,0.027
378,378-Beethoven-quintetteop29,,(-1),C major (0),168,1,0.247
380,380-Bartok-Bulgare,,(0),G major (1),59,0,0.019
401,401-Mozart-sonateKV282,,(-3),B- major (-2),180,4,2.311
403,403-Bach-allemandePartita4,,(2),A major (3),394,6,1.648
404,404-Rode-caprice6,,,b minor (2),188,0,0.514
405,405-Bach-prelude13,,(6),C# major (7),102,0,0.114
407,407-Beethoven-sonate1op10,,,A- major (-4),121,2,0.050
408,408-Bach-sarabande-Partita4,,(2),A major (3),153,0,0.276
409,409-Beethoven-quatuor1op18,,(-1),D major (2),153,1,0.688
410,410-Mozart-sonateKV309,,,F major (-1),187,1,0.558
413,413-Beethoven-quintetteop16,,,E- major (-3),131,3,0.128
414,414-Bach-laudamus-te,,,A major (3),220,0,1.912
415,415-Mozart-donGiovaniI2,,,B- major (-2),132,0,0.062
416,416-Bach-aria-Goldberg,,,e minor (1),98,0,0.430
418,418-Bach-courante-partita4,,,D major (2),174,0,0.285
419,419-Beethoven-variation23,,,D major (2),158,1,0.653
420,420-Bach-prelude6,,,b minor (2),167,0,0.261
423,423-Bach-adagio-Goldberg25,,,g minor (-2),98,1,1.789
424,424-Bach-prelude4,,,c# minor (4),125,0,0.069
425,425-Beethoven-sonateop7,,(0),G major (1),133,2,0.258
426,426-Bach-suiteanglaise1,,(3),E major (4),94,0,0.094
427,427-Bach-rondo-partita2,,,c minor (-3),69,0,0.022
428,428-Beethoven-sonate3op10,,(-1),C major (0),97,1,0.140
429,429-Mozart-sonateKV283,,,C major (0),161,2,0.613
431,431-Bach-sinfonia-partita2,,,c minor (-3),342,0,2.823
434,434-Bach-concertoitalien,,,d minor (-1),340,0,1.944
435,435-Wolf-nein,,(1),b minor (2),71,7,0.020
436,436-Bach-ouverture-partita4,,,D major (2),171,0,0.846
437,437-Bach-courante-partita2,,(-3),g minor (-2),112,0,0.157
438,438-Mozart-sonateKV457,,,E- major (-3),214,3,2.517
440,440-Bach-prelude10,,,e minor (1),176,0,0.202
442,442-Mozart-dongiovaniII7,,(-3),B- major (-2),114,0,0.045
443,443-Ibert-escales,,(6),B major (5),172,105,1.441
444,444-Bach-invention,,(4),B major (5),320,0,0.184
445,445-Beethoven-sonateop110,,(-6),E- major (-3),92,74,0.054
446,446-Mozart-sonateKV330,,(0),G major (1),268,0,0.351
448,448-Bach-concertoclavecin1,,(-2),c minor (-3),203,1,0.675
449,449-Clementi-gradus,,F major (-1),e minor (1),150,0,0.277
450,450-Bach-toccata-solm,,(-2),G major (1),101,0,0.291
451,451-Bach-sarabande,,,g minor (-2),221,4,0.329
453,453-Mozart-sonateKV310,,,F major (-1),192,1,0.472
456,456-Haendel-sonate4,,(2),A major (3),156,0,0.320
457,457-Bach-prelude8,,,e- minor (-6),109,0,0.102
458,458-Liszt-rhapsodiehongroise12,,,c# minor (4),83,0,0.063
459,459-Bach-courantepartita6,,,e minor (1),153,0,0.105
460,460-Spohr-duoconcertant1op3,,(-3),B- major (-2),127,1,0.925
461,461-Bach-allemande-partita1,,,b minor (2),511,0,5.261
465,465-Clementi-sonateop12,,,F major (-1),231,7,1.229
467,467-Schubert-MatchenTod,,,g minor (-2),167,0,0.116
468,468-Scarlatti-sonateK502,,(0),G major (1),260,0,0.125
