 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C major (0), 2, 0, 2, 1, 1, 2, 2, 0, 0, 3, 2, 1, 2, 1, 2, 4, 2, 2, 1, 2, 1, 2, 4, 2, 3, 3, 1, 48
A minor (0), 3, 0, 3, 1, 2, 1, 4, 0, 0, 3, 3, 2, 3, 1, 3, 3, 3, 3, 1, 3, 1, 3, 3, 3, 3, 2, 1, 58
A minor mel (0), 2, 0, 4, 1, 2, 2, 4, 0, 1, 4, 2, 2, 2, 2, 4, 4, 2, 4, 2, 4, 2, 4, 4, 2, 3, 3, 1, 67
C major blues (0), 2, 0, 3, 1, 1, 3, 2, 0, 1, 4, 2, 1, 2, 2, 3, 6, 2, 3, 2, 3, 2, 3, 6, 2, 4, 4, 1, 65
A minor blues (0), 2, 0, 3, 1, 1, 2, 3, 0, 1, 3, 2, 1, 2, 2, 3, 6, 2, 3, 2, 3, 2, 3, 6, 2, 4, 4, 1, 64
C dorian (0), 1, 0, 3, 1, 1, 3, 2, 0, 1, 4, 1, 1, 1, 2, 3, 5, 1, 3, 2, 3, 2, 3, 5, 1, 3, 4, 1, 57
C phrygian (0), 1, 0, 1, 0, 0, 2, 1, 0, 0, 2, 1, 0, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 2, 3, 0, 29
C lydian (0), 1, 0, 3, 1, 1, 3, 2, 0, 1, 4, 1, 1, 1, 2, 3, 5, 1, 3, 2, 3, 2, 3, 5, 1, 3, 4, 1, 57
C mixolydian (0), 1, 0, 1, 0, 0, 2, 1, 0, 0, 2, 1, 0, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 2, 3, 0, 29
C aeolian (0), 2, 0, 2, 1, 1, 2, 2, 0, 0, 3, 2, 1, 2, 1, 2, 4, 2, 2, 1, 2, 1, 2, 4, 2, 3, 3, 1, 48
C locrian (0), 1, 0, 1, 0, 0, 2, 1, 0, 0, 2, 1, 0, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 4, 1, 3, 2, 0, 31
F major (1b), 2, 0, 2, 0, 0, 2, 1, 0, 0, 2, 2, 0, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 3, 2, 2, 3, 0, 34
G major (1#), 1, 0, 3, 1, 1, 2, 3, 0, 1, 3, 1, 1, 1, 2, 3, 5, 1, 3, 2, 3, 2, 3, 5, 1, 3, 4, 1, 56
D minor (1b), 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 0, 27
