 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C major (0), 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 4
A minor (0), 1, 0, 0, 2, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0, 2, 1, 0, 0, 15
F major (1b), 0, 1, 1, 2, 1, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 2, 1, 2, 0, 0, 0, 18
G major (1#), 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 9
D minor (1b), 0, 2, 2, 3, 2, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 2, 1, 0, 2, 2, 3, 2, 3, 0, 1, 1, 33
E minor (1#), 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 12
Bb major (2b), 0, 3, 2, 5, 3, 2, 1, 0, 0, 0, 0, 1, 0, 2, 1, 3, 2, 0, 0, 3, 2, 5, 3, 2, 0, 0, 0, 40
D major (2#), 0, 1, 2, 2, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 2, 2, 1, 1, 0, 1, 1, 24
G minor (2b), 0, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 2, 1, 2, 1, 1, 1, 0, 1, 2, 2, 2, 1, 1, 0, 0, 0, 28
B minor (2#), 0, 1, 2, 2, 2, 2, 0, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 1, 1, 2, 2, 2, 2, 0, 1, 1, 33
Eb major (3b), 0, 3, 2, 4, 4, 3, 1, 0, 0, 1, 1, 2, 0, 3, 1, 3, 3, 0, 0, 3, 2, 4, 4, 3, 0, 0, 0, 47
A major (3#), 1, 1, 2, 3, 1, 2, 1, 1, 2, 0, 0, 1, 1, 0, 0, 2, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 35
C minor (3b), 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 1, 1, 0, 2, 1, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 16
F# minor (3#), 1, 2, 1, 5, 2, 3, 2, 0, 1, 0, 0, 0, 0, 1, 1, 5, 2, 1, 1, 2, 1, 5, 2, 3, 1, 1, 1, 44
Ab major (4b), 0, 3, 2, 4, 5, 4, 2, 0, 0, 2, 2, 3, 0, 4, 1, 3, 4, 1, 0, 3, 2, 4, 5, 4, 1, 0, 0, 59
E major (4#), 1, 1, 2, 3, 1, 2, 2, 1, 2, 0, 0, 1, 1, 0, 0, 2, 2, 2, 2, 1, 2, 3, 1, 2, 2, 1, 1, 38
F minor (4b), 0, 1, 1, 1, 2, 3, 1, 0, 0, 1, 1, 2, 0, 2, 0, 1, 2, 1, 0, 1, 1, 1, 2, 3, 1, 0, 0, 28
C# minor (4#), 2, 2, 3, 6, 3, 4, 3, 1, 3, 0, 0, 2, 1, 1, 0, 5, 4, 1, 3, 2, 3, 6, 3, 4, 3, 0, 0, 65
Db major (5b), 1, 3, 2, 5, 5, 5, 4, 0, 1, 2, 2, 3, 0, 4, 1, 4, 5, 2, 1, 3, 2, 5, 5, 5, 3, 0, 0, 73
B major (5#), 1, 1, 2, 3, 2, 3, 2, 1, 2, 1, 1, 2, 1, 1, 0, 2, 3, 2, 2, 1, 2, 3, 2, 3, 2, 1, 1, 47
Bb minor (5b), 1, 3, 2, 6, 3, 3, 3, 0, 1, 0, 0, 1, 0, 2, 1, 4, 3, 1, 1, 3, 2, 6, 3, 3, 2, 0, 0, 54
G# minor (5#), 0, 1, 2, 3, 3, 4, 2, 1, 1, 1, 1, 2, 1, 1, 0, 4, 2, 3, 1, 1, 2, 3, 3, 4, 2, 1, 1, 50
Gb major (6b), 2, 2, 1, 6, 4, 6, 5, 0, 2, 2, 2, 2, 0, 3, 1, 6, 5, 3, 2, 2, 1, 6, 4, 6, 4, 1, 1, 79
F# major (6#), 1, 2, 1, 5, 3, 4, 3, 0, 1, 1, 1, 1, 0, 2, 1, 5, 3, 2, 1, 2, 1, 5, 3, 4, 2, 1, 1, 56
Eb minor (6b), 1, 2, 1, 4, 3, 5, 2, 0, 1, 1, 1, 1, 0, 2, 1, 5, 3, 1, 1, 2, 1, 4, 3, 5, 1, 1, 1, 53
D# minor (6#), 2, 2, 1, 5, 4, 7, 3, 0, 2, 2, 2, 2, 0, 3, 1, 6, 5, 1, 2, 2, 1, 5, 4, 7, 2, 1, 1, 73
Cb major (7b), 2, 2, 3, 5, 4, 6, 4, 1, 3, 2, 2, 3, 1, 2, 0, 4, 6, 4, 3, 2, 3, 5, 4, 6, 4, 2, 2, 85
C# major (7#), 2, 3, 2, 6, 4, 5, 4, 0, 2, 1, 1, 2, 0, 3, 1, 5, 5, 1, 2, 3, 2, 6, 4, 5, 3, 0, 0, 72
Ab minor (7b), 0, 1, 2, 3, 4, 5, 1, 1, 1, 2, 2, 3, 1, 2, 0, 4, 3, 2, 1, 1, 2, 3, 4, 5, 1, 1, 1, 56
A# minor (7#), 2, 4, 2, 7, 3, 4, 6, 0, 2, 0, 0, 1, 0, 3, 2, 5, 4, 2, 2, 4, 2, 7, 3, 4, 4, 0, 0, 73
