 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, rowcost
E minor mel (1#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 2, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 4, 2, 3, 4, 4, 5, 1,  , 2, 5, 0, 0, 5, 10, 0, 3, 0, 0, 4, 7, 6, 3, 7, 1, 2, 2, 3, 4, 4, 0, 1, 1, 0, 124
F major blues (1b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 2, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 4, 2, 3, 4, 4, 5, 1,  , 2, 5, 0, 0, 5, 10, 0, 3, 0, 0, 4, 7, 6, 3, 7, 1, 2, 2, 3, 4, 4, 0, 1, 1, 0, 124
G major blues (1#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
D minor blues (1b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 2, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 4, 2, 3, 4, 4, 5, 1,  , 2, 5, 0, 0, 5, 10, 0, 3, 0, 0, 4, 7, 6, 3, 7, 1, 2, 2, 3, 4, 4, 0, 1, 1, 0, 124
E minor blues (1#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
F dorian (1b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
G dorian (1#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
F phrygian (1b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
G phrygian (1#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
F lydian (1b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
G lydian (1#), 0, 3, 1, 1, 2, 0, 2, 0, 2, 4, 3, 0, 0, 0, 1, 2, 0, 3, 1, 1, 2, 0, 2, 0, 0, 0, 0, 1, 1, 0, 1, 2, 2, 2, 4, 2, 4, 3, 3, 2,  , 3, 6, 0, 0, 2, 4, 0, 3, 1, 0, 2, 4, 4, 4, 6, 0, 1, 2, 5, 3, 3, 1, 3, 2, 0, 116
F mixolydian (1b), 0, 2, 0, 1, 3, 1, 3, 1, 1, 2, 1, 0, 1, 0, 2, 4, 1, 2, 0, 1, 3, 1, 3, 0, 2, 1, 0, 0, 1, 1, 3, 1, 2, 4, 3, 2, 4, 5, 5, 2,  , 2, 4, 1, 1, 4, 4, 0, 3, 0, 0, 4, 3, 5, 4, 6, 2, 3, 2, 4, 5, 6, 1, 1, 2, 0, 136
G mixolydian (1#), 0, 3, 1, 1, 2, 0, 2, 0, 2, 3, 3, 0, 0, 0, 1, 3, 0, 3, 1, 1, 2, 0, 2, 0, 0, 0, 0, 1, 1, 0, 1, 2, 2, 3, 3, 2, 5, 3, 4, 1,  , 3, 6, 0, 0, 4, 8, 0, 4, 1, 0, 3, 7, 5, 3, 6, 0, 1, 3, 4, 3, 4, 1, 2, 2, 0, 128
F aeolian (1b), 0, 2, 0, 1, 3, 1, 4, 1, 1, 2, 1, 0, 1, 0, 2, 4, 1, 2, 0, 1, 3, 1, 4, 0, 3, 1, 0, 0, 1, 1, 2, 2, 3, 4, 3, 3, 5, 5, 6, 1,  , 2, 2, 1, 1, 4, 9, 0, 4, 0, 0, 5, 6, 5, 4, 6, 5, 4, 3, 5, 5, 5, 1, 1, 2, 0, 155
G aeolian (1#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
F locrian (1b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 2, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 4, 2, 3, 4, 4, 5, 1,  , 2, 5, 0, 0, 5, 10, 0, 3, 0, 0, 4, 7, 6, 3, 7, 1, 2, 2, 3, 4, 4, 0, 1, 1, 0, 124
G locrian (1#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 2, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 4, 2, 3, 4, 4, 5, 1,  , 2, 5, 0, 0, 5, 10, 0, 3, 0, 0, 4, 7, 6, 3, 7, 1, 2, 2, 3, 4, 4, 0, 1, 1, 0, 124
Bb major (2b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
D major (2#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 2, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 4, 2, 3, 4, 4, 5, 1,  , 2, 5, 0, 0, 5, 10, 0, 3, 0, 0, 4, 7, 6, 3, 7, 1, 2, 2, 3, 4, 4, 0, 1, 1, 0, 124
G minor (2b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
B minor (2#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
G minor mel (2b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
B minor mel (2#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
Bb major blues (2b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
D major blues (2#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
G minor blues (2b), 0, 3, 1, 1, 2, 0, 2, 0, 2, 4, 3, 0, 0, 0, 1, 2, 0, 3, 1, 1, 2, 0, 2, 0, 0, 0, 0, 1, 1, 0, 1, 2, 2, 2, 4, 2, 4, 3, 3, 2,  , 3, 6, 0, 0, 2, 4, 0, 3, 1, 0, 2, 4, 4, 4, 6, 0, 1, 2, 5, 3, 3, 1, 3, 2, 0, 116
B minor blues (2#), 0, 2, 0, 1, 3, 1, 3, 1, 1, 2, 1, 0, 1, 0, 2, 4, 1, 2, 0, 1, 3, 1, 3, 0, 2, 1, 0, 0, 1, 1, 3, 1, 2, 4, 3, 2, 4, 5, 5, 2,  , 2, 4, 1, 1, 4, 4, 0, 3, 0, 0, 4, 3, 5, 4, 6, 2, 3, 2, 4, 5, 6, 1, 1, 2, 0, 136
Bb dorian (2b), 0, 3, 1, 1, 2, 0, 2, 0, 2, 3, 3, 0, 0, 0, 1, 3, 0, 3, 1, 1, 2, 0, 2, 0, 0, 0, 0, 1, 1, 0, 1, 2, 2, 3, 3, 2, 5, 3, 4, 1,  , 3, 6, 0, 0, 4, 8, 0, 4, 1, 0, 3, 7, 5, 3, 6, 0, 1, 3, 4, 3, 4, 1, 2, 2, 0, 128
D dorian (2#), 0, 2, 0, 1, 3, 1, 4, 1, 1, 2, 1, 0, 1, 0, 2, 4, 1, 2, 0, 1, 3, 1, 4, 0, 3, 1, 0, 0, 1, 1, 2, 2, 3, 4, 3, 3, 5, 5, 6, 1,  , 2, 2, 1, 1, 4, 9, 0, 4, 0, 0, 5, 6, 5, 4, 6, 5, 4, 3, 5, 5, 5, 1, 1, 2, 0, 155
Bb phrygian (2b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
D phrygian (2#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 2, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 4, 2, 3, 4, 4, 5, 1,  , 2, 5, 0, 0, 5, 10, 0, 3, 0, 0, 4, 7, 6, 3, 7, 1, 2, 2, 3, 4, 4, 0, 1, 1, 0, 124
Bb lydian (2b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 2, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 4, 2, 3, 4, 4, 5, 1,  , 2, 5, 0, 0, 5, 10, 0, 3, 0, 0, 4, 7, 6, 3, 7, 1, 2, 2, 3, 4, 4, 0, 1, 1, 0, 124
D lydian (2#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
Bb mixolydian (2b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 2, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 4, 2, 3, 4, 4, 5, 1,  , 2, 5, 0, 0, 5, 10, 0, 3, 0, 0, 4, 7, 6, 3, 7, 1, 2, 2, 3, 4, 4, 0, 1, 1, 0, 124
D mixolydian (2#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
Bb aeolian (2b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
D aeolian (2#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
Bb locrian (2b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
D locrian (2#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
Eb major (3b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
A major (3#), 0, 3, 1, 1, 2, 0, 2, 0, 2, 4, 3, 0, 0, 0, 1, 2, 0, 3, 1, 1, 2, 0, 2, 0, 0, 0, 0, 1, 1, 0, 1, 2, 2, 2, 4, 2, 4, 3, 3, 2,  , 3, 6, 0, 0, 2, 4, 0, 3, 1, 0, 2, 4, 4, 4, 6, 0, 1, 2, 5, 3, 3, 1, 3, 2, 0, 116
C minor (3b), 0, 2, 0, 1, 3, 1, 3, 1, 1, 2, 1, 0, 1, 0, 2, 4, 1, 2, 0, 1, 3, 1, 3, 0, 2, 1, 0, 0, 1, 1, 3, 1, 2, 4, 3, 2, 4, 5, 5, 2,  , 2, 4, 1, 1, 4, 4, 0, 3, 0, 0, 4, 3, 5, 4, 6, 2, 3, 2, 4, 5, 6, 1, 1, 2, 0, 136
F# minor (3#), 0, 3, 1, 1, 2, 0, 2, 0, 2, 3, 3, 0, 0, 0, 1, 3, 0, 3, 1, 1, 2, 0, 2, 0, 0, 0, 0, 1, 1, 0, 1, 2, 2, 3, 3, 2, 5, 3, 4, 1,  , 3, 6, 0, 0, 4, 8, 0, 4, 1, 0, 3, 7, 5, 3, 6, 0, 1, 3, 4, 3, 4, 1, 2, 2, 0, 128
C minor mel (3b), 0, 2, 0, 1, 3, 1, 4, 1, 1, 2, 1, 0, 1, 0, 2, 4, 1, 2, 0, 1, 3, 1, 4, 0, 3, 1, 0, 0, 1, 1, 2, 2, 3, 4, 3, 3, 5, 5, 6, 1,  , 2, 2, 1, 1, 4, 9, 0, 4, 0, 0, 5, 6, 5, 4, 6, 5, 4, 3, 5, 5, 5, 1, 1, 2, 0, 155
F# minor mel (3#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
Eb major blues (3b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 2, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 4, 2, 3, 4, 4, 5, 1,  , 2, 5, 0, 0, 5, 10, 0, 3, 0, 0, 4, 7, 6, 3, 7, 1, 2, 2, 3, 4, 4, 0, 1, 1, 0, 124
A major blues (3#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 2, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 4, 2, 3, 4, 4, 5, 1,  , 2, 5, 0, 0, 5, 10, 0, 3, 0, 0, 4, 7, 6, 3, 7, 1, 2, 2, 3, 4, 4, 0, 1, 1, 0, 124
C minor blues (3b), 0, 2, 0, 0, 3, 0, 3, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 3, 3, 4, 4, 2,  , 2, 5, 0, 0, 4, 5, 0, 2, 0, 0, 3, 4, 5, 3, 7, 1, 2, 1, 3, 4, 4, 0, 2, 1, 0, 110
F# minor blues (3#), 0, 2, 0, 0, 3, 0, 3, 0, 1, 2, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 4, 2, 3, 4, 4, 5, 1,  , 2, 5, 0, 0, 5, 10, 0, 3, 0, 0, 4, 7, 6, 3, 7, 1, 2, 2, 3, 4, 4, 0, 1, 1, 0, 124
