 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, rowcost
Eb major (3b), 0/0, 0/0, 1/1, 0/0, 2/1, 1/1, 1/1, 0/0, 2/1, 1/1, 1/1, 1/0, 0/0, 1/1, 0/0, 0/0, 0/0, 1/0, 0/0, 1/0, 0/0, 0/0, 2/1, 1/0, 1/1, 1/1, 1/1, 0/0, 1/1, 1/1, 1/0, 1/1, 0/0, 1/1, 0/0, 0/0, 1/1, 0/0, 2/1, 1/1, 1/1, 0/0, 2/1, 1/1, 1/1, 1/0, 0/0, 1/1, 0/0, 0/0, 35/24
A major (3#), 1/0, 2/0, 1/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 0/0, 1/0, 1/0, 2/0, 0/0, 1/0, 1/0, 1/0, 2/1, 0/0, 0/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 0/0, 1/0, 2/0, 1/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 0/0, 1/0, 1/0, 2/0, 0/0, 1/0, 1/0, 43/1
C minor (3b), 0/0, 0/0, 1/0, 0/0, 1/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 1/0, 0/0, 1/0, 0/0, 0/0, 0/0, 1/0, 0/0, 1/0, 0/0, 0/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 1/0, 0/0, 1/0, 0/0, 0/0, 1/0, 0/0, 1/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 1/0, 0/0, 1/0, 0/0, 0/0, 30/0
F# minor (3#), 1/0, 2/1, 1/1, 1/0, 1/1, 0/0, 1/1, 1/0, 1/1, 0/0, 1/0, 1/1, 2/1, 0/0, 1/0, 1/0, 1/1, 1/0, 0/0, 0/0, 1/0, 1/1, 1/1, 1/0, 1/0, 0/0, 0/0, 1/1, 1/0, 0/0, 1/0, 2/1, 1/1, 0/0, 1/0, 2/1, 1/1, 1/0, 1/1, 0/0, 1/1, 1/0, 1/1, 0/0, 1/0, 1/1, 2/1, 0/0, 1/1, 1/1, 43/22
Ab major (4b), 0/0, 0/0, 1/1, 0/0, 3/2, 2/1, 1/1, 0/0, 3/2, 2/1, 1/1, 2/2, 0/0, 2/1, 0/0, 0/0, 0/0, 0/0, 1/0, 2/2, 0/0, 0/0, 3/2, 2/2, 1/1, 1/1, 1/0, 0/0, 1/1, 1/1, 2/2, 1/1, 1/0, 1/1, 0/0, 0/0, 1/1, 0/0, 3/2, 2/1, 1/1, 0/0, 3/2, 2/1, 1/1, 2/2, 0/0, 2/1, 0/0, 0/0, 52/38
E major (4#), 1/0, 2/1, 1/0, 1/0, 2/0, 1/0, 1/0, 1/0, 2/0, 1/0, 1/0, 1/0, 2/1, 1/0, 1/0, 1/0, 1/0, 2/1, 1/0, 0/0, 1/0, 1/0, 2/1, 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 0/0, 1/0, 1/0, 2/0, 0/0, 1/0, 2/1, 1/0, 1/0, 2/0, 1/0, 1/0, 1/0, 2/0, 1/0, 1/0, 1/0, 2/1, 1/0, 1/0, 1/0, 56/6
F minor (4b), 0/0, 0/0, 1/0, 0/0, 2/0, 2/0, 1/0, 0/0, 2/0, 2/0, 1/0, 1/0, 0/0, 2/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 0/0, 0/0, 2/0, 1/0, 1/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 0/0, 1/0, 0/0, 2/0, 2/0, 1/0, 0/0, 2/0, 2/0, 1/0, 1/0, 0/0, 2/0, 0/0, 0/0, 42/0
C# minor (4#), 2/0, 3/1, 1/0, 2/0, 2/2, 1/1, 1/0, 2/0, 2/2, 1/1, 2/0, 1/0, 3/2, 1/0, 2/2, 2/2, 1/0, 1/0, 1/0, 0/0, 2/2, 1/0, 2/2, 2/2, 2/2, 0/0, 0/0, 1/0, 2/0, 0/0, 2/1, 2/1, 2/1, 0/0, 2/2, 3/2, 1/0, 2/0, 2/2, 1/1, 1/0, 2/0, 2/2, 1/1, 2/0, 1/0, 3/2, 1/0, 1/0, 1/0, 75/36
Db major (5b), 1/0, 1/0, 1/1, 1/0, 4/3, 3/3, 1/1, 1/0, 4/3, 3/3, 2/1, 2/2, 1/0, 3/3, 1/0, 1/0, 0/0, 0/0, 2/2, 2/2, 1/0, 0/0, 4/3, 3/2, 2/1, 1/1, 0/0, 0/0, 2/0, 1/0, 3/2, 1/1, 2/2, 1/0, 1/0, 1/0, 1/1, 1/0, 4/3, 3/3, 1/1, 1/0, 4/3, 3/3, 2/1, 2/2, 1/0, 3/3, 0/0, 0/0, 83/56
B major (5#), 1/0, 2/1, 1/0, 1/0, 2/1, 1/0, 1/0, 1/0, 2/1, 1/0, 1/0, 2/0, 2/1, 1/0, 1/0, 1/0, 1/0, 2/1, 1/0, 1/0, 1/0, 1/0, 2/1, 2/0, 1/0, 0/0, 0/0, 1/0, 1/0, 0/0, 2/0, 2/1, 2/1, 0/0, 1/0, 2/1, 1/0, 1/0, 2/1, 1/0, 1/0, 1/0, 2/1, 1/0, 1/0, 2/0, 2/1, 1/0, 1/0, 1/0, 62/12
Bb minor (5b), 1/0, 1/0, 1/0, 1/0, 2/1, 2/0, 1/0, 1/0, 2/1, 2/0, 2/0, 1/0, 1/0, 2/0, 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 1/0, 0/0, 2/1, 2/0, 2/1, 1/0, 0/0, 0/0, 2/1, 1/0, 2/0, 1/0, 1/0, 1/1, 1/0, 1/0, 1/0, 1/0, 2/1, 2/0, 1/0, 1/0, 2/1, 2/0, 2/0, 1/0, 1/0, 2/0, 0/0, 0/0, 60/8
G# minor (5#), 2/0, 3/1, 1/0, 2/0, 3/3, 2/2, 1/0, 2/0, 3/3, 2/2, 2/2, 2/0, 3/1, 2/2, 2/2, 2/2, 1/0, 1/0, 2/2, 1/0, 2/0, 1/0, 3/3, 3/1, 2/0, 0/0, 0/0, 1/0, 2/0, 0/0, 3/1, 2/1, 3/1, 0/0, 2/0, 3/1, 1/0, 2/0, 3/3, 2/2, 1/0, 2/0, 3/3, 2/2, 2/2, 2/0, 3/1, 2/2, 1/0, 1/0, 93/45
Gb major (6b), 2/2, 2/2, 2/1, 2/2, 4/3, 3/3, 2/1, 2/2, 4/3, 3/3, 3/3, 3/2, 2/2, 3/3, 2/2, 2/2, 1/0, 1/0, 2/2, 2/2, 2/2, 1/0, 4/3, 4/4, 2/3, 1/1, 0/0, 1/0, 2/2, 1/0, 4/4, 1/1, 3/2, 0/0, 2/2, 2/2, 2/1, 2/2, 4/3, 3/3, 2/1, 2/2, 4/3, 3/3, 3/3, 3/2, 2/2, 3/3, 1/0, 1/0, 112/94
F# major (6#), 1/0, 1/1, 2/0, 1/1, 3/1, 2/0, 2/1, 1/0, 3/1, 2/0, 2/0, 2/0, 1/1, 2/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 3/1, 2/1, 1/0, 1/0, 0/0, 1/0, 1/1, 1/0, 2/1, 1/1, 2/1, 0/0, 1/0, 1/1, 2/0, 1/1, 3/1, 2/0, 2/1, 1/0, 3/1, 2/0, 2/0, 2/0, 1/1, 2/0, 1/0, 1/0, 75/18
Eb minor (6b), 1/0, 1/0, 2/1, 1/0, 3/1, 2/1, 2/1, 1/0, 3/1, 2/1, 2/0, 2/0, 1/0, 2/1, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/0, 3/1, 2/0, 1/1, 1/1, 0/0, 1/0, 1/0, 1/0, 2/1, 1/1, 2/0, 0/0, 1/0, 1/0, 2/1, 1/0, 3/1, 2/1, 2/1, 1/0, 3/1, 2/1, 2/0, 2/0, 1/0, 2/1, 1/0, 1/0, 75/19
D# minor (6#), 2/0, 2/1, 2/0, 2/0, 4/1, 3/1, 2/0, 2/0, 4/1, 3/1, 3/0, 3/2, 2/1, 3/1, 2/0, 2/0, 1/0, 1/0, 2/2, 2/2, 2/0, 1/0, 4/3, 4/2, 2/0, 1/0, 0/0, 1/0, 2/0, 1/0, 4/2, 1/1, 3/1, 0/0, 2/0, 2/1, 2/0, 2/0, 4/1, 3/1, 2/0, 2/0, 4/1, 3/1, 3/0, 3/2, 2/1, 3/1, 1/0, 1/0, 112/31
Cb major (7b), 2/2, 3/2, 2/3, 2/2, 3/3, 2/3, 2/3, 2/2, 3/3, 2/3, 2/3, 4/4, 3/2, 2/3, 2/2, 2/2, 2/2, 3/2, 2/2, 2/2, 2/2, 2/2, 3/3, 4/4, 2/3, 0/1, 0/0, 2/2, 2/2, 0/0, 4/4, 2/1, 4/4, 0/1, 2/2, 3/2, 2/3, 2/2, 3/3, 2/3, 2/3, 2/2, 3/3, 2/3, 2/3, 4/4, 3/2, 2/3, 2/2, 2/2, 112/121
C# major (7#), 2/0, 2/1, 1/0, 2/0, 3/2, 2/1, 1/0, 2/0, 3/2, 2/1, 3/0, 1/0, 2/2, 2/0, 2/2, 2/2, 0/0, 0/0, 1/0, 1/0, 2/0, 0/0, 3/2, 3/2, 3/0, 1/0, 0/0, 0/0, 3/0, 1/0, 3/2, 1/1, 1/1, 1/0, 2/0, 2/1, 1/0, 2/0, 3/2, 2/1, 1/0, 2/0, 3/2, 2/1, 3/0, 1/0, 2/2, 2/0, 0/0, 0/0, 84/30
Ab minor (7b), 1/0, 2/0, 1/1, 1/0, 2/2, 1/1, 1/1, 1/0, 2/2, 1/1, 1/1, 3/2, 2/0, 1/1, 1/0, 1/0, 1/0, 1/0, 1/0, 2/2, 1/0, 1/0, 2/2, 3/2, 1/1, 0/1, 0/0, 1/0, 1/0, 0/0, 3/2, 2/1, 2/0, 0/0, 1/0, 2/0, 1/1, 1/0, 2/2, 1/1, 1/1, 1/0, 2/2, 1/1, 1/1, 3/2, 2/0, 1/1, 1/0, 1/0, 66/35
A# minor (7#), 2/0, 2/1, 2/2, 2/0, 4/2, 4/2, 2/2, 2/0, 4/2, 4/2, 4/2, 2/2, 2/1, 4/2, 2/0, 2/0, 0/0, 0/0, 2/0, 2/0, 2/0, 0/0, 4/5, 4/2, 3/0, 2/2, 0/0, 0/0, 3/0, 2/2, 4/2, 2/2, 2/1, 1/0, 2/0, 2/1, 2/2, 2/0, 4/2, 4/2, 2/2, 2/0, 4/2, 4/2, 4/2, 2/2, 2/1, 4/2, 0/0, 0/0, 117/56
