id,title,composer,part,KSgt,KSest,notes,err,time
11,Sonata 1_1,Beethoven,rh,,f minor (-4),808,14,0.415
11,Sonata 1_1,Beethoven,lh,,f minor (-4),890,12,0.379
51,Sonata 5_1,Beethoven,rh,,c minor (-3),1043,11,0.521
51,Sonata 5_1,Beethoven,lh,,c minor (-3),1147,4,0.468
72,Sonata 7_2,Beethoven,rh,,d minor (-1),1134,26,37.945
72,Sonata 7_2,Beethoven,lh,,d minor (-1),969,13,2.058
82,Sonata 8_2,Beethoven,rh,,f minor (-4),1066,117,3.351
82,Sonata 8_2,Beethoven,lh,,f minor (-4),594,99,2.623
83,Sonata 8_3,Beethoven,rh,,c minor (-3),1329,10,1.073
83,Sonata 8_3,Beethoven,lh,,c minor (-3),1128,13,0.646
91,Sonata 9_1,Beethoven,rh,,c# minor (4),1218,35,1.338
91,Sonata 9_1,Beethoven,lh,,c# minor (4),1497,85,1.607
101,Sonata 10_1,Beethoven,rh,,e minor (1),1563,17,2.075
101,Sonata 10_1,Beethoven,lh,,e minor (1),1209,25,0.679
111,Sonata 11_1,Beethoven,rh,,g minor (-2),2092,125,5.292
111,Sonata 11_1,Beethoven,lh,,g minor (-2),1809,25,2.406
112,Sonata 11_2,Beethoven,rh,,c minor (-3),1034,6,699.449
112,Sonata 11_2,Beethoven,lh,,c minor (-3),1213,4,5.412
113,Sonata 11_3,Beethoven,rh,,g minor (-2),382,8,0.365
113,Sonata 11_3,Beethoven,lh,,g minor (-2),389,3,0.426
134,Sonata 13_4,Beethoven,rh,,c minor (-3),2063,15,2.451
134,Sonata 13_4,Beethoven,lh,,c minor (-3),2060,11,2.847
143,Sonata 14_3,Beethoven,rh,,c# minor (4),2488,29,487.742
143,Sonata 14_3,Beethoven,lh,,c# minor (4),2588,20,2.586
151,Sonata 15_1,Beethoven,rh,,b minor (2),2170,11,1.433
151,Sonata 15_1,Beethoven,lh,,b minor (2),2055,7,0.883
154,Sonata 15_4,Beethoven,rh,,b minor (2),1660,6,1.945
154,Sonata 15_4,Beethoven,lh,,b minor (2),1115,15,0.595
161,Sonata 16_1,Beethoven,rh,,e minor (1),2083,15,3.250
161,Sonata 16_1,Beethoven,lh,,e minor (1),1736,41,2.175
171,Sonata 17_1,Beethoven,rh,,d minor (-1),1513,32,0.831
171,Sonata 17_1,Beethoven,lh,,d minor (-1),1502,20,1.005
172,Sonata 17_2,Beethoven,rh,,g minor (-2),899,34,4.213
172,Sonata 17_2,Beethoven,lh,,g minor (-2),842,27,0.971
173,Sonata 17_3,Beethoven,rh,,d minor (-1),1689,26,0.607
173,Sonata 17_3,Beethoven,lh,,d minor (-1),2189,40,0.993
181,Sonata 18_1,Beethoven,rh,,c minor (-3),1822,29,1.814
181,Sonata 18_1,Beethoven,lh,,c minor (-3),1516,39,0.850
182,Sonata 18_2,Beethoven,rh,,f minor (-4),1044,3,0.810
182,Sonata 18_2,Beethoven,lh,,f minor (-4),1248,16,1.299
183,Sonata 18_3,Beethoven,rh,,c minor (-3),469,16,0.515
183,Sonata 18_3,Beethoven,lh,,c minor (-3),369,10,0.192
184,Sonata 18_4,Beethoven,lh,,c minor (-3),1536,54,0.513
211,Sonata 21_1,Beethoven,rh,,a minor (0),3015,106,6.139
211,Sonata 21_1,Beethoven,lh,,a minor (0),3942,141,46.212
212,Sonata 21_2,Beethoven,rh,(-1),a minor (0),184,6,0.454
212,Sonata 21_2,Beethoven,lh,(-1),a minor (0),334,10,8.777
221,Sonata 22_1,Beethoven,rh,,d minor (-1),1664,18,4.515
221,Sonata 22_1,Beethoven,lh,,d minor (-1),1477,19,2.798
222,Sonata 22_2,Beethoven,rh,(-1),a minor (0),1243,72,0.902
222,Sonata 22_2,Beethoven,lh,,d minor (-1),1341,89,1.152
241,Sonata 24_1,Beethoven,rh,,d# minor (6),1200,9,1.468
241,Sonata 24_1,Beethoven,lh,,d# minor (6),1010,16,1.848
242,Sonata 24_2,Beethoven,rh,,d# minor (6),1011,54,0.533
242,Sonata 24_2,Beethoven,lh,,d# minor (6),805,31,0.555
261,Sonata 26_1,Beethoven,rh,,c minor (-3),1496,22,2.228
261,Sonata 26_1,Beethoven,lh,,c minor (-3),1280,48,1.055
262,Sonata 26_2,Beethoven,rh,(-3),g minor (-2),457,9,2.300
262,Sonata 26_2,Beethoven,lh,(-3),g minor (-2),442,8,2.588
263,Sonata 26_3,Beethoven,rh,,c minor (-3),1763,60,1.712
263,Sonata 26_3,Beethoven,lh,,c minor (-3),2174,119,6.979
281,Sonata 28_1,Beethoven,rh,,f# minor (3),884,16,1.366
281,Sonata 28_1,Beethoven,lh,,f# minor (3),724,10,0.895
301,Sonata 30_1,Beethoven,rh,,c# minor (4),932,22,4.317
301,Sonata 30_1,Beethoven,lh,,c# minor (4),744,8,2.253
