 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, rowcost
Eb major (3b), 1/0, 2/1, 2/0, 1/0, 2/0, 2/1, 0/0, 0/0, 0/0, 1/1, 2/0, 0/0, 2/3, 2/2, 0/0, 2/2, 1/1, 2/2, 2/5, 1/1, 2/4, 2/1, 0/0, 0/0, 2/1, 4/3, 1/3, 2/2, 3/2, 1/2, 0/0, 1/0, 1/2, 1/3, 0/0, 0/0, 45/42
A major (3#), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 1/0, 0/0, 0/0, 1/0, 0/0, 0/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 2/0, 1/0, 1/2, 1/0, 1/0, 0/0, 2/1, 1/0, 0/0, 0/0, 1/0, 0/0, 1/0, 1/0, 17/3
C minor (3b), 1/0, 2/0, 2/0, 1/0, 2/0, 2/0, 0/0, 0/0, 0/0, 1/0, 2/0, 0/0, 2/0, 2/0, 0/0, 2/0, 1/0, 2/0, 2/0, 1/0, 2/0, 2/0, 0/0, 0/0, 1/0, 2/0, 1/0, 2/0, 3/0, 1/0, 0/0, 1/0, 1/0, 1/0, 0/0, 0/0, 42/0
F# minor (3#), 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 1/3, 0/0, 0/0, 1/0, 0/0, 0/0, 1/3, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 2/0, 1/0, 3/2, 2/1, 1/0, 0/0, 3/2, 2/1, 0/0, 0/0, 1/3, 0/0, 1/0, 1/0, 22/15
Ab major (4b), 2/0, 2/0, 2/0, 1/0, 2/0, 3/2, 0/0, 0/0, 1/0, 1/1, 2/0, 0/0, 3/4, 2/2, 1/0, 3/4, 2/1, 2/2, 2/0, 1/0, 2/0, 3/2, 0/0, 0/0, 3/1, 5/4, 1/3, 3/2, 4/4, 1/2, 1/0, 0/0, 1/2, 1/3, 0/0, 0/0, 57/39
E major (4#), 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 0/0, 2/0, 0/0, 0/0, 1/0, 0/0, 0/0, 2/0, 0/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 0/0, 2/1, 1/0, 1/0, 0/0, 2/0, 1/0, 1/0, 0/0, 1/0, 0/0, 1/0, 1/0, 20/1
F minor (4b), 2/1, 2/1, 2/1, 1/1, 2/0, 2/0, 0/0, 0/0, 1/0, 1/0, 2/3, 0/0, 2/3, 2/1, 1/0, 2/0, 2/1, 2/1, 2/1, 1/1, 2/0, 2/0, 0/0, 0/0, 2/0, 2/1, 1/0, 2/2, 3/2, 1/0, 1/0, 0/0, 1/0, 1/0, 0/0, 0/0, 47/20
C# minor (4#), 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 0/0, 2/3, 0/0, 0/0, 2/4, 0/0, 0/0, 2/2, 0/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 1/0, 0/0, 4/3, 2/1, 2/8, 0/0, 4/3, 2/1, 1/0, 0/0, 1/0, 0/0, 2/2, 2/2, 30/29
Db major (5b), 2/6, 1/0, 1/0, 0/0, 2/0, 3/2, 0/0, 0/0, 2/6, 1/0, 1/0, 1/0, 2/4, 1/1, 2/4, 3/4, 2/6, 1/0, 1/0, 0/0, 2/0, 3/2, 0/0, 0/0, 4/3, 5/4, 2/3, 2/2, 5/4, 1/2, 2/2, 0/0, 1/2, 1/0, 1/0, 1/0, 56/57
B major (5#), 1/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 0/0, 2/3, 0/0, 0/0, 1/0, 1/0, 0/0, 2/3, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 0/0, 2/1, 2/0, 1/0, 1/0, 3/0, 1/0, 1/0, 0/0, 1/0, 0/0, 1/0, 1/0, 27/7
Bb minor (5b), 1/0, 1/1, 1/0, 0/0, 2/3, 2/1, 0/0, 0/0, 1/0, 1/0, 1/0, 1/0, 1/0, 1/1, 1/0, 2/2, 1/1, 1/1, 1/5, 0/1, 2/1, 2/1, 0/0, 0/0, 3/1, 4/3, 2/3, 1/0, 4/2, 1/2, 1/0, 0/0, 1/0, 1/3, 1/0, 1/0, 43/32
G# minor (5#), 2/0, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 0/0, 3/6, 0/0, 0/0, 2/0, 1/0, 0/0, 3/4, 1/0, 2/6, 0/0, 0/0, 0/0, 0/0, 1/0, 1/0, 0/0, 5/4, 3/1, 2/8, 1/0, 5/4, 2/1, 2/2, 0/0, 1/0, 0/0, 2/0, 2/0, 43/36
Gb major (6b), 2/6, 1/0, 0/0, 0/0, 1/0, 2/2, 1/0, 0/0, 3/6, 0/0, 0/0, 2/4, 2/4, 1/1, 3/4, 2/2, 2/6, 1/0, 0/0, 0/0, 1/0, 2/2, 1/0, 0/0, 5/3, 4/4, 2/11, 2/2, 7/6, 2/2, 2/2, 0/0, 2/2, 0/0, 2/2, 2/2, 57/73
F# major (6#), 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 1/0, 0/0, 2/3, 0/0, 0/0, 1/0, 1/0, 1/0, 2/3, 1/0, 1/0, 1/0, 0/0, 0/0, 1/0, 1/0, 1/0, 0/0, 4/3, 3/1, 1/0, 1/0, 5/2, 2/1, 1/0, 0/0, 2/0, 0/0, 1/0, 1/0, 39/13
Eb minor (6b), 1/0, 1/1, 0/0, 0/0, 1/0, 1/1, 1/0, 0/0, 2/0, 0/0, 0/0, 1/0, 1/0, 1/1, 2/0, 1/2, 1/0, 1/1, 0/0, 0/0, 1/0, 1/1, 1/0, 0/0, 4/1, 3/3, 1/3, 1/0, 5/2, 2/2, 1/0, 0/0, 2/2, 0/0, 1/0, 1/0, 39/20
D# minor (6#), 2/0, 1/0, 0/0, 0/0, 1/0, 2/2, 1/0, 0/0, 3/3, 0/0, 0/0, 2/0, 2/4, 1/0, 3/4, 2/2, 2/6, 1/0, 0/0, 0/0, 1/0, 2/2, 1/0, 0/0, 5/4, 4/3, 2/0, 2/2, 7/5, 2/2, 2/2, 0/0, 2/0, 0/0, 2/0, 2/0, 57/41
Cb major (7b), 2/6, 0/0, 0/0, 0/0, 0/0, 2/2, 2/2, 0/0, 4/12, 0/0, 0/0, 2/4, 2/4, 0/0, 4/10, 2/2, 2/6, 0/0, 0/0, 0/0, 0/0, 2/2, 2/6, 0/0, 4/7, 4/6, 2/11, 2/2, 6/8, 2/4, 2/2, 0/0, 2/8, 0/0, 2/2, 2/2, 54/108
C# major (7#), 1/0, 1/0, 1/0, 0/0, 2/0, 2/0, 0/0, 0/0, 1/3, 1/0, 1/0, 2/0, 1/0, 1/0, 1/2, 2/0, 1/0, 1/0, 1/0, 0/0, 2/0, 2/0, 0/0, 0/0, 3/3, 4/1, 3/0, 1/0, 5/3, 1/2, 1/0, 0/0, 1/0, 1/0, 2/0, 2/0, 48/14
Ab minor (7b), 1/0, 0/0, 0/0, 0/0, 0/0, 2/2, 1/0, 0/0, 2/0, 0/0, 0/0, 1/0, 2/4, 0/1, 2/0, 2/2, 1/0, 0/0, 0/0, 0/0, 0/0, 2/2, 1/0, 0/0, 4/1, 4/4, 1/3, 2/2, 5/4, 2/2, 1/0, 0/0, 1/2, 0/0, 1/0, 1/0, 39/29
A# minor (7#), 2/0, 2/2, 1/0, 0/0, 3/6, 3/2, 0/0, 0/0, 2/6, 1/0, 1/0, 2/0, 2/4, 2/2, 2/4, 3/2, 2/0, 2/2, 1/0, 0/0, 3/6, 3/2, 0/0, 0/0, 4/3, 5/3, 3/0, 2/2, 7/7, 1/2, 2/0, 0/0, 2/4, 1/0, 2/0, 2/0, 68/59
