 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, rowcost
E minor blues (1#), 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 1, 19
F dorian (1b), 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 15
G dorian (1#), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
F phrygian (1b), 1, 2, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 10
G phrygian (1#), 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 15
F lydian (1b), 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 15
G lydian (1#), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
F mixolydian (1b), 1, 2, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 10
G mixolydian (1#), 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 15
F aeolian (1b), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
G aeolian (1#), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
F locrian (1b), 1, 2, 0, 2, 0, 1, 1, 0, 0, 2, 0, 1, 1, 0, 0, 1, 12
G locrian (1#), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
Bb major (2b), 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 9
D major (2#), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
G minor (2b), 0, 2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 5
B minor (2#), 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 5
G minor mel (2b), 0, 2, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 7
B minor mel (2#), 0, 1, 0, 1, 0, 2, 0, 2, 0, 1, 0, 1, 0, 1, 0, 0, 9
Bb major blues (2b), 2, 1, 0, 2, 1, 2, 1, 0, 0, 3, 1, 2, 1, 0, 0, 1, 17
D major blues (2#), 1, 2, 1, 0, 1, 3, 1, 3, 1, 0, 0, 2, 1, 2, 1, 1, 20
G minor blues (2b), 2, 2, 0, 2, 1, 2, 1, 0, 0, 3, 1, 2, 1, 0, 0, 1, 18
B minor blues (2#), 1, 2, 1, 0, 1, 3, 1, 3, 1, 0, 0, 2, 1, 2, 1, 1, 20
Bb dorian (2b), 1, 1, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 11
D dorian (2#), 0, 2, 1, 0, 1, 2, 0, 3, 1, 0, 0, 1, 0, 2, 1, 0, 14
Bb phrygian (2b), 1, 2, 1, 0, 1, 3, 1, 2, 1, 0, 0, 2, 1, 2, 1, 1, 19
D phrygian (2#), 0, 2, 1, 0, 1, 2, 0, 3, 1, 0, 0, 1, 0, 2, 1, 0, 14
Bb lydian (2b), 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 1, 19
D lydian (2#), 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 1, 19
Bb mixolydian (2b), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
D mixolydian (2#), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
Bb aeolian (2b), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
D aeolian (2#), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
Bb locrian (2b), 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 15
D locrian (2#), 1, 2, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 10
Eb major (3b), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
A major (3#), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
C minor (3b), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
F# minor (3#), 1, 1, 1, 0, 2, 0, 0, 2, 1, 1, 1, 0, 0, 1, 1, 0, 12
C minor mel (3b), 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 13
F# minor mel (3#), 1, 2, 1, 0, 2, 1, 0, 2, 1, 1, 1, 0, 0, 2, 1, 0, 15
Eb major blues (3b), 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 15
A major blues (3#), 1, 2, 1, 0, 1, 3, 1, 2, 1, 0, 0, 2, 1, 2, 1, 1, 19
C minor blues (3b), 0, 2, 1, 0, 1, 2, 0, 3, 1, 0, 0, 1, 0, 2, 1, 0, 14
F# minor blues (3#), 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 1, 19
Eb dorian (3b), 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 1, 19
A dorian (3#), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
Eb phrygian (3b), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
A phrygian (3#), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
Eb lydian (3b), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
A lydian (3#), 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 15
Eb mixolydian (3b), 1, 2, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 10
A mixolydian (3#), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
Eb aeolian (3b), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
A aeolian (3#), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
Eb locrian (3b), 1, 2, 1, 0, 1, 3, 1, 2, 1, 0, 0, 2, 1, 2, 1, 1, 19
A locrian (3#), 0, 2, 1, 0, 1, 2, 0, 3, 1, 0, 0, 1, 0, 2, 1, 0, 14
Ab major (4b), 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 1, 19
E major (4#), 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 1, 19
F minor (4b), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
C# minor (4#), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
F minor mel (4b), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
C# minor mel (4#), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
Ab major blues (4b), 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 15
E major blues (4#), 1, 2, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 10
F minor blues (4b), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
C# minor blues (4#), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
Ab dorian (4b), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
E dorian (4#), 1, 1, 1, 0, 2, 0, 0, 2, 1, 1, 1, 0, 0, 1, 1, 0, 12
Ab phrygian (4b), 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 13
E phrygian (4#), 1, 2, 1, 0, 2, 1, 0, 2, 1, 1, 1, 0, 0, 2, 1, 0, 15
Ab lydian (4b), 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 15
E lydian (4#), 1, 2, 1, 0, 1, 3, 1, 2, 1, 0, 0, 2, 1, 2, 1, 1, 19
Ab mixolydian (4b), 0, 2, 1, 0, 1, 2, 0, 3, 1, 0, 0, 1, 0, 2, 1, 0, 14
E mixolydian (4#), 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 1, 19
Ab aeolian (4b), 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 1, 19
E aeolian (4#), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
Ab locrian (4b), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
E locrian (4#), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
Db major (5b), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
B major (5#), 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 15
Bb minor (5b), 1, 2, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 10
G# minor (5#), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
Bb minor mel (5b), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
G# minor mel (5#), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
Db major blues (5b), 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 15
B major blues (5#), 1, 2, 1, 0, 1, 3, 1, 2, 1, 0, 0, 2, 1, 2, 1, 1, 19
Bb minor blues (5b), 0, 2, 1, 0, 1, 2, 0, 3, 1, 0, 0, 1, 0, 2, 1, 0, 14
G# minor blues (5#), 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 1, 19
Db dorian (5b), 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 1, 19
B dorian (5#), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
Db phrygian (5b), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
B phrygian (5#), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
Db lydian (5b), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
B lydian (5#), 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 15
Db mixolydian (5b), 1, 2, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 10
B mixolydian (5#), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
Db aeolian (5b), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
B aeolian (5#), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
Db locrian (5b), 1, 1, 1, 0, 2, 0, 0, 2, 1, 1, 1, 0, 0, 1, 1, 0, 12
B locrian (5#), 0, 2, 1, 0, 1, 2, 0, 3, 1, 0, 0, 1, 0, 2, 1, 0, 14
Gb major (6b), 1, 2, 1, 0, 2, 1, 0, 2, 1, 1, 1, 0, 0, 2, 1, 0, 15
F# major (6#), 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 15
Eb minor (6b), 1, 2, 1, 0, 1, 3, 1, 2, 1, 0, 0, 2, 1, 2, 1, 1, 19
D# minor (6#), 0, 2, 1, 0, 1, 2, 0, 3, 1, 0, 0, 1, 0, 2, 1, 0, 14
Eb minor mel (6b), 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 1, 19
D# minor mel (6#), 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 1, 19
Gb major blues (6b), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
F# major blues (6#), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
Eb minor blues (6b), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
D# minor blues (6#), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
Gb dorian (6b), 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 15
F# dorian (6#), 1, 2, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 10
Gb phrygian (6b), 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 12
F# phrygian (6#), 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 10
Gb lydian (6b), 2, 3, 0, 3, 2, 2, 0, 2, 0, 5, 2, 0, 0, 2, 0, 0, 23
F# lydian (6#), 1, 2, 0, 2, 1, 1, 0, 1, 0, 3, 1, 0, 0, 1, 0, 0, 13
Gb mixolydian (6b), 2, 2, 0, 2, 2, 2, 0, 3, 0, 4, 2, 0, 0, 2, 0, 0, 21
F# mixolydian (6#), 1, 1, 0, 1, 1, 1, 0, 2, 0, 2, 1, 0, 0, 1, 0, 0, 11
Gb aeolian (6b), 2, 2, 0, 2, 2, 2, 0, 2, 0, 4, 2, 0, 0, 2, 0, 0, 20
F# aeolian (6#), 1, 1, 0, 1, 1, 1, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 10
Gb locrian (6b), 2, 3, 1, 0, 3, 2, 0, 4, 1, 2, 2, 0, 0, 3, 1, 0, 24
F# locrian (6#), 1, 2, 1, 0, 2, 1, 0, 3, 1, 1, 1, 0, 0, 2, 1, 0, 16
Cb major (7b), 2, 2, 0, 2, 2, 2, 0, 3, 0, 4, 2, 0, 0, 2, 0, 0, 21
C# major (7#), 1, 3, 0, 2, 1, 3, 0, 2, 0, 3, 1, 0, 0, 2, 0, 0, 18
Ab minor (7b), 2, 0, 0, 2, 1, 1, 1, 1, 0, 3, 1, 1, 1, 0, 0, 1, 15
A# minor (7#), 2, 3, 0, 1, 2, 3, 0, 2, 0, 3, 2, 0, 0, 2, 0, 0, 20
Ab minor mel (7b), 2, 0, 0, 2, 1, 1, 1, 0, 0, 3, 1, 1, 1, 0, 0, 1, 14
A# minor mel (7#), 3, 1, 0, 1, 2, 1, 1, 0, 0, 3, 2, 1, 1, 0, 0, 1, 17
Cb major blues (7b), 2, 3, 1, 2, 3, 3, 0, 4, 1, 4, 2, 1, 0, 3, 1, 0, 30
C# major blues (7#), 2, 3, 0, 3, 2, 2, 0, 2, 0, 5, 2, 0, 0, 2, 0, 0, 23
Ab minor blues (7b), 1, 2, 0, 2, 1, 1, 0, 1, 0, 3, 1, 0, 0, 1, 0, 0, 13
A# minor blues (7#), 2, 2, 0, 2, 2, 2, 0, 3, 0, 4, 2, 0, 0, 2, 0, 0, 21
Cb dorian (7b), 1, 1, 0, 1, 1, 1, 0, 2, 0, 2, 1, 0, 0, 1, 0, 0, 11
C# dorian (7#), 2, 2, 0, 2, 2, 2, 0, 2, 0, 4, 2, 0, 0, 2, 0, 0, 20
Cb phrygian (7b), 1, 1, 0, 1, 1, 1, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 10
C# phrygian (7#), 2, 3, 1, 0, 3, 2, 0, 4, 1, 2, 2, 0, 0, 3, 1, 0, 24
Cb lydian (7b), 1, 2, 1, 0, 2, 1, 0, 3, 1, 1, 1, 0, 0, 2, 1, 0, 16
C# lydian (7#), 2, 2, 0, 2, 2, 2, 0, 3, 0, 4, 2, 0, 0, 2, 0, 0, 21
Cb mixolydian (7b), 1, 3, 0, 2, 1, 3, 0, 2, 0, 3, 1, 0, 0, 2, 0, 0, 18
C# mixolydian (7#), 2, 0, 0, 2, 1, 1, 1, 1, 0, 3, 1, 1, 1, 0, 0, 1, 15
Cb aeolian (7b), 2, 3, 0, 1, 2, 3, 0, 2, 0, 3, 2, 0, 0, 2, 0, 0, 20
C# aeolian (7#), 2, 0, 0, 2, 1, 1, 1, 0, 0, 3, 1, 1, 1, 0, 0, 1, 14
Cb locrian (7b), 0, 3, 1, 0, 1, 3, 0, 4, 1, 0, 0, 1, 0, 3, 1, 0, 18
C# locrian (7#), 2, 3, 1, 2, 3, 3, 0, 4, 1, 4, 2, 1, 0, 3, 1, 0, 30
