 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, rowcost
E minor blues (1#), 1, 2, 2, 2, 2, 3, 3, 2, 3, 4, 2, 1,  , 5, 2, 2,  , 3, 2, 3, 2, 1, 6, 3, 2, 5, 4, 6, 1, 2, 5, 4, 5, 7, 2, 2, 1, 2, 7, 1, 7, 9, 1, 7, 7, 3, 3, 2, 6, 1, 158
F dorian (1b), 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 1, 0,  , 1, 0, 1,  , 1, 1, 1, 0, 1, 3, 1, 0, 2, 2, 2, 0, 1, 3, 2, 4, 1, 0, 0, 0, 0, 2, 0, 2, 3, 0, 4, 4, 1, 2, 0, 2, 0, 53
G dorian (1#), 1, 2, 2, 2, 2, 3, 2, 2, 3, 4, 2, 1,  , 3, 2, 2,  , 3, 2, 3, 2, 1, 4, 2, 2, 4, 4, 3, 1, 2, 3, 4, 3, 3, 2, 2, 1, 2, 3, 1, 4, 5, 1, 6, 5, 2, 2, 2, 3, 1, 121
F phrygian (1b), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0,  , 0, 0, 0,  , 1, 1, 1, 1, 0, 1, 1, 0, 0, 2, 0, 0, 1, 3, 3, 3, 0, 1, 0, 0, 0, 3, 0, 2, 2, 0, 4, 4, 0, 2, 0, 1, 0, 41
G phrygian (1#), 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 1, 0,  , 1, 0, 1,  , 1, 1, 1, 0, 1, 4, 1, 0, 2, 2, 2, 0, 1, 5, 2, 3, 1, 0, 0, 0, 0, 2, 0, 2, 3, 0, 4, 5, 1, 3, 0, 3, 0, 58
F lydian (1b), 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 1, 0,  , 1, 0, 1,  , 1, 1, 1, 0, 1, 3, 1, 0, 2, 2, 2, 0, 1, 3, 2, 4, 1, 0, 0, 0, 0, 2, 0, 2, 3, 0, 4, 4, 1, 2, 0, 2, 0, 53
G lydian (1#), 1, 2, 2, 2, 2, 3, 2, 2, 3, 4, 2, 1,  , 3, 2, 2,  , 3, 2, 3, 2, 1, 4, 2, 2, 4, 4, 3, 1, 2, 3, 4, 3, 3, 2, 2, 1, 2, 3, 1, 4, 5, 1, 6, 5, 2, 2, 2, 3, 1, 121
F mixolydian (1b), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0,  , 0, 0, 0,  , 1, 1, 1, 1, 0, 1, 1, 0, 0, 2, 0, 0, 1, 3, 3, 3, 0, 1, 0, 0, 0, 3, 0, 2, 2, 0, 4, 4, 0, 2, 0, 1, 0, 41
G mixolydian (1#), 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 1, 0,  , 1, 0, 1,  , 1, 1, 1, 0, 1, 4, 1, 0, 2, 2, 2, 0, 1, 5, 2, 3, 1, 0, 0, 0, 0, 2, 0, 2, 3, 0, 4, 5, 1, 3, 0, 3, 0, 58
F aeolian (1b), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0,  , 0, 0, 1,  , 1, 1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 0, 1, 2, 2, 4, 0, 0, 0, 0, 0, 3, 0, 1, 2, 0, 3, 3, 0, 1, 0, 1, 0, 38
G aeolian (1#), 0, 1, 1, 1, 1, 2, 1, 1, 2, 4, 2, 0,  , 2, 1, 2,  , 2, 2, 2, 1, 1, 5, 2, 1, 3, 3, 2, 0, 2, 4, 3, 2, 2, 1, 1, 0, 1, 3, 0, 3, 4, 1, 5, 6, 2, 3, 1, 4, 0, 93
F locrian (1b), 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0,  , 1, 1, 1,  , 0, 0, 0, 2, 1, 2, 0, 0, 1, 1, 1, 0, 2, 4, 4, 4, 1, 2, 0, 0, 0, 2, 1, 3, 3, 1, 3, 5, 1, 2, 1, 2, 1, 55
G locrian (1#), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0,  , 0, 0, 1,  , 1, 1, 1, 0, 0, 3, 1, 0, 1, 1, 1, 0, 1, 4, 2, 3, 0, 0, 0, 0, 0, 3, 0, 1, 2, 0, 3, 4, 0, 2, 0, 2, 0, 43
Bb major (2b), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0,  , 0, 0, 0,  , 1, 1, 1, 1, 0, 1, 1, 0, 0, 2, 0, 0, 1, 3, 3, 3, 0, 1, 0, 0, 0, 2, 0, 2, 1, 0, 4, 4, 0, 2, 0, 1, 0, 39
D major (2#), 1, 2, 2, 2, 2, 3, 2, 2, 3, 4, 2, 1,  , 3, 2, 2,  , 3, 2, 3, 2, 1, 4, 3, 2, 4, 4, 3, 1, 2, 3, 4, 3, 3, 2, 2, 1, 2, 6, 1, 4, 5, 1, 6, 5, 2, 2, 2, 3, 1, 125
G minor (2b), 0, 1, 1, 1, 1, 1, 2, 1, 2, 3, 1, 0,  , 1, 1, 1,  , 2, 2, 2, 2, 0, 3, 2, 1, 1, 3, 0, 0, 2, 4, 4, 1, 1, 2, 1, 0, 1, 4, 0, 3, 3, 1, 5, 6, 1, 3, 1, 3, 0, 81
B minor (2#), 1, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1,  , 6, 3, 3,  , 3, 2, 3, 6, 2, 4, 3, 2, 6, 4, 7, 1, 3, 5, 9, 5, 6, 4, 2, 1, 2, 5, 2, 8, 9, 2, 9, 5, 2, 1, 3, 6, 2, 169
G minor mel (2b), 0, 1, 1, 1, 1, 1, 2, 1, 2, 3, 2, 0,  , 1, 1, 2,  , 2, 2, 2, 1, 0, 4, 2, 1, 2, 2, 1, 0, 2, 3, 3, 2, 1, 1, 1, 0, 1, 4, 0, 2, 3, 1, 4, 5, 1, 2, 1, 3, 0, 78
B minor mel (2#), 1, 3, 3, 3, 3, 3, 3, 3, 4, 1, 3, 1,  , 6, 3, 3,  , 2, 3, 2, 6, 2, 4, 4, 2, 7, 5, 8, 1, 4, 6, 10, 6, 7, 4, 2, 1, 2, 4, 2, 9, 10, 2, 8, 6, 3, 2, 4, 6, 2, 189
Bb major blues (2b), 0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 1, 0,  , 1, 2, 2,  , 2, 2, 2, 3, 1, 3, 2, 0, 2, 3, 3, 0, 3, 5, 5, 5, 2, 2, 0, 0, 1, 3, 1, 4, 3, 1, 5, 6, 1, 2, 1, 3, 1, 88
D major blues (2#), 1, 3, 3, 3, 3, 4, 3, 3, 4, 4, 3, 1,  , 3, 2, 2,  , 3, 3, 3, 2, 1, 5, 4, 2, 5, 5, 4, 1, 3, 6, 5, 5, 4, 2, 2, 1, 2, 6, 1, 5, 6, 1, 6, 7, 3, 4, 3, 4, 1, 157
G minor blues (2b), 0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 1, 0,  , 1, 2, 2,  , 2, 2, 2, 3, 1, 4, 2, 0, 2, 3, 3, 0, 3, 7, 5, 5, 2, 2, 0, 0, 1, 4, 1, 4, 4, 1, 5, 7, 1, 3, 1, 4, 1, 96
B minor blues (2#), 1, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 1,  , 5, 2, 2,  , 3, 3, 3, 5, 1, 6, 4, 2, 6, 6, 7, 1, 3, 7, 10, 6, 8, 3, 2, 1, 2, 6, 1, 10, 9, 1, 8, 9, 4, 4, 3, 6, 1, 194
Bb dorian (2b), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0,  , 0, 0, 1,  , 1, 1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 0, 1, 2, 2, 4, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 3, 3, 0, 1, 0, 1, 0, 36
D dorian (2#), 1, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 1,  , 3, 2, 2,  , 2, 3, 2, 2, 1, 4, 4, 2, 5, 5, 4, 1, 3, 4, 5, 4, 4, 2, 2, 1, 2, 5, 1, 5, 6, 1, 5, 6, 3, 3, 3, 3, 1, 145
Bb phrygian (2b), 0, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 0,  , 1, 0, 1,  , 0, 2, 0, 0, 1, 4, 3, 0, 3, 3, 4, 0, 2, 6, 3, 5, 2, 0, 0, 0, 0, 4, 0, 5, 4, 0, 3, 6, 2, 4, 1, 3, 0, 86
D phrygian (2#), 0, 2, 2, 2, 2, 3, 2, 2, 3, 3, 3, 0,  , 2, 1, 2,  , 1, 3, 1, 1, 1, 5, 4, 1, 4, 4, 4, 0, 3, 5, 4, 4, 3, 1, 1, 0, 1, 5, 0, 6, 5, 1, 4, 7, 3, 4, 2, 4, 0, 121
Bb lydian (2b), 0, 1, 1, 1, 1, 2, 2, 1, 2, 4, 2, 0,  , 2, 1, 2,  , 2, 2, 2, 2, 1, 4, 2, 1, 3, 4, 2, 0, 2, 5, 4, 4, 2, 2, 1, 0, 1, 4, 0, 4, 4, 1, 6, 6, 2, 3, 1, 3, 0, 102
D lydian (2#), 0, 1, 1, 1, 1, 2, 2, 1, 2, 4, 2, 0,  , 2, 1, 2,  , 2, 2, 2, 2, 1, 5, 3, 1, 3, 4, 3, 0, 2, 6, 4, 4, 2, 2, 1, 0, 1, 7, 0, 6, 4, 1, 6, 7, 2, 4, 1, 4, 0, 114
Bb mixolydian (2b), 0, 1, 1, 1, 1, 2, 1, 1, 2, 4, 2, 0,  , 2, 1, 2,  , 2, 2, 2, 1, 1, 4, 2, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 1, 1, 0, 1, 3, 0, 3, 4, 1, 5, 5, 2, 2, 1, 3, 0, 89
D mixolydian (2#), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0,  , 0, 0, 1,  , 1, 1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 0, 1, 3, 2, 4, 0, 0, 0, 0, 0, 3, 0, 1, 2, 0, 3, 3, 0, 1, 0, 1, 0, 39
Bb aeolian (2b), 0, 1, 1, 1, 1, 2, 1, 1, 2, 4, 2, 0,  , 2, 1, 2,  , 2, 2, 2, 1, 1, 4, 2, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 1, 1, 0, 1, 3, 0, 3, 4, 1, 5, 5, 2, 2, 1, 3, 0, 89
D aeolian (2#), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0,  , 0, 0, 1,  , 1, 1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 0, 1, 3, 2, 4, 0, 0, 0, 0, 0, 3, 0, 1, 2, 0, 3, 3, 0, 1, 0, 1, 0, 39
Bb locrian (2b), 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 1, 0,  , 1, 0, 1,  , 1, 1, 1, 0, 1, 3, 1, 0, 2, 2, 2, 0, 1, 4, 2, 4, 1, 0, 0, 0, 0, 2, 0, 2, 3, 0, 4, 4, 1, 2, 0, 2, 0, 54
D locrian (2#), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0,  , 0, 0, 0,  , 1, 1, 1, 1, 0, 1, 1, 0, 0, 2, 0, 0, 1, 4, 3, 3, 0, 1, 0, 0, 0, 3, 0, 2, 2, 0, 4, 4, 0, 2, 0, 1, 0, 42
Eb major (3b), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0,  , 0, 0, 1,  , 1, 1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 0, 1, 2, 2, 4, 0, 0, 0, 0, 0, 3, 0, 1, 2, 0, 3, 3, 0, 1, 0, 1, 0, 38
A major (3#), 0, 1, 1, 1, 1, 2, 1, 1, 2, 4, 2, 0,  , 2, 1, 2,  , 2, 2, 2, 1, 1, 5, 2, 1, 3, 3, 2, 0, 2, 4, 3, 2, 2, 1, 1, 0, 1, 3, 0, 3, 4, 1, 5, 6, 2, 3, 1, 4, 0, 93
C minor (3b), 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1,  , 1, 1, 1,  , 2, 1, 2, 1, 0, 2, 2, 1, 2, 2, 2, 1, 1, 3, 3, 4, 1, 1, 1, 1, 1, 6, 1, 2, 3, 0, 4, 3, 0, 1, 1, 1, 1, 75
F# minor (3#), 0, 1, 1, 1, 1, 2, 1, 1, 2, 4, 1, 0,  , 4, 2, 1,  , 3, 3, 3, 2, 1, 5, 4, 1, 3, 4, 4, 0, 3, 5, 4, 2, 7, 1, 1, 0, 2, 7, 0, 5, 8, 1, 7, 7, 3, 3, 1, 7, 0, 129
C minor mel (3b), 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 0, 0,  , 1, 0, 0,  , 1, 1, 1, 1, 1, 2, 1, 0, 1, 3, 1, 0, 1, 5, 3, 3, 1, 1, 0, 0, 0, 2, 0, 3, 3, 0, 5, 5, 1, 3, 0, 2, 0, 57
F# minor mel (3#), 1, 2, 2, 2, 2, 3, 3, 2, 3, 2, 1, 1,  , 4, 2, 0,  , 2, 3, 2, 5, 1, 3, 4, 1, 4, 6, 6, 1, 3, 5, 9, 3, 8, 2, 1, 1, 2, 5, 1, 8, 10, 0, 9, 8, 3, 4, 2, 5, 1, 158
Eb major blues (3b), 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 1, 0,  , 1, 0, 1,  , 1, 1, 1, 0, 1, 3, 1, 0, 2, 2, 2, 0, 1, 4, 2, 4, 1, 0, 0, 0, 0, 2, 0, 2, 3, 0, 4, 4, 1, 2, 0, 2, 0, 54
A major blues (3#), 0, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 0,  , 1, 0, 1,  , 0, 2, 0, 0, 1, 4, 3, 0, 3, 3, 4, 0, 2, 6, 3, 5, 2, 0, 0, 0, 0, 4, 0, 5, 4, 0, 3, 6, 2, 4, 1, 3, 0, 86
C minor blues (3b), 0, 2, 2, 2, 2, 3, 2, 2, 3, 3, 3, 0,  , 2, 1, 2,  , 1, 3, 1, 1, 1, 5, 4, 1, 4, 4, 4, 0, 3, 5, 4, 4, 3, 1, 1, 0, 1, 5, 0, 6, 5, 1, 4, 7, 3, 4, 2, 4, 0, 121
F# minor blues (3#), 0, 1, 1, 1, 1, 2, 2, 1, 2, 4, 2, 0,  , 2, 1, 2,  , 2, 2, 2, 2, 1, 4, 2, 1, 3, 4, 2, 0, 2, 5, 4, 4, 2, 2, 1, 0, 1, 4, 0, 4, 4, 1, 6, 6, 2, 3, 1, 3, 0, 102
Eb dorian (3b), 0, 1, 1, 1, 1, 2, 2, 1, 2, 4, 2, 0,  , 2, 1, 2,  , 2, 2, 2, 2, 1, 5, 3, 1, 3, 4, 3, 0, 2, 6, 4, 4, 2, 2, 1, 0, 1, 7, 0, 6, 4, 1, 6, 7, 2, 4, 1, 4, 0, 114
A dorian (3#), 0, 1, 1, 1, 1, 2, 1, 1, 2, 4, 2, 0,  , 2, 1, 2,  , 2, 2, 2, 1, 1, 4, 2, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 1, 1, 0, 1, 3, 0, 3, 4, 1, 5, 5, 2, 2, 1, 3, 0, 89
Eb phrygian (3b), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0,  , 0, 0, 1,  , 1, 1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 0, 1, 3, 2, 4, 0, 0, 0, 0, 0, 3, 0, 1, 2, 0, 3, 3, 0, 1, 0, 1, 0, 39
A phrygian (3#), 0, 1, 1, 1, 1, 2, 1, 1, 2, 4, 2, 0,  , 2, 1, 2,  , 2, 2, 2, 1, 1, 4, 2, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 1, 1, 0, 1, 3, 0, 3, 4, 1, 5, 5, 2, 2, 1, 3, 0, 89
Eb lydian (3b), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0,  , 0, 0, 1,  , 1, 1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 0, 1, 3, 2, 4, 0, 0, 0, 0, 0, 3, 0, 1, 2, 0, 3, 3, 0, 1, 0, 1, 0, 39
A lydian (3#), 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 1, 0,  , 1, 0, 1,  , 1, 1, 1, 0, 1, 3, 1, 0, 2, 2, 2, 0, 1, 4, 2, 4, 1, 0, 0, 0, 0, 2, 0, 2, 3, 0, 4, 4, 1, 2, 0, 2, 0, 54
Eb mixolydian (3b), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0,  , 0, 0, 0,  , 1, 1, 1, 1, 0, 1, 1, 0, 0, 2, 0, 0, 1, 4, 3, 3, 0, 1, 0, 0, 0, 3, 0, 2, 2, 0, 4, 4, 0, 2, 0, 1, 0, 42
A mixolydian (3#), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0,  , 0, 0, 1,  , 1, 1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 0, 1, 2, 2, 4, 0, 0, 0, 0, 0, 3, 0, 1, 2, 0, 3, 3, 0, 1, 0, 1, 0, 38
Eb aeolian (3b), 0, 1, 1, 1, 1, 2, 1, 1, 2, 4, 2, 0,  , 2, 1, 2,  , 2, 2, 2, 1, 1, 5, 2, 1, 3, 3, 2, 0, 2, 4, 3, 2, 2, 1, 1, 0, 1, 3, 0, 3, 4, 1, 5, 6, 2, 3, 1, 4, 0, 93
A aeolian (3#), 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1,  , 1, 1, 1,  , 2, 1, 2, 1, 0, 2, 2, 1, 2, 2, 2, 1, 1, 3, 3, 4, 1, 1, 1, 1, 1, 6, 1, 2, 3, 0, 4, 3, 0, 1, 1, 1, 1, 75
Eb locrian (3b), 0, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 0,  , 1, 0, 1,  , 0, 2, 0, 0, 1, 4, 3, 0, 3, 3, 4, 0, 2, 6, 3, 5, 2, 0, 0, 0, 0, 4, 0, 5, 4, 0, 3, 6, 2, 4, 1, 3, 0, 86
A locrian (3#), 0, 2, 2, 2, 2, 3, 2, 2, 3, 3, 3, 0,  , 2, 1, 2,  , 1, 3, 1, 1, 1, 5, 4, 1, 4, 4, 4, 0, 3, 5, 4, 4, 3, 1, 1, 0, 1, 5, 0, 6, 5, 1, 4, 7, 3, 4, 2, 4, 0, 121
Ab major (4b), 0, 1, 1, 1, 1, 2, 2, 1, 2, 4, 2, 0,  , 2, 1, 2,  , 2, 2, 2, 2, 1, 4, 2, 1, 3, 4, 2, 0, 2, 5, 4, 4, 2, 2, 1, 0, 1, 4, 0, 4, 4, 1, 6, 6, 2, 3, 1, 3, 0, 102
E major (4#), 0, 1, 1, 1, 1, 2, 2, 1, 2, 4, 2, 0,  , 2, 1, 2,  , 2, 2, 2, 2, 1, 5, 3, 1, 3, 4, 3, 0, 2, 6, 4, 4, 2, 2, 1, 0, 1, 7, 0, 6, 4, 1, 6, 7, 2, 4, 1, 4, 0, 114
F minor (4b), 0, 1, 1, 1, 1, 2, 1, 1, 2, 4, 2, 0,  , 2, 1, 2,  , 2, 2, 2, 1, 1, 4, 2, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 1, 1, 0, 1, 3, 0, 3, 4, 1, 5, 5, 2, 2, 1, 3, 0, 89
C# minor (4#), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0,  , 0, 0, 1,  , 1, 1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 0, 1, 3, 2, 4, 0, 0, 0, 0, 0, 3, 0, 1, 2, 0, 3, 3, 0, 1, 0, 1, 0, 39
F minor mel (4b), 0, 1, 1, 1, 1, 2, 1, 1, 2, 4, 2, 0,  , 2, 1, 2,  , 2, 2, 2, 1, 1, 4, 2, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 1, 1, 0, 1, 3, 0, 3, 4, 1, 5, 5, 2, 2, 1, 3, 0, 89
C# minor mel (4#), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0,  , 0, 0, 1,  , 1, 1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 0, 1, 3, 2, 4, 0, 0, 0, 0, 0, 3, 0, 1, 2, 0, 3, 3, 0, 1, 0, 1, 0, 39
Ab major blues (4b), 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 1, 0,  , 1, 0, 1,  , 1, 1, 1, 0, 1, 3, 1, 0, 2, 2, 2, 0, 1, 4, 2, 4, 1, 0, 0, 0, 0, 2, 0, 2, 3, 0, 4, 4, 1, 2, 0, 2, 0, 54
E major blues (4#), 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0,  , 0, 0, 0,  , 1, 1, 1, 1, 0, 1, 1, 0, 0, 2, 0, 0, 1, 4, 3, 3, 0, 1, 0, 0, 0, 3, 0, 2, 2, 0, 4, 4, 0, 2, 0, 1, 0, 42
