 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, rowcost
G mixolydian (1#), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 1, 2, 1, 3, 3, 3, 3, 3, 3, 2, 2, 5, 0, 93
F aeolian (1b), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
G aeolian (1#), 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 3, 3, 2, 2, 5, 0, 81
F locrian (1b), 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 3, 3, 2, 3, 1, 3, 2, 2, 2, 2, 3, 3, 3, 3, 4, 0, 85
G locrian (1#), 2, 2, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 1, 1, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 2, 2, 1, 1, 4, 0, 82
Bb major (2b), 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 0, 83
D major (2#), 2, 2, 1, 1, 4, 4, 3, 3, 4, 4, 3, 3, 2, 2, 1, 1, 2, 2, 1, 2, 2, 0, 3, 1, 4, 4, 3, 3, 2, 2, 1, 1, 4, 1, 78
G minor (2b), 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1, 3, 1, 2, 2, 1, 1, 2, 2, 2, 2, 4, 0, 59
B minor (2#), 0, 0, 0, 0, 3, 3, 2, 2, 3, 3, 2, 2, 0, 0, 0, 0, 2, 3, 2, 3, 2, 1, 3, 2, 3, 3, 2, 2, 0, 0, 0, 0, 1, 1, 50
G minor mel (2b), 2, 2, 1, 1, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 1, 1, 3, 3, 2, 2, 3, 1, 4, 0, 3, 3, 2, 2, 2, 2, 1, 1, 4, 0, 70
B minor mel (2#), 0, 0, 0, 0, 3, 3, 2, 2, 3, 3, 2, 2, 0, 0, 0, 0, 1, 2, 2, 2, 1, 1, 2, 2, 3, 3, 2, 2, 0, 0, 0, 0, 1, 1, 45
Bb major blues (2b), 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 0, 106
D major blues (2#), 3, 3, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 2, 2, 4, 3, 3, 3, 4, 1, 3, 2, 4, 4, 4, 4, 3, 3, 2, 2, 5, 1, 107
G minor blues (2b), 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 0, 107
B minor blues (2#), 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 4, 3, 3, 3, 4, 1, 3, 2, 3, 3, 3, 3, 2, 2, 2, 2, 3, 1, 87
Bb dorian (2b), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
D dorian (2#), 2, 2, 1, 1, 4, 4, 3, 3, 4, 4, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 4, 4, 3, 3, 2, 2, 1, 1, 4, 1, 73
Bb phrygian (2b), 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 3, 2, 3, 1, 1, 1, 2, 2, 2, 2, 3, 3, 2, 2, 5, 0, 75
D phrygian (2#), 3, 3, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 3, 3, 2, 2, 2, 1, 2, 1, 2, 0, 2, 0, 2, 2, 1, 1, 3, 3, 2, 2, 5, 0, 63
Bb lydian (2b), 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 3, 3, 4, 2, 4, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 0, 115
D lydian (2#), 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 2, 4, 2, 3, 3, 3, 3, 3, 3, 3, 3, 5, 0, 102
Bb mixolydian (2b), 4, 4, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 4, 4, 3, 3, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 4, 4, 3, 3, 5, 0, 93
D mixolydian (2#), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
Bb aeolian (2b), 4, 4, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 4, 4, 3, 3, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 4, 4, 3, 3, 5, 0, 93
D aeolian (2#), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
Bb locrian (2b), 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 1, 2, 1, 3, 3, 3, 3, 4, 4, 3, 3, 5, 0, 105
D locrian (2#), 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 0, 83
Eb major (3b), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
A major (3#), 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 3, 3, 2, 2, 5, 0, 81
C minor (3b), 1, 1, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 0, 0, 3, 3, 2, 3, 3, 2, 3, 2, 4, 4, 4, 4, 1, 1, 0, 0, 3, 1, 79
F# minor (3#), 3, 3, 3, 3, 1, 1, 0, 0, 1, 1, 0, 0, 3, 3, 3, 3, 2, 1, 1, 1, 2, 0, 2, 0, 1, 1, 0, 0, 3, 3, 3, 3, 4, 0, 55
C minor mel (3b), 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 3, 3, 2, 2, 3, 1, 1, 2, 2, 2, 2, 2, 4, 4, 4, 4, 5, 0, 94
F# minor mel (3#), 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 1, 60
Eb major blues (3b), 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 1, 2, 1, 3, 3, 3, 3, 4, 4, 3, 3, 5, 0, 105
A major blues (3#), 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 3, 2, 3, 1, 1, 1, 2, 2, 2, 2, 3, 3, 2, 2, 5, 0, 75
C minor blues (3b), 3, 3, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 3, 3, 2, 2, 2, 1, 2, 1, 2, 0, 2, 0, 2, 2, 1, 1, 3, 3, 2, 2, 5, 0, 63
F# minor blues (3#), 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 3, 3, 4, 2, 4, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 0, 115
Eb dorian (3b), 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 2, 4, 2, 3, 3, 3, 3, 3, 3, 3, 3, 5, 0, 102
A dorian (3#), 4, 4, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 4, 4, 3, 3, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 4, 4, 3, 3, 5, 0, 93
Eb phrygian (3b), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
A phrygian (3#), 4, 4, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 4, 4, 3, 3, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 4, 4, 3, 3, 5, 0, 93
Eb lydian (3b), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
A lydian (3#), 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 1, 2, 1, 3, 3, 3, 3, 4, 4, 3, 3, 5, 0, 105
Eb mixolydian (3b), 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 0, 83
A mixolydian (3#), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
Eb aeolian (3b), 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 3, 3, 2, 2, 5, 0, 81
A aeolian (3#), 1, 1, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 0, 0, 3, 3, 2, 3, 3, 2, 3, 2, 4, 4, 4, 4, 1, 1, 0, 0, 3, 1, 79
Eb locrian (3b), 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 3, 2, 3, 1, 1, 1, 2, 2, 2, 2, 3, 3, 2, 2, 5, 0, 75
A locrian (3#), 3, 3, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 3, 3, 2, 2, 2, 1, 2, 1, 2, 0, 2, 0, 2, 2, 1, 1, 3, 3, 2, 2, 5, 0, 63
Ab major (4b), 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 3, 3, 4, 2, 4, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 0, 115
E major (4#), 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 2, 4, 2, 3, 3, 3, 3, 3, 3, 3, 3, 5, 0, 102
F minor (4b), 4, 4, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 4, 4, 3, 3, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 4, 4, 3, 3, 5, 0, 93
C# minor (4#), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
F minor mel (4b), 4, 4, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 4, 4, 3, 3, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 4, 4, 3, 3, 5, 0, 93
C# minor mel (4#), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
Ab major blues (4b), 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 1, 2, 1, 3, 3, 3, 3, 4, 4, 3, 3, 5, 0, 105
E major blues (4#), 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 0, 83
F minor blues (4b), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
C# minor blues (4#), 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 3, 3, 2, 2, 5, 0, 81
Ab dorian (4b), 1, 1, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 0, 0, 3, 3, 2, 3, 3, 2, 3, 2, 4, 4, 4, 4, 1, 1, 0, 0, 3, 1, 79
E dorian (4#), 3, 3, 3, 3, 1, 1, 0, 0, 1, 1, 0, 0, 3, 3, 3, 3, 2, 1, 1, 1, 2, 0, 2, 0, 1, 1, 0, 0, 3, 3, 3, 3, 4, 0, 55
Ab phrygian (4b), 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 3, 3, 2, 2, 3, 1, 1, 2, 2, 2, 2, 2, 4, 4, 4, 4, 5, 0, 94
E phrygian (4#), 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 1, 60
Ab lydian (4b), 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 1, 2, 1, 3, 3, 3, 3, 4, 4, 3, 3, 5, 0, 105
E lydian (4#), 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 3, 2, 3, 1, 1, 1, 2, 2, 2, 2, 3, 3, 2, 2, 5, 0, 75
Ab mixolydian (4b), 3, 3, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 3, 3, 2, 2, 2, 1, 2, 1, 2, 0, 2, 0, 2, 2, 1, 1, 3, 3, 2, 2, 5, 0, 63
E mixolydian (4#), 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 3, 3, 4, 2, 4, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 0, 115
Ab aeolian (4b), 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 2, 4, 2, 3, 3, 3, 3, 3, 3, 3, 3, 5, 0, 102
E aeolian (4#), 4, 4, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 4, 4, 3, 3, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 4, 4, 3, 3, 5, 0, 93
Ab locrian (4b), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
E locrian (4#), 4, 4, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 4, 4, 3, 3, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 4, 4, 3, 3, 5, 0, 93
Db major (5b), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
B major (5#), 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 1, 2, 1, 3, 3, 3, 3, 4, 4, 3, 3, 5, 0, 105
Bb minor (5b), 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 0, 83
G# minor (5#), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
Bb minor mel (5b), 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 3, 3, 2, 2, 5, 0, 81
G# minor mel (5#), 1, 1, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 0, 0, 3, 3, 2, 3, 3, 2, 3, 2, 4, 4, 4, 4, 1, 1, 0, 0, 3, 1, 79
Db major blues (5b), 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 1, 2, 1, 3, 3, 3, 3, 4, 4, 3, 3, 5, 0, 105
B major blues (5#), 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 3, 2, 3, 1, 1, 1, 2, 2, 2, 2, 3, 3, 2, 2, 5, 0, 75
Bb minor blues (5b), 3, 3, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 3, 3, 2, 2, 2, 1, 2, 1, 2, 0, 2, 0, 2, 2, 1, 1, 3, 3, 2, 2, 5, 0, 63
G# minor blues (5#), 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 3, 3, 4, 2, 4, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 0, 115
Db dorian (5b), 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 2, 4, 2, 3, 3, 3, 3, 3, 3, 3, 3, 5, 0, 102
B dorian (5#), 4, 4, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 4, 4, 3, 3, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 4, 4, 3, 3, 5, 0, 93
Db phrygian (5b), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
B phrygian (5#), 4, 4, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 4, 4, 3, 3, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 4, 4, 3, 3, 5, 0, 93
Db lydian (5b), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
B lydian (5#), 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 1, 2, 1, 3, 3, 3, 3, 4, 4, 3, 3, 5, 0, 105
Db mixolydian (5b), 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 0, 83
B mixolydian (5#), 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 3, 3, 4, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 4, 0, 94
Db aeolian (5b), 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 0, 3, 0, 3, 3, 2, 2, 3, 3, 2, 2, 5, 0, 81
B aeolian (5#), 1, 1, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 0, 0, 3, 3, 2, 3, 3, 2, 3, 2, 4, 4, 4, 4, 1, 1, 0, 0, 3, 1, 79
Db locrian (5b), 3, 3, 3, 3, 1, 1, 0, 0, 1, 1, 0, 0, 3, 3, 3, 3, 2, 1, 1, 1, 2, 0, 2, 0, 1, 1, 0, 0, 3, 3, 3, 3, 4, 0, 55
B locrian (5#), 1, 1, 1, 1, 3, 3, 2, 2, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 3, 3, 2, 2, 1, 1, 1, 1, 2, 1, 53
